,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
54,在菜肴色系中，会损害味感，但运用得当能给人以淡雅、脱俗之趣，是,紫色,绿色,白色,黄色,A,"answer: right
token: 104, 98, 6
time: 0.3s",,"answer: right
token: 99, 98, 1
time: 0.8s","answer: right
token: 91, 90, 1
time: 0.7s",,,"answer: wrong (C)
token: 121, 117, 4
time: 2.1s","answer: wrong (C)
token: 121, 117, 4
time: 0.7s","answer: wrong (C)
token: 121, 117, 4
time: 2.8s","answer: wrong (C)
token: 588, 241, 1
time: 3.8s",
55,佛教将饮食从欲望、摄取、执著的角度分为四类饮食需求。第一是饮食需求段食，第二是触食，第三是思食，最后是,欲食,禁食,乞食,识食,D,"answer: right
token: 115, 110, 5
time: 0.2s",,"answer: right
token: 111, 110, 1
time: 0.9s","answer: right
token: 106, 105, 1
time: 0.4s",,,"answer: right
token: 140, 136, 4
time: 2.2s","answer: right
token: 140, 136, 4
time: 0.8s","answer: right
token: 140, 136, 4
time: 2.4s","answer: right
token: 545, 254, 1
time: 2.8s",
56,素有“一菜一格，百菜百味”之称的菜肴体系是,鲁菜,豫菜,苏菜,川菜,D,"answer: right
token: 97, 92, 5
time: 0.2s",,"answer: right
token: 93, 92, 1
time: 0.6s","answer: right
token: 86, 85, 1
time: 0.4s",,,"answer: right
token: 113, 109, 4
time: 2.8s","answer: right
token: 156, 109, 47
time: 1.1s","answer: right
token: 113, 109, 4
time: 2.5s","answer: wrong (C)
token: 540, 238, 1
time: 2.7s",
57,中国主要菜肴风味体系中黄河文化流域中不包括的,四川菜,山东菜,河南菜,北京菜,A,"answer: right
token: 90, 89, 1
time: 0.3s",,"answer: right
token: 90, 89, 1
time: 1.1s","answer: right
token: 83, 82, 1
time: 0.7s",,,"answer: right
token: 113, 109, 4
time: 2.5s","answer: right
token: 156, 109, 47
time: 1.1s","answer: right
token: 113, 109, 4
time: 2.3s","answer: right
token: 834, 234, 1
time: 5.6s",
58,不属于中国主要菜肴风味体系的,黄河文化流域,松花江文化流域,长江文化流域,珠江文化流域,B,"answer: right
token: 90, 89, 1
time: 0.2s",,"answer: right
token: 90, 89, 1
time: 1.9s","answer: right
token: 84, 83, 1
time: 0.7s",,,"answer: right
token: 115, 111, 4
time: 2.5s","answer: right
token: 115, 111, 4
time: 0.7s","answer: right
token: 115, 111, 4
time: 3.2s","answer: right
token: 1148, 239, 1
time: 7.4s",
59,在下列菜肴香味搭配中，不合适的搭配是,白芷之香，宜配豚蟹,蒜薤之香，宜配重腥等,茵香、丁香，多与冷冻、水晶类莱希配伍,油脂乳酥之香，多用于热烹之食物,A,"answer: wrong (C)
token: 125, 124, 1
time: 0.2s",,"answer: wrong (C)
token: 125, 124, 1
time: 2.0s","answer: wrong (C)
token: 121, 120, 1
time: 0.7s",,,"answer: wrong (C)
token: 167, 163, 4
time: 2.3s","answer: right
token: 518, 163, 355
time: 3.2s","answer: wrong (C)
token: 167, 163, 4
time: 4.0s","answer: wrong (C)
token: 1232, 275, 1
time: 8.4s",
60,三蛇龙虎会、鱼香肉丝、生熘鱼片分别属于,广东菜、四川菜、湖南菜,湖南菜、山东菜、四川菜,广东菜、湖南菜、四川菜,四川菜、广东菜、山东菜,A,"answer: right
token: 118, 117, 1
time: 0.2s",,"answer: right
token: 118, 117, 1
time: 0.9s","answer: wrong (C)
token: 111, 110, 1
time: 0.7s",,,"answer: wrong (C)
token: 161, 157, 4
time: 2.7s","answer: right
token: 500, 157, 343
time: 3.2s","answer: right
token: 161, 157, 4
time: 2.7s","answer: right
token: 1298, 259, 1
time: 8.7s",
61,我国古代由分食到合食转变的时间大致是,明清时期,秦汉时期,三国时期,唐宋时期,D,"answer: right
token: 95, 88, 7
time: 0.3s",,"answer: right
token: 89, 88, 1
time: 0.6s","answer: right
token: 81, 80, 1
time: 0.4s",,,"answer: right
token: 110, 106, 4
time: 2.6s","answer: right
token: 110, 106, 4
time: 1.5s","answer: right
token: 110, 106, 4
time: 3.5s","answer: wrong (B)
token: 824, 234, 1
time: 6.4s",
62,粤菜主要覆盖在,长江下游地区,珠江流域,长江中游地区,黄河流域,B,"answer: right
token: 87, 86, 1
time: 0.2s",,"answer: right
token: 87, 86, 1
time: 0.8s","answer: right
token: 78, 77, 1
time: 0.7s",,,"answer: right
token: 105, 101, 4
time: 2.5s","answer: right
token: 148, 101, 47
time: 1.2s","answer: right
token: 105, 101, 4
time: 3.5s","answer: right
token: 407, 229, 1
time: 2.0s",
63,各民族有不同的饮食习惯，其中喜食酸味及嚼槟榔的是,纳西族、土家族,壮族、傣族,彝族、壮族,纳西族、白族,B,"answer: right
token: 105, 104, 1
time: 0.2s",,"answer: right
token: 105, 104, 1
time: 1.0s","answer: right
token: 99, 98, 1
time: 0.8s",,,"answer: right
token: 133, 129, 4
time: 2.3s","answer: wrong (A)
token: 133, 129, 4
time: 0.9s","answer: right
token: 133, 129, 4
time: 3.3s","answer: right
token: 908, 253, 1
time: 5.6s",
64,主张素食是以下四大宗教中（）的饮食习俗,道教,佛教,基督教,伊斯兰教,B,"answer: right
token: 86, 85, 1
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 0.7s","answer: right
token: 81, 80, 1
time: 0.6s",,,"answer: right
token: 109, 105, 4
time: 2.5s","answer: right
token: 109, 105, 4
time: 1.8s","answer: right
token: 109, 105, 4
time: 2.9s","answer: right
token: 493, 232, 1
time: 2.4s",
65,回族有严格的饮食禁忌。不吃（）肉，不食用自死的禽畜和畜血,羊,驼,驴,牛,C,"answer: right
token: 97, 92, 5
time: 0.3s",,"answer: right
token: 93, 92, 1
time: 1.4s","answer: right
token: 87, 86, 1
time: 0.7s",,,"answer: right
token: 116, 112, 4
time: 2.4s","answer: right
token: 116, 112, 4
time: 0.8s","answer: right
token: 116, 112, 4
time: 1.7s","answer: right
token: 616, 239, 1
time: 3.6s",
66,“食不厌精，脍不厌细”是哪一位圣人所说,孔子,荀子,庄子,老子,A,"answer: right
token: 90, 89, 1
time: 0.2s",,"answer: right
token: 90, 89, 1
time: 0.9s","answer: right
token: 84, 83, 1
time: 0.6s",,,"answer: right
token: 106, 102, 4
time: 2.1s","answer: right
token: 106, 102, 4
time: 1.0s","answer: right
token: 106, 102, 4
time: 1.5s","answer: right
token: 443, 234, 1
time: 12.3s",
67,“夫礼之初，始诸饮食”一语出自,《诗经》,《左传》,《楚辞》,《礼记》,D,"answer: right
token: 97, 90, 7
time: 0.3s",,"answer: right
token: 91, 90, 1
time: 0.8s","answer: right
token: 85, 84, 1
time: 0.4s",,,"answer: right
token: 110, 106, 4
time: 2.3s","answer: wrong (B)
token: 110, 106, 4
time: 0.7s","answer: right
token: 110, 106, 4
time: 2.5s","answer: right
token: 468, 232, 1
time: 2.4s",
68,清代官场饮茶有着特殊的程序和含义，有别于一般的茶道，主人若端茶，对客人说“请喝茶”，这表明,对客人不满,请客人品茶,对客人的尊敬,会谈结束送客,D,"answer: right
token: 116, 109, 7
time: 0.3s",,"answer: right
token: 110, 109, 1
time: 0.7s","answer: wrong (C)
token: 106, 105, 1
time: 0.8s",,,"answer: right
token: 150, 146, 4
time: 2.3s","answer: right
token: 150, 146, 4
time: 0.8s","answer: right
token: 150, 146, 4
time: 1.7s","answer: right
token: 509, 254, 1
time: 3.3s",
69,“ 汽锅鸡”是哪里的名菜,广州,云南,贵州,四川,B,"answer: right
token: 83, 82, 1
time: 0.2s",,"answer: right
token: 83, 82, 1
time: 0.8s","answer: right
token: 76, 75, 1
time: 0.4s",,,"answer: right
token: 98, 94, 4
time: 2.2s","answer: right
token: 98, 94, 4
time: 0.9s","answer: right
token: 98, 94, 4
time: 3.1s","answer: wrong (C)
token: 424, 224, 1
time: 2.1s",
70,斋戒通常是（）的饮食习俗,基督教,伊斯兰教,佛教,道教,B,"answer: right
token: 82, 81, 1
time: 0.6s",,"answer: right
token: 82, 81, 1
time: 0.8s","answer: right
token: 77, 76, 1
time: 0.7s",,,"answer: right
token: 103, 99, 4
time: 2.5s","answer: right
token: 103, 99, 4
time: 0.9s","answer: right
token: 103, 99, 4
time: 3.0s","answer: right
token: 475, 228, 1
time: 2.3s",
71,上海小吃最受人们青睐的“三主件”是,栗子糕、松饼、烧麦,汤包、百叶、油面筋,生煎馒头、馄饨、蟹黄包,蟹黄包、阳春面、海棠糕,B,"answer: wrong (C)
token: 126, 114, 12
time: 0.3s",,"answer: right
token: 115, 114, 1
time: 0.7s","answer: wrong (C)
token: 114, 113, 1
time: 0.6s",,,"answer: wrong (C)
token: 152, 148, 4
time: 2.5s","answer: wrong (C)
token: 152, 148, 4
time: 0.7s","answer: right
token: 152, 148, 4
time: 2.9s","answer: wrong (C)
token: 2251, 265, 1
time: 18.0s",
72,“ 猫耳朵 ” 是哪里的特色小吃 ,贵州,江苏,北京,浙江,D,"answer: wrong (C)
token: 88, 83, 5
time: 0.3s",,"answer: wrong (A)
token: 84, 83, 1
time: 2.1s","answer: right
token: 75, 74, 1
time: 0.4s",,,"answer: wrong (B)
token: 104, 100, 4
time: 2.6s","answer: right
token: 104, 100, 4
time: 0.7s","answer: wrong (C)
token: 104, 100, 4
time: 2.8s","answer: wrong (A)
token: 517, 224, 1
time: 3.8s",
73,记述人们只有依据“隆、赤巴、培根”三因素，选择合适的饮食，讲求饮食的属性，严格养生，才能获得健康，争取长寿的藏文本是,《本草纲目》,《饮食须知》,《饮膳正要》,《佛学养生经》,D,"answer: right
token: 135, 126, 9
time: 0.3s",,"answer: right
token: 127, 126, 1
time: 0.7s","answer: wrong (C)
token: 122, 121, 1
time: 0.6s",,,"answer: right
token: 168, 164, 4
time: 2.3s","answer: wrong (A)
token: 543, 164, 379
time: 4.2s","answer: wrong (A)
token: 429, 164, 265
time: 6.6s","answer: wrong (B)
token: 841, 267, 1
time: 4.8s",
74,与刀削面、刀拨面、拉面并称为山西四大名面的是,热干面,肠旺面,拨鱼儿,担担面,C,"answer: right
token: 104, 97, 7
time: 0.3s",,"answer: right
token: 98, 97, 1
time: 1.0s","answer: right
token: 89, 88, 1
time: 0.6s",,,"answer: right
token: 116, 112, 4
time: 2.3s","answer: right
token: 116, 112, 4
time: 0.7s","answer: right
token: 116, 112, 4
time: 2.4s","answer: right
token: 505, 240, 1
time: 2.6s",
75,从历史发展看，中国人衡量食品质量的第一标准是,食境,食量,食味,食形,C,"answer: right
token: 93, 87, 6
time: 0.5s",,"answer: right
token: 88, 87, 1
time: 0.9s","answer: right
token: 76, 75, 1
time: 0.5s",,,"answer: right
token: 103, 99, 4
time: 2.5s","answer: wrong (B)
token: 214, 99, 115
time: 1.9s","answer: right
token: 103, 99, 4
time: 2.9s","answer: wrong (D)
token: 893, 230, 1
time: 6.6s",
76,素有“百汤百味”之称的是,福建菜,湖南菜,浙江菜,广东菜,A,"answer: wrong (D)
token: 94, 88, 6
time: 0.3s",,"answer: right
token: 89, 88, 1
time: 1.0s","answer: wrong (D)
token: 79, 78, 1
time: 0.8s",,,"answer: wrong (D)
token: 103, 99, 4
time: 2.4s","answer: wrong (D)
token: 130, 99, 31
time: 0.9s","answer: right
token: 103, 99, 4
time: 2.8s","answer: right
token: 472, 229, 1
time: 2.7s",
77,下列哪种动物不属于五畜类的,羊,猪,兔子,牛,C,"answer: right
token: 79, 78, 1
time: 0.2s",,"answer: right
token: 79, 78, 1
time: 4.4s","answer: right
token: 73, 72, 1
time: 0.6s",,,"answer: right
token: 96, 92, 4
time: 2.8s","answer: right
token: 142, 92, 50
time: 1.2s","answer: right
token: 96, 92, 4
time: 2.7s","answer: right
token: 540, 225, 1
time: 9.2s",
78,贵妃鸡、葫芦鸡、叫化鸡分别属于,广东菜、东北菜、山东菜,福建菜、西北菜、浙江菜,上海菜、西北菜、江苏菜,上海菜、东北菜、江苏菜,C,"answer: right
token: 112, 111, 1
time: 0.2s",,"answer: right
token: 112, 111, 1
time: 2.8s","answer: right
token: 104, 103, 1
time: 0.7s",,,"answer: wrong (A)
token: 291, 153, 138
time: 5.0s","answer: right
token: 388, 153, 235
time: 2.6s","answer: right
token: 157, 153, 4
time: 2.6s","answer: wrong (D)
token: 2213, 255, 1
time: 14.1s",
79,对汉代画像石中的饮食情景叙述正确的是,汉代主要用大匕来取食和进食,天气炎热所以席地坐在地上,画中饮食是一种“合食”现象,高椅在汉代还未出现，故跽坐而食,D,"answer: wrong (C)
token: 116, 115, 1
time: 0.3s",,"answer: right
token: 116, 115, 1
time: 4.9s","answer: wrong (C)
token: 116, 115, 1
time: 0.6s",,,"answer: right
token: 155, 151, 4
time: 2.4s","answer: wrong (C)
token: 314, 151, 163
time: 2.1s","answer: right
token: 155, 151, 4
time: 2.9s","answer: wrong (C)
token: 940, 263, 1
time: 6.7s",
80,在敬酒方式中，有礼有节地劝客人饮酒被称为,互敬,文敬,回敬,代,B,"answer: right
token: 87, 83, 4
time: 0.3s",,"answer: right
token: 84, 83, 1
time: 2.8s","answer: right
token: 80, 79, 1
time: 0.8s",,,"answer: right
token: 108, 104, 4
time: 2.4s","answer: right
token: 108, 104, 4
time: 0.7s","answer: right
token: 108, 104, 4
time: 5.3s","answer: right
token: 551, 231, 1
time: 3.1s",
81,我国素有“茶兴于唐，盛于宋〞之说。宋徽宗赵佶潜心研究、精心论述，著有,《品茶要录》,《茶典》,《茶谱》,《大观茶论》,D,"answer: right
token: 123, 114, 9
time: 0.3s",,"answer: right
token: 115, 114, 1
time: 3.1s","answer: right
token: 108, 107, 1
time: 0.6s",,,"answer: right
token: 143, 139, 4
time: 2.8s","answer: right
token: 143, 139, 4
time: 1.6s","answer: right
token: 143, 139, 4
time: 1.8s","answer: right
token: 498, 256, 1
time: 2.7s",
82,茶的故乡在,中国,印度,巴西,日本,D,"answer: wrong (A)
token: 75, 74, 1
time: 0.2s",,"answer: wrong (A)
token: 75, 74, 1
time: 0.8s","answer: wrong (A)
token: 67, 66, 1
time: 0.6s",,,"answer: wrong (A)
token: 88, 84, 4
time: 2.5s","answer: wrong (A)
token: 88, 84, 4
time: 0.8s","answer: wrong (A)
token: 88, 84, 4
time: 2.9s","answer: wrong (A)
token: 419, 218, 1
time: 2.5s",
83,下列国家名酒， 依次为浓香型， 清香型， 复香型白酒的是,茅台酒， 山西汾酒， 五粮液,五粮液， 山西汾酒， 陕西西凤酒,五粮液， 山西汾酒， 桂林三花酒,泸州老窖特曲， 五粮液， 陕西西凤酒,B,"answer: right
token: 151, 150, 1
time: 0.2s",,"answer: right
token: 151, 150, 1
time: 0.7s","answer: right
token: 138, 137, 1
time: 0.8s",,,"answer: right
token: 190, 186, 4
time: 2.3s","answer: wrong (A)
token: 572, 186, 386
time: 3.0s","answer: right
token: 190, 186, 4
time: 3.2s","answer: right
token: 1849, 294, 1
time: 10.7s",
84,蒙古族喜食的、招待尊贵客人的最为丰盛和最为讲究的一种传统宴席是,全狗席,全马席,全牛席,全羊席,D,"answer: right
token: 105, 99, 6
time: 0.3s",,"answer: right
token: 100, 99, 1
time: 0.6s","answer: right
token: 92, 91, 1
time: 0.7s",,,"answer: right
token: 127, 123, 4
time: 2.3s","answer: right
token: 127, 123, 4
time: 0.7s","answer: right
token: 127, 123, 4
time: 2.6s","answer: right
token: 479, 241, 1
time: 2.6s",
85,下列有关菜肴的酸味，说法不正确的是,酸味一般可独立呈味,适当食用酸味，可刺激胃口，增加食欲，并有去腥解腻、提味爽口和分解原料中钙质的作用。资料,酸味是由氢离子刺激味觉神经引起的感觉,含酸味的调料主要是醋、番茄酱和柠檬汁等,A,"answer: right
token: 140, 139, 1
time: 0.2s",,"answer: right
token: 140, 139, 1
time: 0.9s","answer: right
token: 137, 136, 1
time: 0.7s",,,"answer: wrong (B)
token: 203, 199, 4
time: 2.3s","answer: right
token: 521, 199, 322
time: 2.6s","answer: right
token: 203, 199, 4
time: 3.0s","answer: right
token: 1262, 295, 1
time: 7.7s",
86,《黄帝内经》中提到一种古老的酒，是用动物的乳汁酿成的甜酒，即,秬鬯,醴酪,猿酒,醍,B,"answer: right
token: 104, 98, 6
time: 0.3s",,"answer: right
token: 99, 98, 1
time: 1.0s","answer: right
token: 93, 92, 1
time: 0.5s",,,"answer: right
token: 125, 121, 4
time: 2.3s","answer: right
token: 211, 121, 90
time: 2.0s","answer: right
token: 125, 121, 4
time: 2.9s","answer: right
token: 701, 244, 1
time: 4.0s",
87,饮食消费文化最突出的特点是兼具经济功能和,艺术功能,政治功能,社会功能,宗教功能,C,"answer: right
token: 95, 89, 6
time: 0.5s",,"answer: right
token: 90, 89, 1
time: 1.0s","answer: right
token: 81, 80, 1
time: 0.7s",,,"answer: right
token: 112, 108, 4
time: 2.4s","answer: right
token: 112, 108, 4
time: 0.7s","answer: right
token: 112, 108, 4
time: 2.7s","answer: right
token: 470, 232, 1
time: 2.4s",
88,茶的发现和利用，相传起源于,神农时代,黄帝时代,女娲时代,伏羲时代,A,"answer: right
token: 88, 87, 1
time: 0.2s",,"answer: right
token: 88, 87, 1
time: 1.4s","answer: right
token: 79, 78, 1
time: 0.6s",,,"answer: right
token: 107, 103, 4
time: 2.1s","answer: right
token: 107, 103, 4
time: 0.7s","answer: right
token: 107, 103, 4
time: 1.8s","answer: right
token: 438, 231, 1
time: 2.1s",
89,我国历史上最为著名、影响最大的宴席是,红楼宴,孔府宴,谭府宴,满汉全席,D,"answer: right
token: 98, 90, 8
time: 0.3s",,"answer: right
token: 91, 90, 1
time: 1.0s","answer: right
token: 82, 81, 1
time: 0.7s",,,"answer: right
token: 111, 107, 4
time: 2.4s","answer: right
token: 111, 107, 4
time: 0.7s","answer: right
token: 111, 107, 4
time: 2.6s","answer: right
token: 490, 234, 1
time: 2.6s",
90,苏菜系由淮扬、苏锡、徐海三大地方风味菜肴组成，以何种菜为主体,上海菜,徐海菜,苏锡菜,淮扬菜,A,"answer: wrong (D)
token: 104, 97, 7
time: 0.3s",,"answer: wrong (D)
token: 98, 97, 1
time: 0.7s","answer: wrong (D)
token: 94, 93, 1
time: 0.7s",,,"answer: wrong (D)
token: 133, 129, 4
time: 2.1s","answer: wrong (D)
token: 133, 129, 4
time: 0.7s","answer: wrong (D)
token: 133, 129, 4
time: 1.6s","answer: wrong (D)
token: 574, 247, 1
time: 2.8s",
91,提出“五谷为养，五果为助，五畜为益，五菜为充，气味合服，充益精气”的食物搭配原则的著作是,《黄帝内经》,《本草纲目》,《饮食须知》,《饮膳正要》,A,"answer: right
token: 124, 123, 1
time: 0.2s",,"answer: right
token: 124, 123, 1
time: 2.1s","answer: right
token: 118, 117, 1
time: 0.7s",,,"answer: right
token: 150, 146, 4
time: 2.5s","answer: right
token: 150, 146, 4
time: 0.7s","answer: right
token: 150, 146, 4
time: 3.0s","answer: wrong (D)
token: 638, 263, 1
time: 3.4s",
92,唐代的陆羽精于茶事，著有《茶经》，被后世尊为,茶仙,茶人,茶圣,茶神,C,"answer: right
token: 103, 97, 6
time: 0.3s",,"answer: right
token: 98, 97, 1
time: 0.6s","answer: right
token: 84, 83, 1
time: 0.8s",,,"answer: right
token: 114, 110, 4
time: 2.5s","answer: right
token: 114, 110, 4
time: 0.7s","answer: right
token: 114, 110, 4
time: 2.6s","answer: right
token: 423, 239, 1
time: 1.8s",
93,下列不属于湘菜的是,七星丸,红煨鱼翅,麻辣子鸡,红烧全狗,A,"answer: right
token: 86, 85, 1
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 1.0s","answer: right
token: 78, 77, 1
time: 0.8s",,,"answer: right
token: 109, 105, 4
time: 2.2s","answer: right
token: 148, 105, 43
time: 1.1s","answer: wrong (D)
token: 109, 105, 4
time: 2.6s","answer: right
token: 2555, 233, 1
time: 18.8s",
94,到藏民家做客，主人首先会向客人敬上具有当地民族特色的,擂茶,酥油茶,烤茶,盖碗,B,"answer: right
token: 100, 93, 7
time: 0.4s",,"answer: right
token: 94, 93, 1
time: 0.8s","answer: right
token: 87, 86, 1
time: 0.9s",,,"answer: right
token: 117, 113, 4
time: 2.5s","answer: right
token: 117, 113, 4
time: 0.7s","answer: right
token: 117, 113, 4
time: 2.6s","answer: right
token: 450, 239, 1
time: 2.2s",
95,宫廷菜南味以金陵（）、鄞都为代表,长安,广州,临安,开封,C,"answer: right
token: 88, 83, 5
time: 0.4s",,"answer: right
token: 84, 83, 1
time: 0.7s","answer: right
token: 80, 79, 1
time: 0.5s",,,"answer: right
token: 102, 98, 4
time: 2.4s","answer: right
token: 102, 98, 4
time: 0.8s","answer: right
token: 102, 98, 4
time: 1.8s","answer: right
token: 4134, 230, 1
time: 30.8s",
96,下列不属于官府菜的是,红楼菜,京菜,谭家菜,孔府菜,B,"answer: right
token: 87, 82, 5
time: 0.3s",,"answer: right
token: 83, 82, 1
time: 0.5s","answer: wrong (A)
token: 76, 75, 1
time: 0.8s",,,"answer: right
token: 101, 97, 4
time: 2.5s","answer: wrong (A)
token: 254, 97, 157
time: 2.5s","answer: right
token: 101, 97, 4
time: 2.5s","answer: right
token: 933, 229, 3
time: 6.2s",
97,《周礼·天官冢宰》中记载，有专门为周天子以及王后、世子们的饮食生活效劳的部门和人员，诸如主管王室饮食的称为,内饔,膳夫,亨人,庖人,B,"answer: right
token: 118, 112, 6
time: 0.4s",,"answer: right
token: 113, 112, 1
time: 1.5s","answer: wrong (A)
token: 111, 110, 1
time: 0.4s",,,"answer: right
token: 145, 141, 4
time: 2.6s","answer: wrong (A)
token: 325, 141, 184
time: 2.1s","answer: right
token: 145, 141, 4
time: 3.7s","answer: wrong (A)
token: 600, 259, 1
time: 3.4s",
98,“扁食、娇耳”是哪一个中国传统食品的别称,月饼,饺子,馄饨,麻花,B,"answer: right
token: 92, 86, 6
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 3.2s","answer: right
token: 82, 81, 1
time: 0.7s",,,"answer: right
token: 108, 104, 4
time: 2.4s","answer: right
token: 169, 104, 65
time: 1.3s","answer: right
token: 108, 104, 4
time: 9.1s","answer: wrong (C)
token: 614, 235, 1
time: 4.1s",
99,我国历史上一篇烹饪理论文章是,《吕氏春秋 本味篇》,《随园食单》,《千金要方》,《食珍录》,A,"answer: right
token: 98, 97, 1
time: 0.3s",,"answer: right
token: 98, 97, 1
time: 0.6s","answer: wrong (B)
token: 91, 90, 1
time: 0.6s",,,"answer: right
token: 121, 117, 4
time: 2.6s","answer: right
token: 121, 117, 4
time: 1.3s","answer: right
token: 121, 117, 4
time: 2.8s","answer: right
token: 508, 238, 1
time: 2.6s",
100,康熙南下巡视时，根据产地和形态将名茶“吓杀人香”赐名为,碧螺春,西湖龙井,六安瓜片,黄山毛峰,A,"answer: right
token: 101, 100, 1
time: 0.3s",,"answer: right
token: 101, 100, 1
time: 2.7s","answer: right
token: 97, 96, 1
time: 0.8s",,,"answer: right
token: 129, 125, 4
time: 2.5s","answer: right
token: 129, 125, 4
time: 0.7s","answer: right
token: 129, 125, 4
time: 2.6s","answer: right
token: 622, 244, 1
time: 3.6s",
101,下列不属于中国饮食养生的原则为,食饱为止,因人而宜,五味调和,合理调配,D,"answer: wrong (A)
token: 86, 85, 1
time: 0.2s",,"answer: wrong (A)
token: 86, 85, 1
time: 3.1s","answer: wrong (A)
token: 81, 80, 1
time: 0.7s",,,"answer: wrong (A)
token: 106, 102, 4
time: 2.3s","answer: wrong (A)
token: 337, 102, 235
time: 2.3s","answer: wrong (A)
token: 106, 102, 4
time: 2.5s","answer: wrong (A)
token: 1097, 233, 1
time: 7.9s",
102,颜色对菜肴的作用主要有增进食欲和,掌握火候,视觉欣赏,提高口感,辨别生熟,B,"answer: right
token: 92, 86, 6
time: 0.2s",,"answer: right
token: 87, 86, 1
time: 8.4s","answer: right
token: 84, 83, 1
time: 0.4s",,,"answer: right
token: 114, 110, 4
time: 2.1s","answer: right
token: 114, 110, 4
time: 1.2s","answer: right
token: 114, 110, 4
time: 2.0s","answer: right
token: 617, 234, 1
time: 3.6s",
103,鲁菜的代表名菜是,大煮干丝,宫保鸡丁,鼎湖上素,九转大肠,D,"answer: right
token: 95, 88, 7
time: 0.3s",,"answer: right
token: 89, 88, 1
time: 0.7s","answer: right
token: 82, 81, 1
time: 0.6s",,,"answer: right
token: 110, 106, 4
time: 2.5s","answer: right
token: 110, 106, 4
time: 0.8s","answer: right
token: 110, 106, 4
time: 2.5s","answer: right
token: 398, 233, 1
time: 1.8s",
104,擅长制作蜜制品的少数民族是,回族,蒙古族,藏族,满族,D,"answer: wrong (C)
token: 88, 83, 5
time: 0.3s",,"answer: wrong (A)
token: 84, 83, 1
time: 0.6s","answer: wrong (B)
token: 77, 76, 1
time: 0.4s",,,"answer: right
token: 100, 96, 4
time: 2.6s","answer: wrong (C)
token: 100, 96, 4
time: 0.9s","answer: wrong (A)
token: 100, 96, 4
time: 2.3s","answer: wrong (B)
token: 1261, 227, 1
time: 8.2s",
105,“咕噜肉”所属的菜系是,淮扬菜系,川菜系,粤菜系,鲁菜系,C,"answer: right
token: 95, 88, 7
time: 0.3s",,"answer: right
token: 89, 88, 1
time: 2.2s","answer: right
token: 82, 81, 1
time: 0.6s",,,"answer: right
token: 108, 104, 4
time: 2.4s","answer: right
token: 108, 104, 4
time: 0.7s","answer: right
token: 108, 104, 4
time: 2.6s","answer: right
token: 454, 234, 1
time: 2.7s",
106,回族喝茶的一大特色是喝盖碗茶，俗称,奶茶,三生饮,三炮台,酥油茶,C,"answer: right
token: 94, 88, 6
time: 0.3s",,"answer: right
token: 89, 88, 1
time: 0.8s","answer: right
token: 84, 83, 1
time: 0.5s",,,"answer: right
token: 113, 109, 4
time: 2.2s","answer: right
token: 113, 109, 4
time: 0.7s","answer: right
token: 113, 109, 4
time: 2.7s","answer: right
token: 565, 236, 1
time: 3.0s",
107,中国正式宣布开始开展绿色食品是在,1990年,1987年,1998年,2002年,A,"answer: wrong (B)
token: 99, 91, 8
time: 0.4s",,"answer: right
token: 92, 91, 1
time: 1.0s","answer: right
token: 88, 87, 1
time: 0.7s",,,"answer: right
token: 102, 98, 4
time: 3.1s","answer: wrong (B)
token: 102, 98, 4
time: 0.9s","answer: right
token: 102, 98, 4
time: 2.5s","answer: right
token: 475, 230, 1
time: 2.2s",
108,在下列菜肴香味搭配中，不合适的搭配是,蒜薤之香，宜配重腥等,油脂乳酥之香，多用于热烹之食物；,茵香、丁香，多与冷冻、水晶类莱希配伍；,白芷之香，宜配豚蟹,D,"answer: wrong (C)
token: 125, 124, 1
time: 0.2s",,"answer: wrong (C)
token: 125, 124, 1
time: 0.7s","answer: wrong (C)
token: 123, 122, 1
time: 0.6s",,,"answer: wrong (C)
token: 169, 165, 4
time: 2.8s","answer: wrong (A)
token: 523, 165, 358
time: 3.2s","answer: wrong (C)
token: 169, 165, 4
time: 2.4s","answer: wrong (C)
token: 1389, 275, 1
time: 9.5s",
109,现代赴宴中的入座礼应该是,左入左出,右入左出,左入右出,右入右出,A,"answer: wrong (C)
token: 96, 89, 7
time: 0.3s",,"answer: right
token: 90, 89, 1
time: 1.5s","answer: wrong (C)
token: 81, 80, 1
time: 0.7s",,,"answer: right
token: 103, 99, 4
time: 2.6s","answer: wrong (B)
token: 103, 99, 4
time: 0.8s","answer: wrong (C)
token: 103, 99, 4
time: 2.6s","answer: wrong (B)
token: 615, 235, 1
time: 3.5s",
