,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5
67,中国最早的诗歌总集《诗经》编成于,东汉,商代,春秋时代,西汉,C,"answer: right
token: 84, 83, 1
time: 0.3s",,"answer: right
token: 84, 83, 1
time: 0.9s","answer: right
token: 79, 78, 1
time: 0.7s",,,"answer: right
token: 104, 100, 4
time: 2.6s","answer: right
token: 162, 100, 62
time: 1.4s","answer: right
token: 104, 100, 4
time: 1.7s"
68,油画《父亲》的作者是,罗中立,齐白石,陈逸飞,徐悲鸿,A,"answer: right
token: 87, 86, 1
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 0.7s","answer: right
token: 78, 77, 1
time: 0.8s",,,"answer: right
token: 104, 100, 4
time: 3.0s","answer: right
token: 104, 100, 4
time: 0.8s","answer: right
token: 104, 100, 4
time: 2.6s"
69,"我国京剧史上的""四大名旦""是梅兰芳、程砚秋、荀慧生和",白玉霜,张君秋,尚小云,梅葆玖,C,"answer: right
token: 105, 99, 6
time: 0.4s",,"answer: right
token: 100, 99, 1
time: 0.7s","answer: right
token: 93, 92, 1
time: 0.4s",,,"answer: right
token: 126, 122, 4
time: 2.3s","answer: right
token: 126, 122, 4
time: 0.8s","answer: right
token: 126, 122, 4
time: 2.9s"
70,《雀之灵》与《残春》同属于,双人舞,群舞,独舞,三人舞,D,"answer: wrong (C)
token: 92, 86, 6
time: 0.2s",,"answer: wrong (C)
token: 87, 86, 1
time: 3.1s","answer: wrong (C)
token: 79, 78, 1
time: 0.4s",,,"answer: wrong (C)
token: 101, 97, 4
time: 2.5s","answer: wrong (C)
token: 148, 97, 51
time: 1.3s","answer: wrong (C)
token: 101, 97, 4
time: 3.2s"
71,《俄狄浦斯王》、《安提戈涅》的作者是,索福克勒斯,阿里斯托芬,埃斯库罗斯,欧里庇得斯,A,"answer: right
token: 103, 102, 1
time: 0.3s",,"answer: right
token: 103, 102, 1
time: 1.0s","answer: right
token: 93, 92, 1
time: 0.6s",,,"answer: right
token: 128, 124, 4
time: 2.6s","answer: right
token: 128, 124, 4
time: 0.8s","answer: right
token: 128, 124, 4
time: 2.5s"
72,“四君子”等寒窗清供之物是传统文人的常用花鸟画题材，而（）的画作已不限于此，他是将生活现实中的普通物象，特别是将大量农村生活物象收入画幅。,徐悲鸿,吴昌硕,齐白石,潘天寿,C,"answer: right
token: 127, 126, 1
time: 0.2s",,"answer: right
token: 127, 126, 1
time: 2.9s","answer: right
token: 123, 122, 1
time: 0.7s",,,"answer: right
token: 167, 163, 4
time: 2.4s","answer: wrong (A)
token: 528, 163, 365
time: 3.6s","answer: right
token: 167, 163, 4
time: 2.6s"
73,"席勒在哪一本书中首次提出了""美育""这一概念。",《美学》,《艺术哲学》,《诗艺》,《美育书简》,D,"answer: right
token: 103, 94, 9
time: 0.3s",,"answer: right
token: 95, 94, 1
time: 3.1s","answer: right
token: 90, 89, 1
time: 0.7s",,,"answer: right
token: 120, 116, 4
time: 2.9s","answer: right
token: 120, 116, 4
time: 0.8s","answer: right
token: 120, 116, 4
time: 1.6s"
74,美术创作原则“外师造化、中得心源”是谁提出的。,张彦远,王维,王洽,张璪,D,"answer: right
token: 97, 92, 5
time: 0.3s",,"answer: right
token: 93, 92, 1
time: 7.9s","answer: right
token: 85, 84, 1
time: 0.5s",,,"answer: right
token: 108, 104, 4
time: 2.3s","answer: right
token: 108, 104, 4
time: 1.0s","answer: right
token: 108, 104, 4
time: 2.4s"
75,"提出""美是生活""的是",车尔尼雪夫斯基,普洛丁,亚里士多德,列宁,A,"answer: right
token: 89, 88, 1
time: 0.2s",,"answer: right
token: 89, 88, 1
time: 7.5s","answer: right
token: 83, 82, 1
time: 0.8s",,,"answer: right
token: 108, 104, 4
time: 2.5s","answer: right
token: 108, 104, 4
time: 1.0s","answer: right
token: 108, 104, 4
time: 3.1s"
76,《蜀道难》是我国唐代诗人（）的名篇。,杜甫,白居易,高适,李白,D,"answer: right
token: 86, 85, 1
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 6.9s","answer: right
token: 81, 80, 1
time: 0.5s",,,"answer: right
token: 106, 102, 4
time: 2.5s","answer: right
token: 106, 102, 4
time: 0.8s","answer: right
token: 106, 102, 4
time: 1.9s"
77,提出“劳动先于艺术，功利先于审美”的是,恩格斯,斯大林,列宁,普列汉诺夫,D,"answer: right
token: 101, 92, 9
time: 0.3s",,"answer: right
token: 93, 92, 1
time: 4.9s","answer: right
token: 87, 86, 1
time: 0.4s",,,"answer: right
token: 113, 109, 4
time: 2.9s","answer: wrong (A)
token: 113, 109, 4
time: 0.7s","answer: right
token: 113, 109, 4
time: 2.5s"
78,《草叶集》的作者是美国作家,海明威,惠特曼,德莱塞,梁启超,B,"answer: right
token: 88, 87, 1
time: 0.2s",,"answer: right
token: 88, 87, 1
time: 1.1s","answer: right
token: 81, 80, 1
time: 0.5s",,,"answer: right
token: 103, 99, 4
time: 2.6s","answer: right
token: 103, 99, 4
time: 0.9s","answer: right
token: 103, 99, 4
time: 2.5s"
79,印象派画家在描绘物体时所追求的是,光线明暗,形体结构,光色变化,意象效果,C,"answer: right
token: 94, 88, 6
time: 0.2s",,"answer: right
token: 89, 88, 1
time: 1.0s","answer: right
token: 82, 81, 1
time: 0.7s",,,"answer: right
token: 106, 102, 4
time: 2.6s","answer: right
token: 184, 102, 82
time: 1.6s","answer: right
token: 106, 102, 4
time: 2.4s"
80,影片《偷自行车的人》是20世纪50年代哪个国家的影片。,意大利,法国,日本,英国,A,"answer: right
token: 91, 90, 1
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 1.2s","answer: right
token: 81, 80, 1
time: 0.5s",,,"answer: right
token: 109, 105, 4
time: 2.8s","answer: right
token: 109, 105, 4
time: 0.9s","answer: right
token: 109, 105, 4
time: 2.6s"
81,《等待戈多》、《秃头歌女》是哪一流派戏剧的代表作。,荒诞派,浪漫主义,批判现实主义,古典主义,A,"answer: right
token: 98, 97, 1
time: 0.2s",,"answer: right
token: 98, 97, 1
time: 1.0s","answer: right
token: 89, 88, 1
time: 0.8s",,,"answer: right
token: 124, 120, 4
time: 2.4s","answer: right
token: 124, 120, 4
time: 0.7s","answer: right
token: 124, 120, 4
time: 1.7s"
82,唱、念、做、打这四种表演艺术的表现手段广泛应用于,电影,戏曲,话剧,歌舞剧,B,"answer: right
token: 87, 86, 1
time: 0.2s",,"answer: right
token: 87, 86, 1
time: 0.8s","answer: right
token: 85, 84, 1
time: 0.6s",,,"answer: right
token: 114, 110, 4
time: 2.5s","answer: right
token: 114, 110, 4
time: 0.7s","answer: right
token: 114, 110, 4
time: 2.7s"
83,在中国古代绘画理论中，绘画作品的最高层次是,能品,神品,逸品,妙品,C,"answer: right
token: 89, 84, 5
time: 0.2s",,"answer: right
token: 85, 84, 1
time: 0.8s","answer: right
token: 79, 78, 1
time: 0.7s",,,"answer: right
token: 105, 101, 4
time: 2.3s","answer: wrong (B)
token: 207, 101, 106
time: 1.8s","answer: right
token: 105, 101, 4
time: 2.6s"
84,在戏剧这一综合体中，居于中心地位和主导地位的是,演员的表演艺术,舞台的布景艺术,音乐伴奏艺术,服装道具艺术,A,"answer: right
token: 98, 97, 1
time: 0.2s",,"answer: right
token: 98, 97, 1
time: 1.1s","answer: right
token: 92, 91, 1
time: 0.5s",,,"answer: right
token: 131, 127, 4
time: 2.5s","answer: right
token: 131, 127, 4
time: 0.7s","answer: right
token: 131, 127, 4
time: 2.5s"
85,俄罗斯画家列宾的代表作是,《女贵族莫洛卓娃》,《伏尔加河纤夫》,《梅杜萨之筏》,《自由女神领导着人民》,B,"answer: right
token: 102, 101, 1
time: 0.2s",,"answer: right
token: 102, 101, 1
time: 0.7s","answer: right
token: 96, 95, 1
time: 0.7s",,,"answer: right
token: 136, 132, 4
time: 2.5s","answer: right
token: 136, 132, 4
time: 0.7s","answer: right
token: 136, 132, 4
time: 1.6s"
86,《E小调第九交响曲（自新大陆）》的作曲家,德沃夏克,贝多芬,格什温,柴科夫斯基,A,"answer: right
token: 98, 97, 1
time: 0.2s",,"answer: right
token: 98, 97, 1
time: 1.0s","answer: right
token: 91, 90, 1
time: 0.6s",,,"answer: right
token: 117, 113, 4
time: 2.6s","answer: right
token: 117, 113, 4
time: 0.8s","answer: right
token: 117, 113, 4
time: 2.6s"
87,我国的彩塑到盛唐达到顶峰，此时的代表作品是,麦积山石窟像,敦煌塑像,山西晋祠像,云冈石窟像,B,"answer: right
token: 102, 101, 1
time: 0.2s",,"answer: right
token: 102, 101, 1
time: 1.1s","answer: right
token: 93, 92, 1
time: 0.7s",,,"answer: right
token: 128, 124, 4
time: 2.8s","answer: wrong (A)
token: 486, 124, 362
time: 3.5s","answer: right
token: 128, 124, 4
time: 3.1s"
88,优美、喜剧、丑和荒诞等审美形态成为世界各民族共同的审美形态，主要是由于,艺术的变迁,社会的发展,实践的提升,文化的认同,C,"answer: wrong (D)
token: 103, 98, 5
time: 0.3s",,"answer: wrong (D)
token: 99, 98, 1
time: 0.9s","answer: wrong (D)
token: 95, 94, 1
time: 0.7s",,,"answer: wrong (B)
token: 134, 130, 4
time: 2.3s","answer: wrong (B)
token: 134, 130, 4
time: 0.8s","answer: wrong (D)
token: 134, 130, 4
time: 3.0s"
89,画家对色彩有浓厚的兴趣，音乐家对现实中的音响非常敏感，雕塑家对 非常敏感。,色彩和线条,用料和工具,形象和造型,体积和空间,D,"answer: right
token: 109, 103, 6
time: 0.3s",,"answer: right
token: 104, 103, 1
time: 0.8s","answer: right
token: 98, 97, 1
time: 0.6s",,,"answer: wrong (C)
token: 140, 136, 4
time: 2.7s","answer: right
token: 377, 136, 241
time: 2.8s","answer: right
token: 140, 136, 4
time: 3.0s"
90,著名的《卡门》组曲的作曲家是法国19世纪作曲家,比才,帕格尼尼,舒伯特,德彪西,A,"answer: right
token: 101, 100, 1
time: 0.2s",,"answer: right
token: 101, 100, 1
time: 0.6s","answer: right
token: 89, 88, 1
time: 0.6s",,,"answer: right
token: 117, 113, 4
time: 2.3s","answer: right
token: 117, 113, 4
time: 0.8s","answer: right
token: 117, 113, 4
time: 1.8s"
91,电视剧《四世同堂》是根据（）的长篇小说改编的。,马金,老舍,鲁迅,茅盾,B,"answer: right
token: 93, 92, 1
time: 0.2s",,"answer: right
token: 93, 92, 1
time: 3.1s","answer: right
token: 84, 83, 1
time: 0.5s",,,"answer: right
token: 112, 108, 4
time: 2.5s","answer: right
token: 112, 108, 4
time: 0.7s","answer: right
token: 112, 108, 4
time: 3.1s"
92,下列哪一部徽剧讲述的是三国时期蔡邕之女文姬，因兵乱被掳入匈奴，做了左贤王的妃子，曹操得知，派遣使者用金币将她赎回的故事,《淤泥河》,《快活林》,《胡笳十八拍》,《情谊千秋》,C,"answer: right
token: 137, 128, 9
time: 0.3s",,"answer: right
token: 129, 128, 1
time: 3.8s","answer: right
token: 126, 125, 1
time: 0.6s",,,"answer: right
token: 179, 175, 4
time: 2.6s","answer: right
token: 179, 175, 4
time: 1.1s","answer: right
token: 179, 175, 4
time: 2.5s"
93,在摄影作品中，为表现愉悦的、活跃的审美感受，多用哪种结构表现。,曲线,水平线,斜线, 对称,A,"answer: right
token: 92, 91, 1
time: 0.2s",,"answer: right
token: 92, 91, 1
time: 0.6s","answer: right
token: 88, 87, 1
time: 0.6s",,,"answer: wrong (C)
token: 119, 115, 4
time: 2.8s","answer: wrong (C)
token: 119, 115, 4
time: 1.0s","answer: right
token: 119, 115, 4
time: 2.9s"
94,戏曲作品《桃花扇》产生于,元代,明代,民国初年,清代,D,"answer: right
token: 88, 83, 5
time: 0.2s",,"answer: right
token: 84, 83, 1
time: 0.8s","answer: right
token: 76, 75, 1
time: 0.3s",,,"answer: right
token: 98, 94, 4
time: 3.6s","answer: right
token: 142, 94, 48
time: 1.3s","answer: right
token: 98, 94, 4
time: 1.8s"
95,《群鬼》、《玩偶之家》是社会问题剧的代表作，作者是,莫里哀,易卜生,梅特林克,萧伯纳,B,"answer: right
token: 100, 99, 1
time: 0.2s",,"answer: right
token: 100, 99, 1
time: 2.0s","answer: right
token: 90, 89, 1
time: 0.8s",,,"answer: right
token: 122, 118, 4
time: 2.5s","answer: right
token: 122, 118, 4
time: 0.8s","answer: right
token: 122, 118, 4
time: 3.0s"
96,“推、拉、摇、升、降”是电影摄影艺术中的。,色彩表现手段,动向表现手段,光学表现手段,光线表现手段,B,"answer: right
token: 102, 95, 7
time: 0.3s",,"answer: right
token: 96, 95, 1
time: 0.8s","answer: right
token: 90, 89, 1
time: 0.6s",,,"answer: right
token: 121, 117, 4
time: 2.4s","answer: right
token: 121, 117, 4
time: 0.8s","answer: right
token: 121, 117, 4
time: 3.1s"
97,"宋代米芾、米友仁父子的""米派""以哪种画作最为著名。",山水画,人物画,墨竹画,花鸟画,A,"answer: right
token: 97, 96, 1
time: 0.2s",,"answer: right
token: 97, 96, 1
time: 0.6s","answer: right
token: 91, 90, 1
time: 0.6s",,,"answer: right
token: 117, 113, 4
time: 2.3s","answer: right
token: 117, 113, 4
time: 0.7s","answer: right
token: 117, 113, 4
time: 3.2s"
98,诗句“海内存知己，天涯若比领”的作者是,李白,王勃,王维,杜埔,B,"answer: right
token: 87, 86, 1
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 0.6s","answer: right
token: 83, 82, 1
time: 0.6s",,,"answer: right
token: 104, 100, 4
time: 2.4s","answer: right
token: 104, 100, 4
time: 0.7s","answer: right
token: 104, 100, 4
time: 2.0s"
99,十七世纪荷兰的绘画艺术属于,市民文化,宫廷文化,封建文化,贵族文化,A,"answer: right
token: 86, 85, 1
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 0.7s","answer: right
token: 79, 78, 1
time: 0.5s",,,"answer: right
token: 109, 105, 4
time: 3.4s","answer: right
token: 109, 105, 4
time: 0.7s","answer: right
token: 109, 105, 4
time: 2.0s"
100,大型歌舞《云南映像》的编导及主演是当代著名舞蹈家,刀美兰,赵青,陈爱莲,杨丽萍,D,"answer: right
token: 99, 93, 6
time: 0.3s",,"answer: right
token: 94, 93, 1
time: 1.7s","answer: right
token: 85, 84, 1
time: 0.6s",,,"answer: right
token: 121, 117, 4
time: 2.6s","answer: right
token: 121, 117, 4
time: 0.7s","answer: right
token: 121, 117, 4
time: 1.9s"
101,刚柔、急缓、轻重、提按等是指书法艺术中的,用笔,章法,用墨,结构,A,"answer: right
token: 88, 87, 1
time: 0.2s",,"answer: right
token: 88, 87, 1
time: 0.5s","answer: right
token: 81, 80, 1
time: 0.6s",,,"answer: right
token: 107, 103, 4
time: 2.1s","answer: right
token: 191, 103, 88
time: 1.7s","answer: right
token: 107, 103, 4
time: 2.5s"
102,体现了西方人在丑面前的无奈的审美形态是,悲剧,崇高,喜剧,荒诞,D,"answer: right
token: 92, 86, 6
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 2.8s","answer: wrong (B)
token: 80, 79, 1
time: 0.5s",,,"answer: right
token: 108, 104, 4
time: 2.4s","answer: wrong (B)
token: 253, 104, 149
time: 2.3s","answer: right
token: 108, 104, 4
time: 3.2s"
103,三一律是欧洲（）戏剧的创作法则,现实主义,文芯复兴,古典主义,浪漫主义,C,"answer: right
token: 86, 85, 1
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 1.2s","answer: right
token: 80, 79, 1
time: 0.6s",,,"answer: right
token: 111, 107, 4
time: 2.5s","answer: right
token: 111, 107, 4
time: 0.8s","answer: right
token: 111, 107, 4
time: 2.9s"
104,最早提出世界文学概念的人是,歌德,莎士比亚,司汤达,托尔斯泰,A,"answer: right
token: 83, 82, 1
time: 0.2s",,"answer: right
token: 83, 82, 1
time: 0.7s","answer: right
token: 80, 79, 1
time: 0.6s",,,"answer: right
token: 105, 101, 4
time: 2.4s","answer: right
token: 105, 101, 4
time: 0.7s","answer: right
token: 105, 101, 4
time: 2.9s"
105,贝多芬的第九交响曲是,《田园》,《合唱》,《英雄》,《命运》,B,"answer: right
token: 86, 85, 1
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 0.6s","answer: right
token: 80, 79, 1
time: 0.6s",,,"answer: right
token: 103, 99, 4
time: 2.2s","answer: right
token: 103, 99, 4
time: 1.3s","answer: right
token: 103, 99, 4
time: 2.9s"
106,在西方美学史上，提出“内在感官说”的美学家是,荷加兹,哈奇生,夏夫兹博里,博克,C,"answer: right
token: 92, 91, 1
time: 0.3s",,"answer: right
token: 92, 91, 1
time: 0.6s","answer: wrong (B)
token: 86, 85, 1
time: 0.8s",,,"answer: wrong (B)
token: 114, 110, 4
time: 2.7s","answer: wrong (B)
token: 114, 110, 4
time: 0.7s","answer: wrong (B)
token: 114, 110, 4
time: 3.6s"
107,有“活子龙“和“活武松”之称的是演员,尚和玉与盖叫天,盖叫天与马连良,盖叫天与周信芳,杨小楼与盖叫天,D,"answer: right
token: 116, 106, 10
time: 0.3s",,"answer: right
token: 107, 106, 1
time: 1.1s","answer: wrong (C)
token: 103, 102, 1
time: 0.5s",,,"answer: right
token: 132, 128, 4
time: 2.3s","answer: wrong (C)
token: 210, 128, 82
time: 1.6s","answer: right
token: 132, 128, 4
time: 2.8s"
108,中国近代史上，提出“以美育代宗教”的是,蔡元培,胡适,周作人,李大钊,A,"answer: right
token: 91, 90, 1
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 0.4s","answer: right
token: 81, 80, 1
time: 0.6s",,,"answer: right
token: 107, 103, 4
time: 2.5s","answer: right
token: 164, 103, 61
time: 1.4s","answer: right
token: 107, 103, 4
time: 2.7s"
109,影片《城南旧事》的导演曾获金鸡奖，导演是,滕文骥,谢添,谢晋,吴贻弓,D,"answer: right
token: 100, 94, 6
time: 0.3s",,"answer: right
token: 95, 94, 1
time: 0.7s","answer: wrong (C)
token: 85, 84, 1
time: 0.5s",,,"answer: right
token: 115, 111, 4
time: 2.6s","answer: right
token: 115, 111, 4
time: 0.8s","answer: right
token: 115, 111, 4
time: 2.0s"
110,“艺术天才”的正确表述是,客观存在的现象,唯心主义看法,子虚乌有的东西,人人都是艺术天才,A,"answer: wrong (B)
token: 95, 87, 8
time: 0.3s",,"answer: right
token: 88, 87, 1
time: 1.6s","answer: right
token: 84, 83, 1
time: 0.7s",,,"answer: wrong (C)
token: 116, 112, 4
time: 2.3s","answer: wrong (B)
token: 116, 112, 4
time: 1.1s","answer: right
token: 116, 112, 4
time: 2.8s"
111,我国著名影片《林则徐》、《在烈火中永生》、《聂耳》男主角的扮演者为,谢添,秦怡,李默然,赵丹,D,"answer: right
token: 108, 102, 6
time: 0.2s",,"answer: right
token: 103, 102, 1
time: 0.9s","answer: wrong (C)
token: 90, 89, 1
time: 0.6s",,,"answer: right
token: 124, 120, 4
time: 2.3s","answer: right
token: 124, 120, 4
time: 1.5s","answer: right
token: 124, 120, 4
time: 2.4s"
112,摄影艺术中，用以表现某一个被摄对象的全貌和它所处的环境为目的，一般应用,全景,远景,中景,近景,A,"answer: right
token: 98, 97, 1
time: 0.4s",,"answer: right
token: 98, 97, 1
time: 1.5s","answer: right
token: 90, 89, 1
time: 0.6s",,,"answer: right
token: 119, 115, 4
time: 3.1s","answer: wrong (B)
token: 119, 115, 4
time: 1.1s","answer: wrong (B)
token: 119, 115, 4
time: 1.9s"
113,雕刻《晨》《暮》《昼》《夜》的作者是,罗丹,米隆,米开朗琪罗,多那太罗,C,"answer: right
token: 101, 94, 7
time: 0.3s",,"answer: right
token: 95, 94, 1
time: 0.8s","answer: wrong (A)
token: 85, 84, 1
time: 0.7s",,,"answer: right
token: 116, 112, 4
time: 2.1s","answer: right
token: 187, 112, 75
time: 1.5s","answer: right
token: 116, 112, 4
time: 2.8s"
114,《命运交响曲》是谁的作品。,海顿,莫扎特,瓦格纳,贝多芬,D,"answer: right
token: 86, 85, 1
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 2.1s","answer: right
token: 79, 78, 1
time: 0.6s",,,"answer: right
token: 106, 102, 4
time: 2.8s","answer: right
token: 106, 102, 4
time: 0.8s","answer: right
token: 106, 102, 4
time: 2.8s"
115,著名作曲家刘天华《汉宫秋月》是（）曲。,丝竹,二胡,古琴,板胡,B,"answer: right
token: 95, 90, 5
time: 0.4s",,"answer: right
token: 91, 90, 1
time: 0.7s","answer: right
token: 83, 82, 1
time: 0.6s",,,"answer: right
token: 110, 106, 4
time: 3.0s","answer: right
token: 147, 106, 41
time: 1.3s","answer: right
token: 110, 106, 4
time: 2.3s"
116,诙谐、幽默的表演形式，表现了劳动人民的生活场景，富有浓厚的乡土气息，是下列哪一个庐剧剧目?,《王婆骂鸡》,《小辞店》,《打桑》,《打灶》,A,"answer: right
token: 111, 110, 1
time: 0.3s",,"answer: right
token: 111, 110, 1
time: 0.9s","answer: wrong (B)
token: 108, 107, 1
time: 0.6s",,,"answer: right
token: 154, 150, 4
time: 2.3s","answer: wrong (D)
token: 319, 150, 169
time: 1.9s","answer: right
token: 154, 150, 4
time: 2.6s"
117,浮世绘是日本17世纪兴起的一种艺术，它将民间日常生活作为创作题材，主要通过（）的形式表现出来。,版画,油画,工笔画,水彩画,A,"answer: right
token: 103, 102, 1
time: 0.2s",,"answer: right
token: 103, 102, 1
time: 2.4s","answer: right
token: 96, 95, 1
time: 0.7s",,,"answer: right
token: 135, 131, 4
time: 2.4s","answer: right
token: 199, 131, 68
time: 1.4s","answer: right
token: 135, 131, 4
time: 2.0s"
118,我国的史前绘画最早见于,旧石器时代早期,旧石器时代晚期,旧石器时代中期,新石器时代,D,"answer: wrong (B)
token: 91, 90, 1
time: 0.2s",,"answer: wrong (B)
token: 91, 90, 1
time: 1.1s","answer: wrong (B)
token: 84, 83, 1
time: 0.7s",,,"answer: wrong (B)
token: 114, 110, 4
time: 2.7s","answer: wrong (B)
token: 114, 110, 4
time: 0.8s","answer: wrong (B)
token: 114, 110, 4
time: 3.3s"
119,下面哪一位大师不是京剧旦角行当中的四大艺术流派的创始人之一?,梅兰芳,尚小云,荀慧生,时白林,D,"answer: right
token: 101, 95, 6
time: 0.3s",,"answer: right
token: 96, 95, 1
time: 0.8s","answer: right
token: 91, 90, 1
time: 0.7s",,,"answer: right
token: 124, 120, 4
time: 2.3s","answer: right
token: 209, 120, 89
time: 1.8s","answer: right
token: 124, 120, 4
time: 1.7s"
120,《等待戈多》是()戏剧的代表作品。,存在主义,荒诞派,象征主义,表现主义,B,"answer: right
token: 95, 88, 7
time: 0.2s",,"answer: right
token: 89, 88, 1
time: 0.7s","answer: right
token: 81, 80, 1
time: 0.6s",,,"answer: right
token: 108, 104, 4
time: 2.7s","answer: right
token: 108, 104, 4
time: 1.1s","answer: right
token: 108, 104, 4
time: 3.6s"
121,《日出印象》的作者是法国著名印象派画家,高更,莫奈,雷诺阿,凡高,B,"answer: right
token: 88, 87, 1
time: 0.2s",,"answer: right
token: 88, 87, 1
time: 1.6s","answer: right
token: 80, 79, 1
time: 0.8s",,,"answer: right
token: 106, 102, 4
time: 2.4s","answer: right
token: 106, 102, 4
time: 0.7s","answer: right
token: 106, 102, 4
time: 1.8s"
122,中国古代书法家中有“书圣”称号的是,张旭,怀素,王羲之,颜真卿,C,"answer: right
token: 86, 85, 1
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 3.1s","answer: right
token: 79, 78, 1
time: 0.4s",,,"answer: right
token: 105, 101, 4
time: 2.9s","answer: right
token: 105, 101, 4
time: 1.0s","answer: right
token: 105, 101, 4
time: 2.7s"
123,汉末魏晋时期出现的（）名曲《广陵散》、《梅花三弄》已经达到了相当高的艺术水平。,古筝,扬琴,二胡,古琴,D,"answer: right
token: 101, 100, 1
time: 0.3s",,"answer: right
token: 101, 100, 1
time: 0.8s","answer: right
token: 93, 92, 1
time: 0.6s",,,"answer: right
token: 132, 128, 4
time: 2.1s","answer: right
token: 132, 128, 4
time: 1.3s","answer: right
token: 132, 128, 4
time: 2.9s"
124,"被称为""艺术学之父""的德国理论家是",费德勒,黑格尔,康德,席勒,A,"answer: right
token: 89, 88, 1
time: 0.2s",,"answer: right
token: 89, 88, 1
time: 1.4s","answer: right
token: 82, 81, 1
time: 0.7s",,,"answer: right
token: 104, 100, 4
time: 3.3s","answer: right
token: 104, 100, 4
time: 0.8s","answer: right
token: 104, 100, 4
time: 4.0s"
125,电影艺术诞生于,1905年,1915年,1895年,1921年,C,"answer: right
token: 95, 87, 8
time: 0.3s",,"answer: right
token: 88, 87, 1
time: 1.7s","answer: right
token: 85, 84, 1
time: 0.7s",,,"answer: right
token: 93, 89, 4
time: 2.8s","answer: right
token: 93, 89, 4
time: 0.7s","answer: right
token: 93, 89, 4
time: 2.0s"
126,艺术的首要功能是,启蒙,审美,认识,感化,B,"answer: right
token: 80, 79, 1
time: 0.3s",,"answer: right
token: 80, 79, 1
time: 8.1s","answer: right
token: 71, 70, 1
time: 0.7s",,,"answer: right
token: 91, 87, 4
time: 2.3s","answer: right
token: 178, 87, 91
time: 1.7s","answer: right
token: 91, 87, 4
time: 2.4s"
127,在中国文学史上，宋代成就最突出的文学体裁是,赋,传奇,词,杂居,C,"answer: right
token: 83, 82, 1
time: 0.2s",,"answer: right
token: 83, 82, 1
time: 2.8s","answer: right
token: 80, 79, 1
time: 1.3s",,,"answer: right
token: 104, 100, 4
time: 2.1s","answer: right
token: 189, 100, 89
time: 1.8s","answer: right
token: 104, 100, 4
time: 3.5s"
128,艺术家创作个性成熟的标志是艺术家在长期艺术实践中所形成的,艺术体验,艺术意蕴,艺术构思,艺术风格,D,"answer: right
token: 103, 96, 7
time: 0.2s",,"answer: right
token: 97, 96, 1
time: 7.9s","answer: right
token: 85, 84, 1
time: 0.4s",,,"answer: right
token: 126, 122, 4
time: 2.4s","answer: right
token: 126, 122, 4
time: 0.7s","answer: right
token: 126, 122, 4
time: 2.0s"
129,中国古老建筑紫禁城午门之前的太庙和社稷坛，显示了,族权和神权对皇权的拱卫,族权对皇权和神权的倚赖,神权对皇权和族权的庇护,皇权和族权对神权的拱卫,A,"answer: right
token: 127, 126, 1
time: 0.2s",,"answer: right
token: 127, 126, 1
time: 0.8s","answer: right
token: 118, 117, 1
time: 0.6s",,,"answer: right
token: 476, 153, 323
time: 8.7s","answer: right
token: 157, 153, 4
time: 0.7s","answer: right
token: 157, 153, 4
time: 3.3s"
130,《西斯延圣母》是谁的代表作之一。,拉斐尔,米开朗基罗,达•芬奇,欧里庇多斯,A,"answer: right
token: 94, 93, 1
time: 0.3s",,"answer: right
token: 94, 93, 1
time: 0.9s","answer: right
token: 88, 87, 1
time: 0.5s",,,"answer: right
token: 118, 114, 4
time: 2.2s","answer: right
token: 118, 114, 4
time: 1.0s","answer: right
token: 118, 114, 4
time: 3.5s"
131,《召树屯和南木诺娜》是哪个民族的民间舞蹈,苗,白,傣,藏,C,"answer: right
token: 89, 84, 5
time: 0.3s",,"answer: right
token: 85, 84, 1
time: 2.0s","answer: right
token: 79, 78, 1
time: 0.8s",,,"answer: right
token: 106, 102, 4
time: 2.6s","answer: right
token: 162, 102, 60
time: 1.0s","answer: right
token: 106, 102, 4
time: 4.2s"
132,《老人与海》是美国著名作家（）50年代的代表作品。,福克纳,海明威,海勒,杰克。伦敦,B,"answer: right
token: 94, 93, 1
time: 0.2s",,"answer: right
token: 94, 93, 1
time: 1.7s","answer: right
token: 87, 86, 1
time: 0.5s",,,"answer: right
token: 114, 110, 4
time: 2.5s","answer: right
token: 143, 110, 33
time: 1.0s","answer: right
token: 114, 110, 4
time: 3.4s"
