,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5
36,党的十九大报告指出，要推动社会主义文化繁荣兴盛，建设社会主义文化强国。下列关于推动社会主义文化繁荣兴盛的说法不正确的是,是实现中华民族伟大复兴中国梦的必然要求,是新时代坚持和发展中国特色社会主义的必然要求,是实现人民对美好生活向往的必然要求,是提高国家硬实力的必然要求,D,"answer: right
token: 125, 124, 1
time: 0.3s",,"answer: right
token: 125, 124, 1
time: 0.6s","answer: right
token: 135, 134, 1
time: 0.6s","answer: right
token: 819, 134, 1
time: 5.2s",,"answer: right
token: 215, 211, 4
time: 4.4s","answer: right
token: 448, 211, 237
time: 2.0s","answer: right
token: 215, 211, 4
time: 2.7s"
37,过度自信是指个体基于事物未来发展过高地估计自身判断的精确度，进而偏离校准的一种形式。这里的校准程度取决于信心与相关目标事件发生的相对频率的匹配程度。根据上述定义，下列属于过度自信的是,某股票分析师预测股票指数会上涨，结果股票却下跌了,某公司根据相关统计数据调高了上季度的营收增长率,某足球评论员说明天的比赛甲队获胜的可能性是80%，然而以往数据显示，该评论员的预测准确率仅为30%,小张认为自己期末考试能考90分以上，结果却只考了70分,A,"answer: wrong (C)
token: 194, 193, 1
time: 0.2s",,"answer: wrong (C)
token: 194, 193, 1
time: 0.5s","answer: wrong (C)
token: 196, 195, 1
time: 0.7s","answer: wrong (C)
token: 937, 195, 1
time: 4.8s",,"answer: right
token: 697, 286, 411
time: 11.6s","answer: right
token: 703, 286, 417
time: 3.8s","answer: wrong (C)
token: 290, 286, 4
time: 2.5s"
38,下列对各种现象的原理解释错误的是,热胀冷缩——分子空隙随温度升高而变大，随温度降低而缩小,雨后彩虹——阳光射到空中接近球形的水滴，造成散射及干涉,百炼成钢——铁中的碳和氧气经高温反应生成二氧化碳，其含碳量降低,煽风点火——扇动扇子使空气流通，为火焰燃烧补充氧气,B,"answer: right
token: 156, 155, 1
time: 0.2s",,"answer: right
token: 156, 155, 1
time: 0.9s","answer: wrong (C)
token: 149, 148, 1
time: 0.5s","answer: right
token: 739, 148, 1
time: 4.2s",,"answer: wrong (A)
token: 642, 216, 426
time: 8.9s","answer: wrong (A)
token: 601, 216, 385
time: 3.2s","answer: right
token: 220, 216, 4
time: 2.5s"
39,嘈杂：环境安静,疲劳：驾驶安全,迟缓：工作效率,温暖：抵御寒冬,粗心：头脑清醒,D,"answer: wrong (B)
token: 91, 90, 1
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 1.6s","answer: wrong (B)
token: 89, 88, 1
time: 0.7s","answer: wrong (A)
token: 8130, 88, 3
time: 44.8s",,"answer: wrong (A)
token: 456, 119, 337
time: 9.2s","answer: wrong (A)
token: 419, 119, 300
time: 3.2s","answer: right
token: 123, 119, 4
time: 2.6s"
40,短期来看，日趋激烈的竞争必将导致相应区域的主题公园__；而从中长期来看，__了国内外主题公园精粹的集群区域将更有助于吸引来自国内外的增量客流，这对身处其中的本土主题公园而言，又是很好的机遇。依次填入划横线部分最恰当的一项是,物竞天择融汇,此消彼长会聚,优胜劣汰聚集,弱肉强食荟萃,C,"answer: right
token: 160, 152, 8
time: 0.3s",,"answer: wrong (D)
token: 153, 152, 1
time: 0.8s","answer: right
token: 153, 152, 1
time: 0.7s","answer: wrong (B)
token: 3574, 152, 1
time: 19.9s",,"answer: wrong (A)
token: 695, 220, 475
time: 11.3s","answer: wrong (A)
token: 681, 220, 461
time: 4.4s","answer: right
token: 224, 220, 4
time: 2.5s"
41,政府应该实施一条法案来禁止在通勤火车上销售和饮用酒精饮料。最近，政府运用其法律权力，通过了一条禁止在通勤火车上抽烟，来保护上下班人的健康的法律。当喝醉了酒的乘客下了火车，钻进他们的汽车后开车，公众面临的危险与火车上不抽烟的乘客被迫呼吸香烟的烟尘所面临的危险至少是一样大。在证明在通勤火车上喝含有酒精的饮料应该被禁止时作者依赖于,喝含有酒精的饮料有害个人健康的事实,在抽烟的影响与喝含酒精的饮料的影响两者之问做了一个比较,对抽烟和喝酒精饮料做了一个充满感情的指责性描述,人们需要保护以免受他人的行为对自己造成伤害的原则,B,"answer: wrong (D)
token: 221, 220, 1
time: 0.2s",,"answer: right
token: 221, 220, 1
time: 0.7s","answer: right
token: 222, 221, 1
time: 0.7s","answer: wrong (D)
token: 2574, 221, 1
time: 15.1s",,"answer: wrong (A)
token: 889, 366, 523
time: 11.2s","answer: wrong (A)
token: 810, 366, 444
time: 4.5s","answer: right
token: 370, 366, 4
time: 2.3s"
42,下列关于地理位置的描述与城市之间对应关系错误的是,东压江淮，西挟关陇，北通幽燕，南系荆襄——南京,南抚百越，北望中州，据五岭之要会，扼赣闽粤湘之要冲——赣州,居浙右之上游，控鄱阳之肘腋，制闽越之喉吭，通宣歙之声势——衢州,北通汝洛，西带秦蜀，南遮湖广，东瞰吴越——襄阳,A,"answer: right
token: 172, 171, 1
time: 0.2s",,"answer: right
token: 172, 171, 1
time: 0.7s","answer: wrong (C)
token: 171, 170, 1
time: 0.6s","answer: right
token: 2735, 170, 1
time: 15.5s",,"answer: right
token: 693, 234, 459
time: 8.7s","answer: right
token: 691, 234, 457
time: 3.5s","answer: right
token: 238, 234, 4
time: 2.4s"
43,正惩罚是指当个体发出某种行为后，引发外部对其行为的某种反应，导致令该个体不愉快的后果，使个体今后发出此行为的可能性降低。负惩罚是指当个体发出某种行为后，撤销令个体愉快的后果，使个体今后发出此行为的可能性降低。根据上述定义，下列属于正惩罚的是,母亲要求小明不写作业不得出去玩,某人因酒驾被处罚后，再没有酒驾,禁烟标识贴出后，在办公室吸烟的人明显减少,冰棍解暑，所以夏天冰棍很畅销,B,"answer: wrong (A)
token: 185, 184, 1
time: 0.2s",,"answer: right
token: 185, 184, 1
time: 3.6s","answer: right
token: 186, 185, 1
time: 0.7s","answer: right
token: 2628, 185, 1
time: 14.7s",,"answer: wrong (A)
token: 697, 280, 417
time: 8.3s","answer: wrong (A)
token: 688, 280, 408
time: 3.4s","answer: wrong (A)
token: 657, 280, 377
time: 8.9s"
44,火箭发射、同步卫星发射都选在晚间7-9点，这样做的原因可能是,选在晚间发射隐蔽性强，不易被其它国家卫星或飞机侦察到,晚间天气条件好，风速低，有利于火箭发射,晚间气温低，有利于卫星保养和火箭的散热,当卫星到达同步定位点时，卫星自身的太阳能电池正好对准太阳，能保证太阳能向卫星持续供电,D,"answer: right
token: 151, 150, 1
time: 0.2s",,"answer: right
token: 151, 150, 1
time: 3.2s","answer: right
token: 153, 152, 1
time: 0.4s","answer: right
token: 887, 152, 1
time: 6.0s",,"answer: right
token: 229, 225, 4
time: 2.4s","answer: wrong (A)
token: 554, 225, 329
time: 3.4s","answer: right
token: 229, 225, 4
time: 2.8s"
45,我国第一位白话诗人是,鲁迅,郭沫若,胡适,矛盾,C,"answer: right
token: 89, 83, 6
time: 0.2s",,"answer: right
token: 84, 83, 1
time: 3.5s","answer: right
token: 75, 74, 1
time: 0.6s","answer: right
token: 385, 74, 1
time: 2.6s",,"answer: right
token: 100, 96, 4
time: 3.5s","answer: right
token: 100, 96, 4
time: 0.9s","answer: right
token: 100, 96, 4
time: 2.4s"
46,某技校在每月首日招收学员，学习时限以月为周期，每月首日为考核日，考核通过即离校。每批学员学习1个月后，在次月初考核通过的比例为10%，而学习2个月后，仍未通过考核的占该批学员的50%，学习3个月后该批学员全部考核通过离校。如果从3月份起，该技校开始招收学员且每个月招收300名学员，则同年7月2日在该技校的学员有多少名,540,720,600,810,B,"answer: right
token: 193, 187, 6
time: 0.3s",,"answer: right
token: 188, 187, 1
time: 2.9s","answer: wrong (A)
token: 4006, 192, 3814
time: 10.8s","answer: wrong (A)
token: 18273, 192, 554
time: 92.7s",,"answer: right
token: 728, 228, 500
time: 10.8s","answer: right
token: 1100, 228, 872
time: 8.0s","answer: right
token: 687, 228, 459
time: 9.1s"
47,有的人没有“专业性”观念，欣赏全才、通才，不重视乃至鄙视专业人才，以为只要悟“道”，就可以__，什么问题都可以迎刃而解，什么领域都可以去坐而论道。这种观念在部分当代人文学者中仍然存在，科研工作者在他们眼中只是些关注细枝未节的技术员，不如他们掌握先进的哲学思想后，可以站得高看得远，乃至以科学导师自居，可以为科学的发展__。依次填入划横线部分最恰当的一项是,举一反三出谋划策,融会贯通指点迷津,见微知著建言献策,触类旁通运筹帷幄,B,"answer: wrong (D)
token: 218, 207, 11
time: 0.3s",,"answer: right
token: 208, 207, 1
time: 0.6s","answer: right
token: 212, 211, 1
time: 0.4s","answer: right
token: 1741, 211, 1
time: 9.8s",,"answer: wrong (A)
token: 824, 298, 526
time: 11.6s","answer: wrong (A)
token: 786, 298, 488
time: 5.3s","answer: right
token: 302, 298, 4
time: 2.4s"
48,下列选项释义错误的是,驹：小马、少壮的马,驷：套有四匹马的车,驽：性烈但跑得快的马,骥：好马、千里马,C,"answer: right
token: 108, 107, 1
time: 0.2s",,"answer: right
token: 108, 107, 1
time: 1.6s","answer: right
token: 100, 99, 1
time: 0.5s","answer: right
token: 361, 99, 1
time: 2.3s",,"answer: right
token: 126, 122, 4
time: 3.0s","answer: right
token: 126, 122, 4
time: 1.1s","answer: right
token: 126, 122, 4
time: 1.6s"
49,下列关于金融常识的说法正确的是,人民币由中国人民银行负责设计发行，其主币单位为元、角,一般情况下，本币汇率上升能起到促进出口、抑制进口的作用,我国古代先后出现了贝币、开元通宝、五铢钱、交子等流通货币,未经相关主管机关批准，出版物不得使用人民币图样,D,"answer: right
token: 136, 135, 1
time: 0.2s",,"answer: right
token: 136, 135, 1
time: 1.9s","answer: wrong (A)
token: 137, 136, 1
time: 0.6s","answer: right
token: 979, 136, 1
time: 5.4s",,"answer: right
token: 466, 193, 273
time: 7.2s","answer: wrong (A)
token: 654, 193, 461
time: 3.7s","answer: right
token: 197, 193, 4
time: 2.4s"
50,当夜深人静，即将准备进入梦乡时，我们的身体常常会突然抽搐一下，这种抽搐通常被科学家们称作临睡肌跃症(又称入睡抽动)。目前没有研究彻底弄清它的原因，因而人们对此有诸多猜测。有一种解释认为，人脑是基于爬行动物的大脑进化而来的，因此仍然保留了一部分爬行动物的应激反应模式。肌肉彻底放松时，大脑会基于这一应激反应模式，以为我们在自由坠落，出于自我保护的需要，大脑指挥全身肌肉马上行动，试图在下坠过程中抓住什么东西，于是本已放松的肌肉会突然收紧，导致入睡抽动。这段文字,阐述临睡肌跃症对人类的意义,提供一种对临睡肌跃症的解释,说明临睡肌跃症与大脑的关系,介绍临睡肌跃症的临床表现,B,"answer: right
token: 250, 249, 1
time: 0.2s",,"answer: right
token: 250, 249, 1
time: 0.8s","answer: right
token: 248, 247, 1
time: 0.7s","answer: right
token: 684, 247, 1
time: 4.0s",,"answer: right
token: 404, 400, 4
time: 3.0s","answer: right
token: 539, 400, 139
time: 1.8s","answer: right
token: 404, 400, 4
time: 2.1s"
51,职场杂工，是指在不停地转行，更换多种职业，最后却发现自己无论在其中的哪一行都不具备优势，做过的事情犹如“杂工”。根据上述定义，以下属于职场杂工的是,老孟在一家大型工厂做了十年技术，最近升职为管理人员，感觉工作没有以前顺手,小王毕业后留在大城市打拼，先后做过客服、人力、定案、销售等，一直没有找到适合自己的职业方向,小谢毕业后在多家企业做秘书，积累几年经验后报考公乡一员中的文秘职位,小郑在不同的剧组跑过龙套、制作道具、做过美工等，希望有朝一日能实现当明星的梦想,B,"answer: right
token: 207, 206, 1
time: 0.2s",,"answer: right
token: 207, 206, 1
time: 1.2s","answer: right
token: 211, 210, 1
time: 0.8s","answer: right
token: 853, 210, 1
time: 4.7s",,"answer: wrong (A)
token: 712, 316, 396
time: 9.6s","answer: wrong (A)
token: 755, 316, 439
time: 3.8s","answer: right
token: 320, 316, 4
time: 3.0s"
52,春夏秋冬：四季,早中晚：一天,赤橙黄绿：颜色,喜怒哀乐：情绪,东南西北：四方,D,"answer: right
token: 92, 91, 1
time: 0.2s",,"answer: right
token: 92, 91, 1
time: 2.1s","answer: wrong (C)
token: 85, 84, 1
time: 1.0s","answer: right
token: 492, 84, 1
time: 3.1s",,"answer: right
token: 120, 116, 4
time: 2.9s","answer: wrong (C)
token: 120, 116, 4
time: 0.8s","answer: right
token: 120, 116, 4
time: 2.6s"
53,汉语西文字母词被汉语词典收录的历史已有100多年，收录字母词早已是汉语词典和工具书编纂的惯例和通行的做法。1903年出版的《新尔雅》在正文中收录了“X光线”一词，这是汉语词典首次收入字母词。在辞书史上，这部词典是近代中国最早的一部新语词词典，它虽然还不是纯粹现代意义上的汉语词典，但具有承前启后的重要意义。这段文字介绍《新尔雅》的目的是,总结西文字母词在汉语词典中的收录规律,说明汉语词典收录西文字母词早有先例,论述其对于近代以来辞书编纂的影响,探讨汉语词典收词规律的历史演变,B,"answer: right
token: 231, 230, 1
time: 0.2s",,"answer: right
token: 231, 230, 1
time: 1.1s","answer: right
token: 235, 234, 1
time: 0.7s","answer: right
token: 696, 234, 1
time: 3.5s",,"answer: right
token: 508, 320, 188
time: 6.7s","answer: wrong (A)
token: 736, 320, 416
time: 4.0s","answer: right
token: 324, 320, 4
time: 2.6s"
54,垂直绿化指的是利用攀援植物向空中生长进行纵向绿化的一种方式，以期达到在有限面积内最大限度地利用空气和阳光来提高绿化的效率。根据上述定义，下列涉及垂直绿化的是,松树林从山脚一直延伸到山顶,在丘陵地区，人们常使用飞机从空中播种的方式对山地进行绿化,利用巴根草匍匐攀援的特性，人们在沙漠中逐渐开拓出一片绿洲,爬山虎爬满了墙头和屋顶,D,"answer: right
token: 168, 167, 1
time: 0.2s",,"answer: right
token: 168, 167, 1
time: 0.7s","answer: right
token: 169, 168, 1
time: 0.8s","answer: right
token: 568, 168, 1
time: 3.1s",,"answer: wrong (A)
token: 672, 260, 412
time: 8.7s","answer: wrong (A)
token: 604, 260, 344
time: 2.8s","answer: right
token: 264, 260, 4
time: 1.8s"
55,小张需租某店铺制作贩售绿茶。他计划以8万元现金及若干固定袋数的绿茶作为一年租金。若每袋茶叶售价75元，则一年租金等价于每平方米70元；若每袋茶叶在原价的基础上再涨价三分之一，则一年租金相当于每平方米80元。那么该店铺的面积为多少平方米,3000,1600,2000,2500,C,"answer: right
token: 163, 156, 7
time: 0.4s",,"answer: right
token: 157, 156, 1
time: 1.0s","answer: wrong (A)
token: 1137, 160, 977
time: 3.5s","answer: right
token: 1161, 160, 1
time: 5.6s",,"answer: right
token: 719, 205, 514
time: 8.9s","answer: right
token: 696, 205, 491
time: 3.2s","answer: right
token: 478, 205, 273
time: 5.5s"
56,头发：颜色：长度,蔬菜：价格：营养,狗：品种：性格,人：长相：气质,衣服：款式：尺码,D,"answer: right
token: 95, 94, 1
time: 0.2s",,"answer: right
token: 95, 94, 1
time: 1.0s","answer: wrong (B)
token: 87, 86, 1
time: 0.7s","answer: right
token: 828, 86, 1
time: 4.9s",,"answer: right
token: 117, 113, 4
time: 4.2s","answer: wrong (B)
token: 377, 113, 264
time: 3.0s","answer: wrong (A)
token: 471, 113, 358
time: 7.9s"
57,上世纪七十年代，湖南长沙马王堆汉墓出土了十二万字以上的帛书，其中有一部失传已久的《相马经》，是我国动物学、畜牧学的重要文献。春秋战国时期，由于已从车战演变到骑兵作战，马的身价愈来愈高。传说中的相马专家是伯乐，事实上，这类专家数量众多，《吕氏春秋》就提到十个相马家，《史记》也提到“以相马立命天下”的人士，这些都可以证明古人对相马的重视。下列说法与原文相符的是,《相马经》是伯乐所撰写的相马学专著,相马技术的发展使得车战逐渐被淘汰,相马术的出现推动了古代动物学的发展,相马师这一职业早在汉代以前就已经出现,D,"answer: right
token: 245, 231, 14
time: 0.3s",,"answer: right
token: 232, 231, 1
time: 1.4s","answer: right
token: 237, 236, 1
time: 0.7s","answer: right
token: 979, 236, 1
time: 5.6s",,"answer: wrong (A)
token: 833, 342, 491
time: 9.0s","answer: wrong (A)
token: 770, 342, 428
time: 3.5s","answer: right
token: 346, 342, 4
time: 2.6s"
58,“微创新”，这个概念正在成为中国企业尝试的新方向。今天的技术革新在很多时候已经不再是颠覆性的更新换代，任何针对用户体验的微小改变，都可能引爆整个市场。微博就可以看作是在博客基础上的微创新，用140个字拉低了用户门槛，迅速引发了全民微博潮。对于习惯了模仿的企业来说，如何不让微创新成为“山寨”的代名词，是问题的关键，特别是在互联网领域，像团购这样的一窝峰现象屡见不鲜，然而其中很难看到“微创新”在发挥作用。这段文字用“团购”来说明,集体相约采购的行为,盲目从众的现象,更新换代的趋势,复制与模仿的做法,B,"answer: wrong (D)
token: 215, 207, 8
time: 0.4s",,"answer: wrong (D)
token: 208, 207, 1
time: 1.1s","answer: right
token: 220, 219, 1
time: 0.6s","answer: wrong (D)
token: 1088, 219, 1
time: 6.7s",,"answer: wrong (A)
token: 661, 330, 331
time: 9.2s","answer: wrong (D)
token: 624, 330, 294
time: 2.9s","answer: wrong (A)
token: 693, 330, 363
time: 8.3s"
59,例外原则：指企业高级管理人员把一般日常事务授权给下属管理人员负责处理，而自己保留对例外事项，一般也是重要事项的决策和控制权。下列属于例外原则的是,某公司的董事长主要负责公司内的一切事务，而总经理则负责维护跟合作单位的关系,在每周的例会上，各中层管理人员都要将本周工作总结和下周l2作计划向总经理汇报,某公司报账制度规定，5000元以下的由部门经理审批，5000元及以上的需要总经理审批,某管理中心兼职人员的确定，总经理有决定权；专职人员的确定，由董事会决定,C,"answer: right
token: 197, 196, 1
time: 0.2s",,"answer: right
token: 197, 196, 1
time: 0.8s","answer: right
token: 201, 200, 1
time: 0.4s","answer: right
token: 538, 200, 1
time: 3.1s",,"answer: wrong (A)
token: 679, 291, 388
time: 9.3s","answer: wrong (A)
token: 679, 291, 388
time: 3.4s","answer: right
token: 295, 291, 4
time: 1.6s"
60,文化的演变有自身规律。如果不尊重文化进化的自然规律，所谓建设文化就可能变成戕害文化。拿现在人们纷纷说要复兴的国学为例。据学者研究，中国历史上国学最繁荣的时期有三个，春秋战国、魏晋南北朝、清末民初，这三个时期有一个共同特征，那就是权威破碎，人们思想上的禁锢被打破，因此迸发出灿烂的创造之光。文化需要繁荣和发展，但如何给文化发展一个宽松的环境，如何更加解放思想，也许是更需要我们各方人士共同思考研究的问题。这段文字意在说明,应给文化的发展创造一个更加宽松的环境,文化的发展应尊重其自身的进化规律,应继承和发扬传统文化，使其再焕光彩,国学的复兴需要解放思想，体现创造性,A,"answer: right
token: 227, 226, 1
time: 0.3s",,"answer: wrong (B)
token: 227, 226, 1
time: 0.6s","answer: wrong (B)
token: 234, 233, 1
time: 0.6s","answer: right
token: 1095, 233, 1
time: 6.2s",,"answer: right
token: 837, 373, 464
time: 10.8s","answer: wrong (B)
token: 377, 373, 4
time: 2.4s","answer: right
token: 659, 373, 286
time: 7.0s"
61,下列情景不可能发生在19世纪的是,杰克打电话约玛丽一起去看电影,约翰乘电梯登大楼楼顶拍照留念,史蒂芬逊乘火车到斯托克顿旅行,汤姆通过广播收听葛底斯堡演说,D,"answer: wrong (A)
token: 117, 116, 1
time: 0.2s",,"answer: right
token: 117, 116, 1
time: 0.7s","answer: wrong (A)
token: 115, 114, 1
time: 0.4s","answer: right
token: 791, 114, 1
time: 4.5s",,"answer: wrong (A)
token: 487, 163, 324
time: 9.7s","answer: wrong (A)
token: 584, 163, 421
time: 3.7s","answer: right
token: 167, 163, 4
time: 2.6s"
62,19世纪60年代，有作家赞叹当时通航的某运河是“在一个有5000年文明的国家开通的，东方伟大之航道”。他描述的是,伊利运河,曼彻斯特运河,巴拿马运河,苏伊士运河,D,"answer: right
token: 123, 116, 7
time: 0.3s",,"answer: right
token: 117, 116, 1
time: 0.9s","answer: right
token: 119, 118, 1
time: 0.4s","answer: right
token: 443, 118, 1
time: 2.6s",,"answer: right
token: 156, 152, 4
time: 2.9s","answer: wrong (A)
token: 435, 152, 283
time: 2.6s","answer: right
token: 156, 152, 4
time: 2.5s"
63,1994年到l997年4年时间，财政收入占GDP的比重仅l0%多一点，到2011年接近22%，如果考虑到土地出让和其他政府基金性收入，有专家估计政府收入占GDP的比l重超过30%。而同期，企业或者是资本收入占比也大幅度提高。一个佐证是，2002年底，企业存款为64298．47亿元，低于当时的个人存款，而到2011年底，企业存款(央哥新的统计科旧为“单位存款”，口径相当)上升到423086．61亿元，增长了5．58倍，远超同期个人存款2．68倍的增幅。通过这段文字，作者想表达的观点是,收入越来越向政府和资本倾斜,我国经济增长的速度较快,政府收入过高会成为企业的负担,政府应适当降低税收,A,"answer: right
token: 266, 265, 1
time: 0.3s",,"answer: right
token: 266, 265, 1
time: 1.9s","answer: right
token: 263, 262, 1
time: 0.7s","answer: right
token: 761, 262, 0
time: 3.8s",,"answer: right
token: 779, 344, 435
time: 10.4s","answer: right
token: 753, 344, 409
time: 4.1s","answer: right
token: 348, 344, 4
time: 2.6s"
64,关于输血的知识，下列说法正确的一项是,成分输血具有疗效好，副作用小，节约血液资源以及便于保存和运输等优点,在大出血的紧急情况下，可依据献血者所报血型，直接输血,输血前经过检疫就能够避免受血者感染血液传播性疾病,输血可以为病人增加抵抗力，补充营养，所以手术病人应常规输血,A,"answer: right
token: 142, 141, 1
time: 0.3s",,"answer: right
token: 142, 141, 1
time: 0.6s","answer: right
token: 148, 147, 1
time: 0.5s","answer: right
token: 634, 147, 1
time: 3.6s",,"answer: right
token: 208, 204, 4
time: 5.7s","answer: right
token: 540, 204, 336
time: 3.7s","answer: right
token: 208, 204, 4
time: 2.6s"
65,根据宪法和法律规定，对被剥夺政治权利的公民所享有的权利和自由的表述错误的是,可以享有宗教信仰的自由,可以享有出版著作的自由,既不享有选举权也不享有被选举权,可以享有科研和艺术创作的自由?,B,"answer: right
token: 120, 119, 1
time: 0.3s",,"answer: right
token: 120, 119, 1
time: 0.8s","answer: right
token: 114, 113, 1
time: 0.7s","answer: right
token: 572, 113, 1
time: 3.2s",,"answer: wrong (A)
token: 447, 163, 284
time: 7.0s","answer: wrong (A)
token: 595, 163, 432
time: 3.5s","answer: wrong (A)
token: 465, 163, 302
time: 6.1s"
66,政治情感：是指政治主体在政治生活中对政治体系、攻治活动、政治事件和政治人物等方面所产生的内心体验和感受，是伴随人的政治认知过程所形成的对于各种政治客体的好恶之感、爱憎之感、美丑之感等心理反应的统称。下列不属于政治情感的一项是,对自己浪费时间的懊恼,对领袖和英雄的敬仰之情，对祖国和民族的热爱之情,美国选民对表面的民主已经很反感，一半左右的选民以各种方式表达政治冷漠感,参加竞选的人由于其政治期望和需求得到了满足，热情洋溢地作演说,A,"answer: right
token: 200, 199, 1
time: 0.3s",,"answer: right
token: 200, 199, 1
time: 0.9s","answer: right
token: 202, 201, 1
time: 0.5s","answer: right
token: 724, 201, 1
time: 3.8s",,"answer: right
token: 707, 298, 409
time: 7.9s","answer: right
token: 729, 298, 431
time: 3.2s","answer: right
token: 302, 298, 4
time: 2.6s"
67,下列选项所描述的对象，哪一项与其他三项不同,池墨谈飞云，紫毫挥广字,湖光秋月两相和，潭面无风镜未磨,倪倪如闻神鬼惊，时时只见龙蛇走,挥毫掣电，随手万变,B,"answer: right
token: 126, 125, 1
time: 0.3s",,"answer: right
token: 126, 125, 1
time: 0.9s","answer: wrong (D)
token: 121, 120, 1
time: 0.5s","answer: right
token: 836, 120, 1
time: 4.5s",,"answer: wrong (A)
token: 476, 163, 313
time: 7.1s","answer: wrong (A)
token: 473, 163, 310
time: 3.3s","answer: right
token: 167, 163, 4
time: 3.1s"
68,下列关于语言文字的说法错误的是,腓尼基字母是拉丁字母的源头鼻祖,葡萄牙语是巴西官方语言,法语是世界上使用最广泛的语言,汉字是世界上唯一仍被广泛使用的象形文字,C,"answer: right
token: 113, 112, 1
time: 0.3s",,"answer: right
token: 113, 112, 1
time: 2.8s","answer: right
token: 108, 107, 1
time: 0.7s","answer: right
token: 4280, 107, 1
time: 26.7s",,"answer: right
token: 312, 158, 154
time: 4.5s","answer: wrong (A)
token: 444, 158, 286
time: 2.8s","answer: right
token: 162, 158, 4
time: 1.6s"
69,随着网络技术、数字技术的发展，人们的阅读方式、阅读途径更加多元化，并且不断深化与拓展，呈现出数字阅读的新态势。阅读本是一种极具个人风格的私事，但在社交媒体环境中，数字阅读成为一件能够与他人共享、交流的事情；数字阅读的行为习惯、推广方式及平台等也都在发生变化。以下各项如果为真，最能支持上述论证的是,数据显示，去年电子书的购买率下降了10%左右,社交媒体本身能为数字阅读找到更直接的分享对象,统计显示，去年实体书店的销量下降了30%左右,数字阅读的“智能”元素改变了传统阅读的本质,B,"answer: right
token: 201, 200, 1
time: 0.2s",,"answer: right
token: 201, 200, 1
time: 3.7s","answer: right
token: 204, 203, 1
time: 0.7s","answer: right
token: 687, 203, 1
time: 3.7s",,"answer: wrong (A)
token: 674, 315, 359
time: 8.1s","answer: wrong (A)
token: 718, 315, 403
time: 3.8s","answer: wrong (A)
token: 549, 315, 234
time: 6.7s"
70,公众科学是指在科学公开化与科学政策公开化的必要基础上，公众直接参与科学知识产出过程。公共科学是指普通公众参与科学相关的科学决策审议、科学问题讨论以及科学成果转化等。根据上述定义，下列属于公众科学的是,某医学伦理委员会就基因编辑的道德风险向科技工作者征询意见,某调查公司就5G技术的商业前景在公共场所发放调查问卷,某医药公司为缩短研发的抗癌新药上市周期而招募试用志愿者,某手机公司研发部门就是否取消物理按键公开征询消费者意见,C,"answer: right
token: 184, 183, 1
time: 0.4s",,"answer: right
token: 184, 183, 1
time: 5.3s","answer: wrong (A)
token: 186, 185, 1
time: 0.5s","answer: right
token: 1842, 185, 1
time: 10.3s",,"answer: wrong (A)
token: 706, 283, 423
time: 8.5s","answer: wrong (A)
token: 677, 283, 394
time: 3.1s","answer: wrong (A)
token: 743, 283, 460
time: 8.5s"
71,假言判断是断定一个事物情况的存在是另一个事物情况存在的条件的命题，假言推理是指大前提是假言判断的演绎推理。下列不属于假言推理的是,考试成绩不好，或是由于复习方法不对，或是由于临场发挥不好，王新同学这次考得不好。不是复习方法不对，所以一定是临场发挥不好,如果太阳晒得厉害，李明就不会去游泳，今天太阳晒得很厉害，由此可以断定，李明没有去游泳,想当翻译就要学外语，我又不想当翻译，何必费力学外语,如果没有特别的原因，公司一般不会批准职员们的事假。公司批准了职员陈列的事假申请，看来一定有特别的原因,A,"answer: right
token: 212, 211, 1
time: 0.4s",,"answer: right
token: 212, 211, 1
time: 1.2s","answer: right
token: 215, 214, 1
time: 0.5s","answer: right
token: 971, 214, 1
time: 5.0s",,"answer: right
token: 679, 324, 355
time: 6.9s","answer: right
token: 721, 324, 397
time: 2.8s","answer: right
token: 729, 324, 405
time: 9.0s"
72,近年来，越来越多的大学开始尝试自主招生，进而有人呼吁彻底取消统一高考。相关专家表示：取消统一高考势必带来对于经济欠发达地区，特别是对广大农村地区考生的不公平待遇。以下哪项如果为真，最能削弱上述观点?,如果大学都自主招生，到处赶考相关的吃穿住用行对农村孩子来说会是一个沉重的负担,大学自主招生题目灵活多变，农村孩子从阅读、见识、到外语训练往往与城里孩子有较大差距,自主招生在命题方面区别城乡考生，为农村考生拟定适合他们学习情况和生活经验的考题,由于自主招生，目前农村学生在大学中的比例已经明显下降,C,"answer: right
token: 206, 205, 1
time: 0.3s",,"answer: right
token: 206, 205, 1
time: 1.5s","answer: right
token: 208, 207, 1
time: 0.4s","answer: right
token: 709, 207, 1
time: 4.1s",,"answer: wrong (A)
token: 735, 330, 405
time: 8.7s","answer: wrong (A)
token: 640, 330, 310
time: 3.7s","answer: right
token: 334, 330, 4
time: 2.5s"
