,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
47,下列句中，括号中词意义解释正确的一句是,於是惠子恐，搜於國中三日三夜。(國：诸侯国),兵刃既接，棄甲曳兵而走。(既：既然),雖有高城深池，嚴法重刑，猶不能禁也。(城：城墙),不虞君之涉吾地也。(虞：防备),C,"answer: wrong (D)
token: 145, 144, 1
time: 0.4s",,"answer: right
token: 145, 144, 1
time: 4.3s","answer: right
token: 145, 144, 1
time: 0.7s","answer: right
token: 3284, 144, 1
time: 19.9s",,"answer: wrong (A)
token: 598, 189, 409
time: 9.8s","answer: wrong (A)
token: 537, 189, 348
time: 2.8s","answer: wrong (A)
token: 556, 189, 367
time: 7.9s","answer: right
token: 7282, 295, 1
time: 54.9s",
48,下列各组字，全都是指事字的一组是,向舂高,匪星上,大止匍,刃本末,D,"answer: right
token: 89, 88, 1
time: 0.3s",,"answer: right
token: 89, 88, 1
time: 5.6s","answer: right
token: 84, 83, 1
time: 0.6s","answer: right
token: 902, 83, 0
time: 5.1s",,"answer: right
token: 104, 100, 4
time: 2.4s","answer: wrong (A)
token: 440, 100, 340
time: 3.3s","answer: right
token: 104, 100, 4
time: 2.4s","answer: right
token: 2448, 236, 1
time: 19.8s",
49,下列句中括号左边的字与括号中的字是分化字关系的一句是,少益耆(嗜)食，和於身也。,或令孺子懷錢挈壺壅(瓮)而往酤。,以官服事，以勞殿(奠)賞，量功而分禄。,為酒甚美，縣(懸)幟甚高，然而不售，酒酸。,D,"answer: wrong (A)
token: 151, 150, 1
time: 0.2s",,"answer: wrong (A)
token: 151, 150, 1
time: 1.1s","answer: wrong (A)
token: 144, 143, 1
time: 0.3s","answer: right
token: 7354, 143, 0
time: 43.1s",,"answer: wrong (A)
token: 497, 188, 309
time: 9.0s","answer: wrong (A)
token: 697, 188, 509
time: 4.8s","answer: wrong (A)
token: 540, 188, 352
time: 9.4s","answer: right
token: 2902, 300, 1
time: 23.2s",
50,按照传统的“六书”体例，“星”字应属,会意,象形,形声,指事,C,"answer: right
token: 94, 89, 5
time: 0.2s",,"answer: right
token: 90, 89, 1
time: 0.7s","answer: wrong (B)
token: 80, 79, 1
time: 0.7s","answer: right
token: 623, 79, 1
time: 4.1s",,"answer: right
token: 98, 94, 4
time: 2.3s","answer: right
token: 158, 94, 64
time: 2.1s","answer: right
token: 98, 94, 4
time: 1.8s","answer: right
token: 615, 232, 1
time: 3.8s",
51,下列古注术语中，与“讀若”功能不相同的是,讀破,讀如,讀近,讀似,A,"answer: right
token: 87, 86, 1
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 0.7s","answer: right
token: 85, 84, 1
time: 0.6s","answer: right
token: 1048, 84, 1
time: 6.3s",,"answer: right
token: 424, 101, 323
time: 9.1s","answer: right
token: 419, 101, 318
time: 3.9s","answer: right
token: 105, 101, 4
time: 1.4s","answer: right
token: 1359, 234, 1
time: 9.4s",
52,已知我国最早的成系统的文字是,战国文字,秦朝小篆,殷商甲骨文,西周金文,C,"answer: right
token: 89, 88, 1
time: 0.2s",,"answer: right
token: 89, 88, 1
time: 0.6s","answer: right
token: 83, 82, 1
time: 0.6s","answer: right
token: 289, 82, 1
time: 2.1s",,"answer: right
token: 109, 105, 4
time: 2.6s","answer: right
token: 109, 105, 4
time: 1.5s","answer: right
token: 109, 105, 4
time: 1.6s","answer: right
token: 488, 235, 1
time: 2.2s",
53,下列句中“莫”的用法与其它三个不同的是,吾有老父，身死莫之养也。,保民而王，莫之能御也。,过而能改，善莫大焉。,君有疾病见于面，莫多饮酒。,D,"answer: right
token: 117, 116, 1
time: 0.3s",,"answer: right
token: 117, 116, 1
time: 0.7s","answer: wrong (C)
token: 116, 115, 1
time: 0.6s","answer: right
token: 716, 115, 1
time: 4.0s",,"answer: wrong (A)
token: 438, 143, 295
time: 6.5s","answer: wrong (A)
token: 627, 143, 484
time: 5.0s","answer: right
token: 147, 143, 4
time: 1.7s","answer: right
token: 914, 261, 1
time: 4.7s",
54,下列例句“道”字用其本义的是,臣之所好者，道也，进乎技矣。,从许子之道，则市价不贰，国中无伪。,邦有道则仕，邦无道则隐,民扶老携幼，迎君道中。,D,"answer: right
token: 125, 124, 1
time: 0.2s",,"answer: right
token: 125, 124, 1
time: 2.0s","answer: wrong (C)
token: 123, 122, 1
time: 0.7s","answer: right
token: 731, 122, 1
time: 4.3s",,"answer: right
token: 151, 147, 4
time: 3.0s","answer: wrong (A)
token: 418, 147, 271
time: 2.9s","answer: wrong (A)
token: 369, 147, 222
time: 6.4s","answer: right
token: 617, 270, 1
time: 2.8s",
55,下列例句“问”字用其本义的是,昭王南征而不复，寡人是问。,既而羁寓京师，久无家问。,昭王之不复，君其问诸水滨。,伯牛有疾，子问之。,C,"answer: wrong (D)
token: 118, 117, 1
time: 0.2s",,"answer: wrong (D)
token: 118, 117, 1
time: 0.7s","answer: wrong (D)
token: 119, 118, 1
time: 0.7s","answer: right
token: 2183, 118, 1
time: 12.4s",,"answer: wrong (A)
token: 345, 139, 206
time: 6.6s","answer: wrong (A)
token: 438, 139, 299
time: 3.0s","answer: wrong (A)
token: 463, 139, 324
time: 7.6s","answer: wrong (A)
token: 7822, 265, 1
time: 68.1s",
56,按照传统的“六书”体例，“策”字应属,象形,指事,形声,会意,A,"answer: wrong (C)
token: 94, 89, 5
time: 0.3s",,"answer: wrong (C)
token: 90, 89, 1
time: 5.7s","answer: wrong (C)
token: 80, 79, 1
time: 0.4s","answer: wrong (C)
token: 628, 79, 1
time: 4.1s",,"answer: wrong (C)
token: 98, 94, 4
time: 2.2s","answer: wrong (C)
token: 98, 94, 4
time: 0.7s","answer: wrong (C)
token: 98, 94, 4
time: 2.7s","answer: wrong (C)
token: 909, 232, 1
time: 5.8s",
57,“问”和“访”两词意义的不同之处主要表现在,语法功能不同：“问”可以带宾语；“访”不可以。,程度深浅不同：“问”是仔细的问；“访”是一般的问。,范围广狭不同：“问”的对象范围宽；“访”的对象范围窄。,侧重的方面不同：“问”侧重于询问某事；“访”侧重于访问某人。,C,"answer: wrong (D)
token: 153, 152, 1
time: 0.3s",,"answer: wrong (D)
token: 153, 152, 1
time: 2.2s","answer: wrong (D)
token: 152, 151, 1
time: 0.4s","answer: right
token: 3279, 151, 1
time: 17.7s",,"answer: wrong (D)
token: 202, 198, 4
time: 2.1s","answer: wrong (A)
token: 488, 198, 290
time: 3.3s","answer: wrong (D)
token: 202, 198, 4
time: 2.6s","answer: wrong (D)
token: 755, 296, 1
time: 5.0s",
58,下列句中加点的词使用了本义的是,孟春之月，东风解冻。,是何异于刺人而杀之。,君子引而不发。,五色令人目盲。,C,"answer: wrong (A)
token: 102, 101, 1
time: 0.2s",,"answer: right
token: 102, 101, 1
time: 6.8s","answer: wrong (A)
token: 100, 99, 1
time: 0.6s","answer: right
token: 1784, 99, 0
time: 10.8s",,"answer: wrong (A)
token: 384, 122, 262
time: 11.2s","answer: wrong (A)
token: 399, 122, 277
time: 2.6s","answer: wrong (A)
token: 518, 122, 396
time: 9.5s","answer: right
token: 5403, 245, 1
time: 49.1s",
59,下列句中，含有形容词使动用法的一句是,然則今有美堯、舜、湯、武、禹之道於當今之世者，必爲新聖笑矣。,楚左尹项伯者，素善留侯張良。,問其深，則其好遊者不能窮也。,凡用兵之法，全國爲上，破國次之。,D,"answer: wrong (C)
token: 148, 147, 1
time: 0.2s",,"answer: right
token: 148, 147, 1
time: 5.3s","answer: wrong (C)
token: 144, 143, 1
time: 0.7s","answer: right
token: 1119, 143, 1
time: 7.1s",,"answer: wrong (A)
token: 538, 177, 361
time: 8.6s","answer: wrong (A)
token: 588, 177, 411
time: 3.6s","answer: wrong (A)
token: 643, 177, 466
time: 11.2s","answer: right
token: 1142, 293, 1
time: 6.7s",
60,根据字形分析，“朝”字的本义应该是,早上省视父母、君王,早晨,朝见，朝拜,朝廷,B,"answer: right
token: 94, 90, 4
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 3.9s","answer: wrong (A)
token: 84, 83, 1
time: 0.6s","answer: right
token: 623, 83, 1
time: 4.2s",,"answer: right
token: 114, 110, 4
time: 2.5s","answer: wrong (A)
token: 397, 110, 287
time: 2.9s","answer: right
token: 114, 110, 4
time: 1.5s","answer: right
token: 1408, 235, 1
time: 11.5s",
61,下列句子，属于判断句的一句是,古今所傳，不可誣也。,颍考叔爲颍谷封人。,是非君子之言也。,蟹六跪而二螯。,C,"answer: right
token: 103, 102, 1
time: 0.2s",,"answer: right
token: 103, 102, 1
time: 3.0s","answer: right
token: 101, 100, 1
time: 0.6s","answer: right
token: 2299, 100, 1
time: 13.9s",,"answer: wrong (A)
token: 378, 127, 251
time: 7.2s","answer: wrong (A)
token: 532, 127, 405
time: 3.9s","answer: wrong (B)
token: 131, 127, 4
time: 2.5s","answer: right
token: 4679, 250, 1
time: 43.3s",
62,“北”是一个（）字。,指事,象形,形声,会意,D,"answer: wrong (A)
token: 85, 79, 6
time: 0.3s",,"answer: right
token: 80, 79, 1
time: 1.8s","answer: right
token: 73, 72, 1
time: 0.6s","answer: right
token: 420, 72, 1
time: 2.9s",,"answer: right
token: 89, 85, 4
time: 2.4s","answer: wrong (B)
token: 140, 85, 55
time: 1.5s","answer: right
token: 89, 85, 4
time: 2.2s","answer: right
token: 531, 224, 1
time: 3.4s",
63,“姜氏何厌之有?不如早为之所，无使滋蔓，蔓，难图也。”下列有关说法错误的是,“无”与“勿”是古今字。,两个“之”用法不同。,“为之所”是双宾语句。,“何厌之有”是宾语前置句。,A,"answer: wrong (C)
token: 126, 125, 1
time: 0.2s",,"answer: wrong (C)
token: 126, 125, 1
time: 3.3s","answer: wrong (C)
token: 129, 128, 1
time: 0.5s","answer: right
token: 1798, 128, 0
time: 10.2s",,"answer: right
token: 487, 159, 328
time: 9.1s","answer: right
token: 606, 159, 447
time: 4.2s","answer: right
token: 617, 159, 458
time: 11.0s","answer: right
token: 3336, 269, 1
time: 24.9s",
64,下列各句中加点的词其古今词义的发展变化属词义扩大的是,治其事故。,孝公时时睡，弗听。,孟尝君使人给其食用，无使乏。,弥子之妻与子路之妻，兄弟也。,B,"answer: wrong (C)
token: 118, 117, 1
time: 0.2s",,"answer: wrong (C)
token: 118, 117, 1
time: 3.9s","answer: wrong (A)
token: 119, 118, 1
time: 0.7s","answer: right
token: 1251, 118, 1
time: 7.5s",,"answer: wrong (A)
token: 518, 148, 370
time: 8.6s","answer: wrong (A)
token: 499, 148, 351
time: 3.4s","answer: wrong (A)
token: 404, 148, 256
time: 6.7s","answer: right
token: 2006, 264, 1
time: 16.2s",
65,根据字形分析，“时”字的本义应该是,时常,时间,季节,时机,C,"answer: right
token: 85, 80, 5
time: 0.3s",,"answer: right
token: 81, 80, 1
time: 2.3s","answer: wrong (B)
token: 74, 73, 1
time: 0.4s","answer: right
token: 496, 73, 1
time: 3.3s",,"answer: right
token: 97, 93, 4
time: 2.2s","answer: right
token: 171, 93, 78
time: 1.4s","answer: right
token: 218, 93, 125
time: 4.9s","answer: right
token: 903, 224, 1
time: 5.9s",
66,下列四组字中，全是形声字的一组是,胞记范舀,斩初伐婚,暑迪跳除,箸怡哨安,C,"answer: right
token: 96, 95, 1
time: 0.2s",,"answer: right
token: 96, 95, 1
time: 3.0s","answer: wrong (D)
token: 90, 89, 1
time: 0.3s","answer: right
token: 1046, 89, 1
time: 5.9s",,"answer: wrong (A)
token: 588, 111, 477
time: 12.3s","answer: wrong (A)
token: 532, 111, 421
time: 3.7s","answer: right
token: 115, 111, 4
time: 2.5s","answer: right
token: 7095, 242, 1
time: 58.5s",
67,下列各组字，属于分化字关系的一组是,毫—豪,受一授,游一遊,灾一災,B,"answer: right
token: 90, 89, 1
time: 0.2s",,"answer: right
token: 90, 89, 1
time: 3.9s","answer: wrong (D)
token: 85, 84, 1
time: 0.9s","answer: right
token: 909, 84, 1
time: 5.7s",,"answer: wrong (A)
token: 432, 101, 331
time: 9.4s","answer: wrong (A)
token: 442, 101, 341
time: 3.9s","answer: right
token: 105, 101, 4
time: 2.5s","answer: right
token: 931, 236, 1
time: 5.6s",
68,下列例句“鄙”字用其本义的是,今之争夺，非鄙也，财寡也。,我皆有礼，夫犹鄙我。,焚符破玺，而民朴鄙。,国中之众，四鄙之萌人，皆兢为义。,D,"answer: right
token: 121, 120, 1
time: 0.2s",,"answer: right
token: 121, 120, 1
time: 1.4s","answer: right
token: 119, 118, 1
time: 0.6s","answer: right
token: 664, 118, 1
time: 4.0s",,"answer: wrong (B)
token: 444, 153, 291
time: 7.5s","answer: wrong (A)
token: 429, 153, 276
time: 4.5s","answer: right
token: 157, 153, 4
time: 2.5s","answer: right
token: 909, 263, 1
time: 5.7s",
69,下列句中，采用“连类而及”这种特殊表达方式的是,秦時明月漢時關,無羽毛以御寒暑,母也天只，不諒人只,新來瘦，非關病酒，不是悲秋,B,"answer: wrong (A)
token: 116, 115, 1
time: 0.2s",,"answer: wrong (A)
token: 116, 115, 1
time: 1.1s","answer: wrong (A)
token: 108, 107, 1
time: 0.5s","answer: right
token: 1213, 107, 1
time: 7.6s",,"answer: wrong (A)
token: 460, 140, 320
time: 7.4s","answer: wrong (A)
token: 490, 140, 350
time: 3.3s","answer: wrong (A)
token: 144, 140, 4
time: 2.4s","answer: wrong (A)
token: 1797, 259, 1
time: 19.0s",
70,下列关于《康熙字典》的说法正确的是,全书按部首排列，共分540部。,采用了直音、反切和叶音三种注音方法。,全书按照地支分成十集。,王引之《字典考证》纠正了五千多条错误。,B,"answer: wrong (A)
token: 123, 122, 1
time: 0.2s",,"answer: right
token: 123, 122, 1
time: 1.5s","answer: wrong (A)
token: 123, 122, 1
time: 0.5s","answer: right
token: 1154, 122, 1
time: 6.5s",,"answer: wrong (A)
token: 399, 149, 250
time: 5.6s","answer: right
token: 153, 149, 4
time: 0.7s","answer: wrong (A)
token: 474, 149, 325
time: 6.6s","answer: wrong (D)
token: 1507, 263, 1
time: 9.2s",
71,“盗—窃—攘”这组同义词在（）上有所不同。,使用条件,感情色彩,词义轻重,语法关系,C,"answer: right
token: 97, 90, 7
time: 0.3s",,"answer: right
token: 91, 90, 1
time: 1.6s","answer: right
token: 88, 87, 1
time: 0.8s","answer: right
token: 1094, 87, 1
time: 7.0s",,"answer: right
token: 296, 109, 187
time: 6.0s","answer: right
token: 199, 109, 90
time: 1.3s","answer: wrong (D)
token: 261, 109, 152
time: 5.3s","answer: right
token: 1310, 238, 1
time: 10.7s",
72,下列古注类型，属于对古书文字进行辨音释义的一项是,音义,传注,补注,集解,A,"answer: right
token: 90, 89, 1
time: 0.2s",,"answer: right
token: 90, 89, 1
time: 1.4s","answer: right
token: 85, 84, 1
time: 0.7s","answer: right
token: 453, 84, 1
time: 2.9s",,"answer: right
token: 105, 101, 4
time: 2.5s","answer: right
token: 105, 101, 4
time: 0.9s","answer: right
token: 105, 101, 4
time: 2.6s","answer: right
token: 501, 236, 1
time: 2.6s",
73,下列句子，表述正确的一句是,“连类而及”只限于同类事物的连及。,“连类而及”所连带提及的事物在文中有实际表意作用。,“無羽毛以御寒暑”中，使用“连类而及”表达方式的是“羽毛”。,“连类而及”也省称为“连及”。,D,"answer: right
token: 136, 135, 1
time: 0.2s",,"answer: right
token: 136, 135, 1
time: 1.5s","answer: wrong (B)
token: 139, 138, 1
time: 0.7s","answer: right
token: 3091, 138, 1
time: 18.9s",,"answer: wrong (A)
token: 497, 170, 327
time: 8.3s","answer: wrong (A)
token: 584, 170, 414
time: 3.5s","answer: wrong (B)
token: 174, 170, 4
time: 2.5s","answer: wrong (C)
token: 738, 284, 1
time: 3.9s",
74,下列句中，含有形容词意动用法的一句是,强本而節用，則天不能贫。,願車馬衣輕装舆朋友共，敝之而無憾。,鮑叔不以我爲無耽，知我不羞小節而恥功名不顯於天下也。,工師得大木，則王喜；匠人斫而小之，則王怒。,C,"answer: right
token: 148, 147, 1
time: 0.3s",,"answer: right
token: 148, 147, 1
time: 1.2s","answer: wrong (A)
token: 145, 144, 1
time: 0.6s","answer: right
token: 825, 144, 1
time: 4.5s",,"answer: wrong (A)
token: 550, 182, 368
time: 7.8s","answer: wrong (A)
token: 637, 182, 455
time: 4.2s","answer: right
token: 186, 182, 4
time: 2.7s","answer: wrong (D)
token: 1006, 296, 1
time: 6.3s",
75,下列四组字中，全是形声字的一组是,后美碧途,勉海谐盗,腾贼章汁,徒问辩背,D,"answer: wrong (B)
token: 95, 94, 1
time: 0.2s",,"answer: wrong (C)
token: 95, 94, 1
time: 1.2s","answer: wrong (B)
token: 89, 88, 1
time: 0.6s","answer: right
token: 1235, 88, 0
time: 7.3s",,"answer: wrong (A)
token: 492, 109, 383
time: 8.7s","answer: wrong (A)
token: 478, 109, 369
time: 3.4s","answer: wrong (B)
token: 113, 109, 4
time: 2.5s","answer: wrong (C)
token: 2145, 240, 1
time: 18.0s",
76,下列四组字中，全是形声字的一组是,志赛浅鸣,修梁吟前,吠技菜荆,怕表苦存,C,"answer: right
token: 93, 92, 1
time: 0.2s",,"answer: wrong (B)
token: 93, 92, 1
time: 1.8s","answer: wrong (A)
token: 89, 88, 1
time: 0.5s","answer: wrong (A)
token: 11430, 88, 1
time: 62.9s",,"answer: wrong (A)
token: 519, 111, 408
time: 9.0s","answer: wrong (A)
token: 555, 111, 444
time: 3.6s","answer: wrong (A)
token: 668, 111, 557
time: 9.1s","answer: right
token: 7011, 241, 1
time: 50.6s",
77,下列四组字中，全是象形字的一组是,兵本日月,手木鱼甘,刀亦哀鸟,雨舟水牛,D,"answer: right
token: 94, 93, 1
time: 0.2s",,"answer: right
token: 94, 93, 1
time: 0.7s","answer: right
token: 87, 86, 1
time: 0.7s","answer: right
token: 792, 86, 1
time: 4.5s",,"answer: right
token: 116, 112, 4
time: 2.3s","answer: wrong (A)
token: 528, 112, 416
time: 3.8s","answer: right
token: 116, 112, 4
time: 1.6s","answer: right
token: 5106, 240, 1
time: 37.9s",
78,按照传统的“六书”体例，“眉”字应属,象形,会意,形声,指事,A,"answer: right
token: 90, 89, 1
time: 0.2s",,"answer: right
token: 90, 89, 1
time: 0.8s","answer: right
token: 80, 79, 1
time: 0.6s","answer: right
token: 566, 79, 0
time: 4.4s",,"answer: wrong (C)
token: 99, 95, 4
time: 3.8s","answer: wrong (B)
token: 187, 95, 92
time: 1.7s","answer: right
token: 99, 95, 4
time: 1.5s","answer: wrong (C)
token: 3201, 232, 1
time: 23.1s",
79,下列判断句不属于活用的是,曹公，豺虎也。,仲弓父，贱人也。,良庖岁更刀，割也。,君者，舟也。,B,"answer: wrong (C)
token: 98, 97, 1
time: 0.2s",,"answer: wrong (C)
token: 98, 97, 1
time: 0.6s","answer: wrong (C)
token: 96, 95, 1
time: 0.6s","answer: right
token: 1053, 95, 1
time: 6.5s",,"answer: wrong (C)
token: 124, 120, 4
time: 2.5s","answer: wrong (A)
token: 340, 120, 220
time: 2.2s","answer: right
token: 124, 120, 4
time: 1.8s","answer: wrong (C)
token: 2435, 245, 1
time: 16.2s",
80,下列对汉字结构的分析完全正确的一项是,泅，从水从囚。会意,吹，从口从欠。会意,眉，从目上长眉毛。会意,餓，从我从食。会意,B,"answer: right
token: 113, 112, 1
time: 0.2s",,"answer: right
token: 113, 112, 1
time: 0.5s","answer: right
token: 112, 111, 1
time: 0.7s","answer: right
token: 723, 111, 1
time: 4.9s",,"answer: wrong (A)
token: 459, 133, 326
time: 9.6s","answer: right
token: 137, 133, 4
time: 1.8s","answer: wrong (A)
token: 137, 133, 4
time: 1.7s","answer: wrong (C)
token: 1060, 257, 1
time: 7.6s",
81,按照传统的“六书”体例，“自”字应属,指事,形声,象形,会意,C,"answer: wrong (A)
token: 95, 89, 6
time: 0.3s",,"answer: right
token: 90, 89, 1
time: 0.6s","answer: wrong (A)
token: 80, 79, 1
time: 0.6s","answer: right
token: 458, 79, 1
time: 2.9s",,"answer: right
token: 98, 94, 4
time: 2.2s","answer: right
token: 170, 94, 76
time: 1.6s","answer: right
token: 98, 94, 4
time: 2.9s","answer: wrong (A)
token: 652, 232, 1
time: 4.2s",
82,“今有一人，入人园圃，窃其桃李。”下列关于“园圃”的说法正确的是,是双声联绵词,是偏义复词,是叠韵联绵词,是单纯词,B,"answer: right
token: 109, 102, 7
time: 0.2s",,"answer: right
token: 103, 102, 1
time: 1.7s","answer: right
token: 101, 100, 1
time: 0.6s","answer: right
token: 1560, 100, 1
time: 9.4s",,"answer: wrong (A)
token: 579, 130, 449
time: 10.0s","answer: wrong (A)
token: 441, 130, 311
time: 3.2s","answer: right
token: 134, 130, 4
time: 2.7s","answer: right
token: 4545, 252, 1
time: 32.7s",
83,按照传统的”六书”体例，”益”字应属,会意,象形,形声,指事,A,"answer: right
token: 95, 90, 5
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 1.0s","answer: wrong (C)
token: 80, 79, 1
time: 0.6s","answer: right
token: 523, 79, 1
time: 3.5s",,"answer: right
token: 98, 94, 4
time: 2.5s","answer: right
token: 417, 94, 323
time: 6.0s","answer: right
token: 98, 94, 4
time: 2.4s","answer: right
token: 741, 232, 1
time: 5.5s",
84,下列句中，含有形容词意动用法的一句是,君子食之，以平其心。,卑而驕之，佚而勞之，親而離之。,且夫我嘗聞少仲尼之聞而輕伯夷之義者，始吾弗信。,傾奪鄰國，而雄諸侯。,C,"answer: right
token: 135, 134, 1
time: 0.3s",,"answer: right
token: 135, 134, 1
time: 1.0s","answer: wrong (B)
token: 131, 130, 1
time: 0.7s","answer: right
token: 632, 130, 1
time: 3.5s",,"answer: wrong (A)
token: 578, 167, 411
time: 9.2s","answer: wrong (A)
token: 527, 167, 360
time: 4.6s","answer: right
token: 171, 167, 4
time: 1.7s","answer: right
token: 1544, 279, 1
time: 9.6s",
85,下列四组字中，全是会意字的一组是,森栽表朝,锦楚众男,袜肥果解,友见比炎,D,"answer: right
token: 95, 94, 1
time: 0.2s",,"answer: right
token: 95, 94, 1
time: 0.8s","answer: right
token: 89, 88, 1
time: 0.6s","answer: right
token: 886, 88, 1
time: 5.0s",,"answer: wrong (A)
token: 499, 107, 392
time: 8.5s","answer: wrong (A)
token: 504, 107, 397
time: 3.8s","answer: right
token: 111, 107, 4
time: 1.6s","answer: right
token: 1382, 241, 1
time: 8.8s",
86,下列各组字，具有相同声符的一组是,胡朔朗朝,颖颍顿颈,治始怡笞,闷问闺闾,C,"answer: wrong (B)
token: 95, 94, 1
time: 0.2s",,"answer: right
token: 95, 94, 1
time: 7.1s","answer: wrong (B)
token: 88, 87, 1
time: 0.9s","answer: right
token: 1020, 87, 1
time: 6.1s",,"answer: wrong (A)
token: 544, 113, 431
time: 9.2s","answer: wrong (A)
token: 437, 113, 324
time: 3.2s","answer: wrong (A)
token: 554, 113, 441
time: 7.6s","answer: wrong (D)
token: 1229, 242, 1
time: 10.0s",
87,下列工具书中，收列材料遍及经、史、子、集，专门解释虚词的工具书是,《助字辨略》,《说文解字》,《经籍篡诂》,《经传释词》,A,"answer: wrong (D)
token: 120, 111, 9
time: 0.5s",,"answer: wrong (D)
token: 112, 111, 1
time: 6.9s","answer: wrong (D)
token: 108, 107, 1
time: 0.8s","answer: right
token: 705, 107, 1
time: 4.4s",,"answer: wrong (C)
token: 134, 130, 4
time: 2.6s","answer: wrong (D)
token: 134, 130, 4
time: 0.7s","answer: wrong (D)
token: 134, 130, 4
time: 2.4s","answer: right
token: 808, 255, 1
time: 4.7s",
88,下列四组字中，全是会意字的一组是,笛初明看,即婢休驰,暴祭赤半,回步文意,C,"answer: wrong (B)
token: 94, 93, 1
time: 0.2s",,"answer: right
token: 94, 93, 1
time: 6.6s","answer: wrong (B)
token: 88, 87, 1
time: 0.7s","answer: right
token: 1217, 87, 1
time: 7.1s",,"answer: wrong (A)
token: 478, 106, 372
time: 8.3s","answer: wrong (A)
token: 638, 106, 532
time: 5.0s","answer: right
token: 110, 106, 4
time: 2.5s","answer: wrong (D)
token: 4038, 241, 1
time: 32.4s",
89,下列句中，含有名词使动用法的一句是,東面而征，西夷怨；南面而征，北狄怨，曰：“奚爲後我?”,沛公北嚮坐，張良西嚮侍。,築室百堵，西南其户。,君有區區之薛，不拊愛子其民，因而賈利之。,C,"answer: wrong (D)
token: 144, 143, 1
time: 0.2s",,"answer: right
token: 144, 143, 1
time: 1.4s","answer: wrong (D)
token: 138, 137, 1
time: 0.6s","answer: right
token: 5041, 137, 1
time: 30.5s",,"answer: wrong (A)
token: 558, 171, 387
time: 8.6s","answer: wrong (A)
token: 524, 171, 353
time: 4.2s","answer: wrong (A)
token: 652, 171, 481
time: 11.3s","answer: right
token: 4726, 287, 1
time: 35.6s",
90,我国目前收集汉字最多的字典是,《中华字海》,《康熙字典》,《词源》,《汉语大字典》,A,"answer: right
token: 93, 92, 1
time: 0.2s",,"answer: right
token: 93, 92, 1
time: 0.7s","answer: right
token: 84, 83, 1
time: 0.7s","answer: right
token: 621, 83, 1
time: 3.7s",,"answer: right
token: 112, 108, 4
time: 2.5s","answer: right
token: 112, 108, 4
time: 0.7s","answer: right
token: 112, 108, 4
time: 2.6s","answer: right
token: 829, 230, 1
time: 5.1s",
91,下列句中，含有介词宾语前置的一句是,今人君之左右，出則爲势重而收利於民，入則比周而蔽恶於君。,子玉之敗，子之舉也。舉以敗國，將何賀焉?,敢問夫子惡乎長?,盖有之矣，我未之見也。,C,"answer: wrong (D)
token: 140, 139, 1
time: 0.2s",,"answer: right
token: 140, 139, 1
time: 0.9s","answer: wrong (D)
token: 139, 138, 1
time: 0.6s","answer: right
token: 1077, 138, 1
time: 5.8s",,"answer: wrong (A)
token: 467, 170, 297
time: 8.8s","answer: wrong (A)
token: 516, 170, 346
time: 2.8s","answer: wrong (A)
token: 601, 170, 431
time: 10.4s","answer: wrong (D)
token: 11716, 282, 3
time: 80.2s",
92,注重分析虚词特殊用法的著作是,《词诠》,《古汉语虚词通释》,《助字辨略》,《经传释词》,D,"answer: right
token: 98, 97, 1
time: 0.2s",,"answer: right
token: 98, 97, 1
time: 1.9s","answer: right
token: 90, 89, 1
time: 0.7s","answer: right
token: 639, 89, 1
time: 4.2s",,"answer: wrong (B)
token: 117, 113, 4
time: 2.7s","answer: wrong (C)
token: 117, 113, 4
time: 0.7s","answer: right
token: 117, 113, 4
time: 2.3s","answer: wrong (C)
token: 550, 238, 1
time: 3.1s",
93,下列句中括号左侧的字同括号内的字属于古今字关系的是,古之葬者，厚衣之以薪，……丧期无(无)数。,他日发，则有馈其兄生鸟我(鹅)者。,予畏上帝，不敢不正(征)。,尺虫只之屈，以求信(伸)也。,C,"answer: wrong (D)
token: 139, 138, 1
time: 0.3s",,"answer: right
token: 139, 138, 1
time: 0.7s","answer: right
token: 137, 136, 1
time: 0.6s","answer: wrong (D)
token: 6924, 136, 0
time: 39.7s",,"answer: wrong (A)
token: 499, 176, 323
time: 11.5s","answer: wrong (A)
token: 564, 176, 388
time: 4.0s","answer: wrong (A)
token: 606, 176, 430
time: 11.5s","answer: wrong (A)
token: 8654, 283, 1
time: 61.6s",
