,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
48,有囊内韧带的关节是,腕关节,髋关节,膝关节,肩关节,A,"answer: wrong (C)
token: 89, 83, 6
time: 0.3s",,"answer: wrong (C)
token: 84, 83, 1
time: 1.0s","answer: wrong (C)
token: 75, 74, 1
time: 0.6s","answer: wrong (C)
token: 10225, 74, 314
time: 59.2s",,"answer: wrong (B)
token: 99, 95, 4
time: 3.6s","answer: wrong (C)
token: 159, 95, 64
time: 1.2s","answer: wrong (C)
token: 99, 95, 4
time: 2.5s","answer: wrong (B)
token: 2616, 226, 1
time: 22.7s","answer: wrong (B)
token: 239, 238, 1
time: 0.7s"
49,唯一连于脑干背侧的脑神经是,展神经,动眼神经,视神经,滑车神经,D,"answer: right
token: 94, 87, 7
time: 0.2s",,"answer: right
token: 88, 87, 1
time: 2.7s","answer: right
token: 81, 80, 1
time: 0.7s","answer: right
token: 362, 80, 1
time: 2.3s",,"answer: right
token: 105, 101, 4
time: 2.2s","answer: right
token: 105, 101, 4
time: 0.7s","answer: right
token: 105, 101, 4
time: 3.0s","answer: right
token: 602, 232, 1
time: 3.3s","answer: wrong (C)
token: 245, 244, 1
time: 0.8s"
50,内侧丘系,传导躯干、四肢意识性本体感觉,纤维来自同侧薄束核、楔束核,向上至丘脑内侧核,经斜方体外侧上行,A,"answer: right
token: 107, 106, 1
time: 0.2s",,"answer: right
token: 107, 106, 1
time: 1.0s","answer: right
token: 101, 100, 1
time: 0.6s","answer: right
token: 888, 100, 1
time: 5.2s",,"answer: right
token: 133, 129, 4
time: 2.5s","answer: right
token: 480, 129, 351
time: 3.5s","answer: right
token: 133, 129, 4
time: 2.6s","answer: right
token: 1118, 251, 1
time: 6.2s","answer: wrong (C)
token: 264, 263, 1
time: 0.8s"
51,小网膜包括,肝十二指肠韧带,肝胃韧带,胃结肠韧带,结肠系膜,C,"answer: wrong (A)
token: 89, 88, 1
time: 0.2s",,"answer: wrong (A)
token: 89, 88, 1
time: 3.6s","answer: wrong (A)
token: 83, 82, 1
time: 0.6s","answer: wrong (A)
token: 13842, 82, 1
time: 80.8s",,"answer: wrong (A)
token: 452, 105, 347
time: 7.5s","answer: wrong (A)
token: 373, 105, 268
time: 2.5s","answer: wrong (A)
token: 365, 105, 260
time: 5.5s","answer: wrong (B)
token: 4456, 233, 1
time: 28.2s","answer: wrong (D)
token: 246, 245, 1
time: 0.8s"
52,属于女性生殖腺的是,子宫颈粘液腺,卵巢,前庭大腺,尿道球腺,B,"answer: right
token: 86, 85, 1
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 2.2s","answer: right
token: 81, 80, 1
time: 0.8s","answer: right
token: 302, 80, 1
time: 2.2s",,"answer: right
token: 109, 105, 4
time: 2.3s","answer: right
token: 201, 105, 96
time: 1.6s","answer: right
token: 109, 105, 4
time: 2.4s","answer: right
token: 489, 231, 1
time: 7.5s","answer: right
token: 244, 243, 1
time: 0.6s"
53,颈内动脉瘤发生在海绵窦段时，最先压迫的是,上颌神经,动眼神经,展神经,眼神经,C,"answer: right
token: 92, 87, 5
time: 0.2s",,"answer: right
token: 88, 87, 1
time: 1.5s","answer: wrong (B)
token: 85, 84, 1
time: 0.6s","answer: right
token: 510, 84, 1
time: 3.0s",,"answer: right
token: 116, 112, 4
time: 2.8s","answer: right
token: 421, 112, 309
time: 3.5s","answer: right
token: 116, 112, 4
time: 1.7s","answer: right
token: 652, 238, 1
time: 3.5s","answer: wrong (B)
token: 251, 250, 1
time: 0.7s"
54,喉腔最狭窄的部位是,声门裂,喉室,前庭裂,喉前庭,A,"answer: right
token: 84, 83, 1
time: 0.2s",,"answer: right
token: 84, 83, 1
time: 1.2s","answer: right
token: 78, 77, 1
time: 0.6s","answer: right
token: 419, 77, 1
time: 2.6s",,"answer: right
token: 102, 98, 4
time: 2.2s","answer: right
token: 150, 98, 52
time: 1.4s","answer: right
token: 102, 98, 4
time: 2.7s","answer: right
token: 495, 229, 1
time: 2.2s","answer: right
token: 242, 241, 1
time: 0.8s"
55,大隐静脉经过,内踝后方,外踝后方,内踝前方,外踝前方,C,"answer: right
token: 87, 81, 6
time: 0.4s",,"answer: right
token: 82, 81, 1
time: 1.0s","answer: wrong (A)
token: 75, 74, 1
time: 0.8s","answer: right
token: 347, 74, 1
time: 2.1s",,"answer: right
token: 100, 96, 4
time: 2.2s","answer: wrong (A)
token: 227, 96, 131
time: 3.3s","answer: right
token: 100, 96, 4
time: 5.3s","answer: right
token: 553, 231, 1
time: 2.6s","answer: wrong (B)
token: 244, 243, 1
time: 0.7s"
56,关节的辅助结构不包括,关节盘,半月板,关节面,囊内韧带,C,"answer: right
token: 85, 80, 5
time: 0.2s",,"answer: right
token: 81, 80, 1
time: 0.9s","answer: right
token: 77, 76, 1
time: 0.6s","answer: right
token: 331, 76, 1
time: 2.3s",,"answer: right
token: 99, 95, 4
time: 2.6s","answer: right
token: 235, 95, 140
time: 1.8s","answer: right
token: 99, 95, 4
time: 2.4s","answer: right
token: 634, 228, 1
time: 3.0s","answer: right
token: 241, 240, 1
time: 0.6s"
57,椎间孔是,椎体间的孔,相邻椎骨的上、下切迹围成的孔,椎体与椎弓围成的孔,横突间的孔,B,"answer: right
token: 103, 102, 1
time: 0.2s",,"answer: right
token: 103, 102, 1
time: 1.9s","answer: right
token: 91, 90, 1
time: 0.6s","answer: right
token: 425, 90, 1
time: 2.6s",,"answer: right
token: 123, 119, 4
time: 2.3s","answer: right
token: 176, 119, 57
time: 1.2s","answer: right
token: 123, 119, 4
time: 3.0s","answer: right
token: 533, 242, 1
time: 2.6s","answer: right
token: 255, 254, 1
time: 0.6s"
58,腰椎穿刺由浅入深依次经过,棘上韧带、棘间韧带、黄韧带,黄韧带、后纵韧带、棘间韧带,后纵韧带、棘间韧带、黄韧带,棘上韧带、后纵韧带、黄韧带,A,"answer: right
token: 129, 128, 1
time: 0.3s",,"answer: right
token: 129, 128, 1
time: 0.7s","answer: right
token: 120, 119, 1
time: 0.6s","answer: right
token: 672, 119, 1
time: 3.7s",,"answer: right
token: 165, 161, 4
time: 2.4s","answer: right
token: 335, 161, 174
time: 2.2s","answer: right
token: 165, 161, 4
time: 2.9s","answer: right
token: 713, 269, 1
time: 3.5s","answer: right
token: 282, 281, 1
time: 0.8s"
59,能感受强光、分辨颜色的是,双极细胞,视杆细胞,视锥细胞,节细胞,C,"answer: right
token: 89, 83, 6
time: 0.3s",,"answer: right
token: 84, 83, 1
time: 0.7s","answer: right
token: 78, 77, 1
time: 0.7s","answer: right
token: 341, 77, 1
time: 2.1s",,"answer: right
token: 107, 103, 4
time: 2.4s","answer: right
token: 255, 103, 152
time: 3.2s","answer: right
token: 107, 103, 4
time: 2.8s","answer: right
token: 384, 230, 1
time: 1.5s","answer: right
token: 243, 242, 1
time: 0.7s"
60,颈椎特有的结构是,棘突,椎孔,横突肋凹,横突孔,D,"answer: right
token: 91, 84, 7
time: 0.3s",,"answer: right
token: 85, 84, 1
time: 0.8s","answer: right
token: 76, 75, 1
time: 0.6s","answer: right
token: 331, 75, 1
time: 2.1s",,"answer: right
token: 99, 95, 4
time: 2.3s","answer: right
token: 167, 95, 72
time: 1.3s","answer: right
token: 99, 95, 4
time: 2.8s","answer: right
token: 459, 229, 1
time: 2.1s","answer: right
token: 242, 241, 1
time: 0.7s"
61,肱骨体后面中份有,大结节,小结节,桡神经沟,尺神经沟,C,"answer: right
token: 85, 84, 1
time: 0.2s",,"answer: right
token: 85, 84, 1
time: 7.1s","answer: right
token: 78, 77, 1
time: 0.5s","answer: right
token: 306, 77, 1
time: 1.7s",,"answer: right
token: 100, 96, 4
time: 2.4s","answer: right
token: 182, 96, 86
time: 1.4s","answer: right
token: 100, 96, 4
time: 3.6s","answer: right
token: 505, 230, 1
time: 2.3s","answer: right
token: 243, 242, 1
time: 0.7s"
62,成人脊髓下端约平对,第1腰椎下缘,第1骶椎,第2腰椎下缘,第3腰椎下缘,A,"answer: right
token: 90, 89, 1
time: 0.2s",,"answer: right
token: 90, 89, 1
time: 6.8s","answer: right
token: 87, 86, 1
time: 0.8s","answer: right
token: 411, 86, 1
time: 2.6s",,"answer: right
token: 116, 112, 4
time: 3.2s","answer: wrong (C)
token: 116, 112, 4
time: 0.9s","answer: right
token: 116, 112, 4
time: 2.5s","answer: right
token: 519, 238, 1
time: 2.4s","answer: wrong (C)
token: 251, 250, 1
time: 0.6s"
63,在大脑动脉环构成中，无下列哪项结构,大脑前动脉,颈内动脉,大脑后动脉,大脑中动脉,D,"answer: right
token: 91, 90, 1
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 3.3s","answer: right
token: 84, 83, 1
time: 0.7s","answer: right
token: 426, 83, 1
time: 2.6s",,"answer: right
token: 119, 115, 4
time: 2.3s","answer: wrong (A)
token: 317, 115, 202
time: 2.1s","answer: right
token: 119, 115, 4
time: 2.5s","answer: right
token: 635, 238, 1
time: 2.9s","answer: right
token: 251, 250, 1
time: 0.6s"
64,卵受精的部位在,输卵管漏斗,输卵管子宫部,输卵管壶腹部,输卵管峡部,C,"answer: right
token: 92, 85, 7
time: 0.3s",,"answer: right
token: 86, 85, 1
time: 0.9s","answer: right
token: 89, 88, 1
time: 0.4s","answer: right
token: 451, 88, 1
time: 2.7s",,"answer: right
token: 112, 108, 4
time: 2.4s","answer: right
token: 112, 108, 4
time: 0.7s","answer: right
token: 112, 108, 4
time: 2.8s","answer: right
token: 589, 239, 1
time: 4.8s","answer: right
token: 252, 251, 1
time: 0.7s"
65,全身最大最复杂的关节是,肘关节,膝关节,髋关节,肩关节,B,"answer: wrong (C)
token: 88, 82, 6
time: 0.3s",,"answer: right
token: 83, 82, 1
time: 0.9s","answer: right
token: 74, 73, 1
time: 0.6s","answer: right
token: 350, 73, 1
time: 2.2s",,"answer: right
token: 100, 96, 4
time: 2.3s","answer: right
token: 243, 96, 147
time: 2.0s","answer: right
token: 100, 96, 4
time: 2.6s","answer: right
token: 476, 227, 1
time: 2.6s","answer: wrong (D)
token: 240, 239, 1
time: 0.6s"
66,输精管道不包括,输精管,射精管,尿道,精囊腺排泄管,D,"answer: right
token: 82, 81, 1
time: 0.2s",,"answer: right
token: 82, 81, 1
time: 0.7s","answer: wrong (C)
token: 79, 78, 1
time: 0.6s","answer: right
token: 871, 78, 0
time: 5.0s",,"answer: right
token: 97, 93, 4
time: 3.1s","answer: wrong (A)
token: 414, 93, 321
time: 3.5s","answer: right
token: 97, 93, 4
time: 2.5s","answer: right
token: 1084, 230, 1
time: 6.1s","answer: wrong (C)
token: 243, 242, 1
time: 0.7s"
67,脑膜中动脉是,上颌动脉的分支,椎动脉的分支,颈内动脉的分支,颈外动脉的一级分支,A,"answer: right
token: 92, 91, 1
time: 0.2s",,"answer: right
token: 92, 91, 1
time: 1.6s","answer: right
token: 85, 84, 1
time: 0.3s","answer: right
token: 434, 84, 1
time: 2.5s",,"answer: right
token: 118, 114, 4
time: 2.7s","answer: wrong (D)
token: 201, 114, 87
time: 1.4s","answer: right
token: 118, 114, 4
time: 3.6s","answer: right
token: 536, 241, 1
time: 2.6s","answer: right
token: 254, 253, 1
time: 0.8s"
68,肺下界的体表投影，在腋中线上与,第6肋相交,第7肋相交,第9肋相交,第8肋相交,D,"answer: right
token: 98, 91, 7
time: 0.3s",,"answer: right
token: 92, 91, 1
time: 0.7s","answer: right
token: 89, 88, 1
time: 0.5s","answer: right
token: 307, 88, 1
time: 1.9s",,"answer: right
token: 113, 109, 4
time: 2.8s","answer: wrong (C)
token: 113, 109, 4
time: 0.7s","answer: right
token: 113, 109, 4
time: 2.5s","answer: right
token: 1442, 243, 1
time: 8.8s","answer: right
token: 256, 255, 1
time: 0.6s"
69,肱骨外科颈骨折易损伤,桡神经,尺神经,腋神经,正中神经,C,"answer: right
token: 83, 82, 1
time: 0.3s",,"answer: right
token: 83, 82, 1
time: 0.8s","answer: right
token: 77, 76, 1
time: 0.5s","answer: right
token: 291, 76, 1
time: 1.8s",,"answer: right
token: 103, 99, 4
time: 2.2s","answer: right
token: 191, 99, 92
time: 1.6s","answer: right
token: 103, 99, 4
time: 1.6s","answer: right
token: 422, 230, 1
time: 2.1s","answer: right
token: 243, 242, 1
time: 0.7s"
70,有关膝关节的描述，错误的是,内侧半月板较大,由股骨下端、髌骨、胫骨和腓骨构成,前交叉韧带可防止胫骨前移位,两侧有副韧带,B,"answer: right
token: 109, 108, 1
time: 0.2s",,"answer: right
token: 109, 108, 1
time: 1.0s","answer: right
token: 103, 102, 1
time: 0.7s","answer: right
token: 502, 102, 1
time: 2.6s",,"answer: right
token: 280, 138, 142
time: 4.1s","answer: right
token: 272, 138, 134
time: 1.5s","answer: right
token: 142, 138, 4
time: 3.5s","answer: right
token: 571, 259, 1
time: 3.3s","answer: right
token: 272, 271, 1
time: 0.8s"
71,属于面颅骨的是,颞骨,下鼻甲,蝶骨,额骨,B,"answer: right
token: 81, 80, 1
time: 0.2s",,"answer: right
token: 81, 80, 1
time: 6.6s","answer: right
token: 74, 73, 1
time: 0.7s","answer: right
token: 400, 73, 1
time: 2.3s",,"answer: right
token: 99, 95, 4
time: 3.2s","answer: right
token: 150, 95, 55
time: 1.7s","answer: right
token: 99, 95, 4
time: 3.7s","answer: right
token: 564, 226, 1
time: 2.9s","answer: wrong (D)
token: 239, 238, 1
time: 0.8s"
72,支配三角肌的神经是,腋神经,桡神经,尺神经,肌皮神经,A,"answer: right
token: 83, 82, 1
time: 0.2s",,"answer: right
token: 83, 82, 1
time: 1.1s","answer: right
token: 75, 74, 1
time: 0.7s","answer: right
token: 235, 74, 1
time: 1.8s",,"answer: right
token: 100, 96, 4
time: 2.2s","answer: right
token: 100, 96, 4
time: 0.8s","answer: right
token: 100, 96, 4
time: 2.9s","answer: right
token: 419, 228, 1
time: 2.0s","answer: right
token: 241, 240, 1
time: 0.7s"
73,由双层腹膜形成的韧带是,子宫主韧带,骶子宫韧带,子宫圆韧带,子宫阔韧带,D,"answer: right
token: 93, 92, 1
time: 0.3s",,"answer: right
token: 93, 92, 1
time: 0.9s","answer: right
token: 86, 85, 1
time: 0.3s","answer: right
token: 465, 85, 1
time: 2.9s",,"answer: right
token: 117, 113, 4
time: 2.7s","answer: right
token: 117, 113, 4
time: 0.8s","answer: right
token: 117, 113, 4
time: 1.6s","answer: right
token: 491, 238, 1
time: 2.5s","answer: right
token: 251, 250, 1
time: 0.9s"
74,三叉丘系为,同侧三叉神经感觉核发出的纤维,对侧三叉神经半月节发出的纤维,对侧三叉神经感觉核发出的纤维,同侧三叉神经半月节发出的纤维,C,"answer: right
token: 107, 106, 1
time: 0.2s",,"answer: right
token: 107, 106, 1
time: 9.4s","answer: right
token: 103, 102, 1
time: 0.7s","answer: right
token: 702, 102, 1
time: 4.2s",,"answer: right
token: 149, 145, 4
time: 2.3s","answer: right
token: 286, 145, 141
time: 2.2s","answer: right
token: 149, 145, 4
time: 3.1s","answer: right
token: 964, 253, 1
time: 7.9s","answer: right
token: 266, 265, 1
time: 0.7s"
75,成人肾门平对,第2腰椎,第1腰椎,第11胸椎,第12胸椎,B,"answer: right
token: 83, 82, 1
time: 0.2s",,"answer: right
token: 83, 82, 1
time: 1.3s","answer: wrong (A)
token: 80, 79, 1
time: 0.7s","answer: right
token: 410, 79, 1
time: 2.9s",,"answer: right
token: 103, 99, 4
time: 2.6s","answer: right
token: 103, 99, 4
time: 0.7s","answer: wrong (A)
token: 103, 99, 4
time: 2.7s","answer: right
token: 884, 228, 1
time: 5.3s","answer: wrong (D)
token: 241, 240, 1
time: 0.7s"
76,接受起始和终止旋转运动刺激的是,球囊斑,螺旋器,壶腹峭,椭圆囊斑,C,"answer: right
token: 97, 90, 7
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 3.3s","answer: right
token: 80, 79, 1
time: 0.8s","answer: right
token: 471, 79, 1
time: 3.3s",,"answer: right
token: 113, 109, 4
time: 2.1s","answer: right
token: 113, 109, 4
time: 0.7s","answer: right
token: 113, 109, 4
time: 2.8s","answer: right
token: 624, 233, 1
time: 3.0s","answer: right
token: 246, 245, 1
time: 0.9s"
77,使瞳孔缩小的神经是,迷走神经,眼神经,动眼神经,视神经,C,"answer: wrong (A)
token: 82, 81, 1
time: 0.2s",,"answer: right
token: 82, 81, 1
time: 3.6s","answer: right
token: 76, 75, 1
time: 0.7s","answer: right
token: 424, 75, 1
time: 2.7s",,"answer: right
token: 102, 98, 4
time: 2.1s","answer: right
token: 142, 98, 44
time: 1.0s","answer: right
token: 102, 98, 4
time: 1.7s","answer: right
token: 465, 228, 1
time: 2.9s","answer: right
token: 241, 240, 1
time: 0.6s"
78,组成视交叉的神经纤维是,左右眼鼻侧半视网膜发出的纤维,右眼鼻侧半视网膜与右眼颞侧半视网膜发出的纤维,左眼颞侧半视网膜与右眼鼻侧半视网膜发出的纤维,左右眼颞侧半视网膜发出的纤维,A,"answer: wrong (C)
token: 136, 135, 1
time: 0.2s",,"answer: right
token: 136, 135, 1
time: 1.4s","answer: right
token: 128, 127, 1
time: 0.7s","answer: right
token: 1548, 127, 1
time: 9.0s",,"answer: right
token: 188, 184, 4
time: 2.7s","answer: right
token: 410, 184, 226
time: 2.3s","answer: right
token: 188, 184, 4
time: 2.6s","answer: right
token: 672, 283, 1
time: 2.5s","answer: wrong (C)
token: 296, 295, 1
time: 0.7s"
79,颞横回是,视觉中枢,感觉性语言中枢,运动性语言中枢,听觉中枢,D,"answer: right
token: 91, 85, 6
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 0.7s","answer: right
token: 82, 81, 1
time: 0.7s","answer: right
token: 354, 81, 1
time: 2.2s",,"answer: right
token: 106, 102, 4
time: 2.5s","answer: right
token: 106, 102, 4
time: 0.8s","answer: right
token: 106, 102, 4
time: 2.8s","answer: right
token: 428, 233, 1
time: 1.6s","answer: right
token: 246, 245, 1
time: 0.6s"
80,不成对的面颅骨有,泪骨,鼻骨,舌骨,腭骨,C,"answer: right
token: 87, 81, 6
time: 0.3s",,"answer: right
token: 82, 81, 1
time: 0.9s","answer: right
token: 75, 74, 1
time: 0.7s","answer: right
token: 340, 74, 1
time: 2.0s",,"answer: right
token: 99, 95, 4
time: 2.3s","answer: wrong (A)
token: 252, 95, 157
time: 2.0s","answer: right
token: 99, 95, 4
time: 2.4s","answer: right
token: 1081, 227, 1
time: 6.6s","answer: right
token: 240, 239, 1
time: 0.7s"
81,下颌神经从下列何结构出颅腔,破裂孔,圆孔,茎乳孔,卵圆孔,D,"answer: right
token: 91, 85, 6
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 0.7s","answer: right
token: 80, 79, 1
time: 0.6s","answer: right
token: 327, 79, 1
time: 2.0s",,"answer: right
token: 109, 105, 4
time: 2.6s","answer: right
token: 249, 105, 144
time: 1.8s","answer: right
token: 109, 105, 4
time: 2.4s","answer: right
token: 503, 233, 1
time: 2.5s","answer: right
token: 246, 245, 1
time: 0.9s"
82,只受对侧皮质核束支配的脑神经核团是,副神经核,展神经核,动眼神经核,舌下神经核,D,"answer: right
token: 102, 94, 8
time: 0.3s",,"answer: right
token: 95, 94, 1
time: 0.8s","answer: right
token: 88, 87, 1
time: 0.7s","answer: right
token: 506, 87, 1
time: 2.9s",,"answer: right
token: 112, 108, 4
time: 2.3s","answer: wrong (A)
token: 351, 108, 243
time: 2.8s","answer: right
token: 112, 108, 4
time: 1.9s","answer: right
token: 1151, 239, 1
time: 8.6s","answer: wrong (C)
token: 252, 251, 1
time: 0.6s"
83,从脑干背侧出脑的脑神经是,副神经,三叉神经,舌下神经,滑车神经,D,"answer: right
token: 95, 88, 7
time: 0.4s",,"answer: right
token: 89, 88, 1
time: 1.5s","answer: right
token: 79, 78, 1
time: 0.7s","answer: right
token: 287, 78, 1
time: 2.3s",,"answer: right
token: 106, 102, 4
time: 2.5s","answer: right
token: 163, 102, 61
time: 1.2s","answer: right
token: 106, 102, 4
time: 2.4s","answer: right
token: 472, 231, 1
time: 4.6s","answer: wrong (B)
token: 244, 243, 1
time: 0.8s"
84,具有结肠带、结肠袋和肠脂垂的消化管道是,盲肠和结肠,空肠和回肠,阑尾,直肠和肛管,A,"answer: right
token: 100, 99, 1
time: 0.3s",,"answer: right
token: 100, 99, 1
time: 1.9s","answer: right
token: 92, 91, 1
time: 0.7s","answer: right
token: 437, 91, 1
time: 2.7s",,"answer: right
token: 123, 119, 4
time: 2.4s","answer: right
token: 194, 119, 75
time: 1.2s","answer: right
token: 123, 119, 4
time: 2.3s","answer: right
token: 632, 246, 1
time: 3.6s","answer: right
token: 259, 258, 1
time: 0.8s"
85,颈椎最主要特点是,横突有肋凹,棘突长，斜向后下,横突有孔,椎体较大,C,"answer: right
token: 93, 92, 1
time: 0.2s",,"answer: right
token: 93, 92, 1
time: 2.1s","answer: right
token: 85, 84, 1
time: 0.6s","answer: right
token: 346, 84, 1
time: 2.3s",,"answer: right
token: 109, 105, 4
time: 2.1s","answer: right
token: 109, 105, 4
time: 0.9s","answer: right
token: 109, 105, 4
time: 2.4s","answer: right
token: 650, 238, 1
time: 6.2s","answer: right
token: 251, 250, 1
time: 0.9s"
86,壁胸膜下界在腋中线与下列哪项相交处,第11肋,第10肋,第8肋,第6肋,B,"answer: wrong (C)
token: 95, 90, 5
time: 0.3s",,"answer: right
token: 91, 90, 1
time: 1.0s","answer: right
token: 86, 85, 1
time: 0.6s","answer: right
token: 447, 85, 1
time: 2.8s",,"answer: wrong (A)
token: 110, 106, 4
time: 2.6s","answer: right
token: 110, 106, 4
time: 0.7s","answer: right
token: 110, 106, 4
time: 1.7s","answer: right
token: 764, 240, 1
time: 4.5s","answer: wrong (C)
token: 253, 252, 1
time: 0.6s"
87,穿经内囊膝的纤维束是,脊髓丘脑束,皮质核束,皮质脊髓束,内侧丘系,B,"answer: right
token: 99, 92, 7
time: 0.3s",,"answer: right
token: 93, 92, 1
time: 1.0s","answer: wrong (C)
token: 85, 84, 1
time: 0.6s","answer: right
token: 397, 84, 1
time: 2.5s",,"answer: right
token: 114, 110, 4
time: 2.1s","answer: right
token: 204, 110, 94
time: 1.7s","answer: right
token: 114, 110, 4
time: 2.6s","answer: right
token: 629, 237, 1
time: 2.9s","answer: wrong (C)
token: 250, 249, 1
time: 0.7s"
88,人体最大最复杂的关节是,腕关节,肩关节,髋关节,膝关节,D,"answer: right
token: 87, 81, 6
time: 0.3s",,"answer: right
token: 82, 81, 1
time: 0.7s","answer: right
token: 74, 73, 1
time: 0.3s","answer: right
token: 348, 73, 1
time: 2.5s",,"answer: right
token: 100, 96, 4
time: 2.4s","answer: right
token: 100, 96, 4
time: 1.4s","answer: right
token: 100, 96, 4
time: 2.4s","answer: right
token: 541, 226, 1
time: 2.5s","answer: right
token: 239, 238, 1
time: 0.7s"
89,属于臂后群肌的是,肱三头肌,肱二头肌,喙肱肌,三角肌,A,"answer: right
token: 87, 86, 1
time: 0.2s",,"answer: right
token: 87, 86, 1
time: 2.0s","answer: right
token: 79, 78, 1
time: 0.3s","answer: right
token: 261, 78, 1
time: 1.8s",,"answer: right
token: 104, 100, 4
time: 2.3s","answer: right
token: 169, 100, 69
time: 1.3s","answer: right
token: 104, 100, 4
time: 1.9s","answer: right
token: 477, 234, 1
time: 2.2s","answer: right
token: 247, 246, 1
time: 0.8s"
90,下消化道是指,食管至十二指肠,口腔至胃,口腔至十二指肠,空肠以下的部分,D,"answer: right
token: 89, 88, 1
time: 0.2s",,"answer: right
token: 89, 88, 1
time: 2.1s","answer: right
token: 80, 79, 1
time: 0.6s","answer: right
token: 467, 79, 1
time: 2.6s",,"answer: right
token: 109, 105, 4
time: 2.4s","answer: right
token: 109, 105, 4
time: 0.8s","answer: right
token: 109, 105, 4
time: 2.6s","answer: right
token: 534, 232, 1
time: 2.7s","answer: right
token: 245, 244, 1
time: 0.8s"
91,属于脑干躯体运动核的是,以上均是,滑车神经核,动眼神经核,展神经核,A,"answer: right
token: 88, 87, 1
time: 0.2s",,"answer: right
token: 88, 87, 1
time: 1.0s","answer: right
token: 81, 80, 1
time: 0.7s","answer: right
token: 460, 80, 1
time: 2.8s",,"answer: wrong (B)
token: 434, 101, 333
time: 7.3s","answer: wrong (B)
token: 334, 101, 233
time: 2.8s","answer: right
token: 105, 101, 4
time: 2.6s","answer: right
token: 501, 233, 1
time: 2.1s","answer: right
token: 246, 245, 1
time: 0.7s"
92,脑干内的副交感神经核有,动眼神经副核、孤束核、下泌涎核、迷走神经背核,迷走神经背核、动眼神经核、上泌涎核、下泌涎核,动眼神经副核、上泌涎核、下泌涎核、迷走神经背核,疑核、动眼神经副核、上泌涎核、下泌涎核,C,"answer: right
token: 154, 153, 1
time: 0.4s",,"answer: right
token: 154, 153, 1
time: 2.2s","answer: right
token: 149, 148, 1
time: 0.7s","answer: right
token: 865, 148, 1
time: 5.1s",,"answer: right
token: 193, 189, 4
time: 2.6s","answer: wrong (A)
token: 575, 189, 386
time: 3.1s","answer: right
token: 193, 189, 4
time: 2.5s","answer: right
token: 880, 299, 1
time: 3.9s","answer: right
token: 312, 311, 1
time: 0.7s"
93,黄韧带连于两个相邻的,椎弓之间,椎弓板之间,棘突之间,椎弓根之间,B,"answer: right
token: 90, 89, 1
time: 0.2s",,"answer: right
token: 90, 89, 1
time: 2.2s","answer: wrong (A)
token: 82, 81, 1
time: 0.7s","answer: right
token: 459, 81, 1
time: 3.1s",,"answer: right
token: 110, 106, 4
time: 2.4s","answer: right
token: 191, 106, 85
time: 1.5s","answer: right
token: 110, 106, 4
time: 2.6s","answer: right
token: 500, 233, 1
time: 2.6s","answer: right
token: 246, 245, 1
time: 0.6s"
94,阑尾,由回肠动脉直接营养,三条结肠带均在阑尾根部集中,属于腹膜外位器官,无系膜,C,"answer: wrong (B)
token: 94, 93, 1
time: 0.2s",,"answer: wrong (B)
token: 94, 93, 1
time: 1.3s","answer: wrong (B)
token: 87, 86, 1
time: 0.5s","answer: wrong (B)
token: 443, 86, 1
time: 2.5s",,"answer: wrong (B)
token: 117, 113, 4
time: 2.8s","answer: wrong (B)
token: 117, 113, 4
time: 1.3s","answer: wrong (B)
token: 117, 113, 4
time: 3.2s","answer: wrong (B)
token: 616, 241, 1
time: 3.0s","answer: wrong (D)
token: 254, 253, 1
time: 0.7s"
95,血液中数量最多的细胞是,红细胞,中性粒细胞,单核细胞,淋巴细胞,A,"answer: right
token: 84, 83, 1
time: 0.2s",,"answer: right
token: 84, 83, 1
time: 1.2s","answer: right
token: 76, 75, 1
time: 0.9s","answer: right
token: 336, 75, 1
time: 2.4s",,"answer: right
token: 107, 103, 4
time: 2.5s","answer: right
token: 196, 103, 93
time: 1.6s","answer: right
token: 107, 103, 4
time: 3.2s","answer: right
token: 401, 227, 1
time: 1.7s","answer: right
token: 240, 239, 1
time: 0.8s"
96,上颌窦开口于,上鼻道,蝶筛隐窝,下鼻道,中鼻道,D,"answer: right
token: 83, 78, 5
time: 0.3s",,"answer: right
token: 79, 78, 1
time: 0.9s","answer: right
token: 75, 74, 1
time: 0.6s","answer: right
token: 342, 74, 1
time: 2.1s",,"answer: right
token: 104, 100, 4
time: 2.3s","answer: right
token: 104, 100, 4
time: 0.7s","answer: right
token: 104, 100, 4
time: 2.9s","answer: right
token: 465, 227, 1
time: 2.3s","answer: right
token: 240, 239, 1
time: 0.6s"
