,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
59,对变量X和Y同时进行简单相关分析和简单回归分析，其结果有,$r>0， b>0$,$r<0， b>0$,$r=b$,$r>0， b<0$,A,"answer: right
token: 104, 103, 1
time: 0.2s",,"answer: right
token: 104, 103, 1
time: 5.0s","answer: wrong (C)
token: 106, 105, 1
time: 0.6s",,,,,"answer: wrong (B)
token: 385, 124, 261
time: 5.6s","answer: right
token: 3019, 250, 1
time: 19.2s",
60,当两总体确有差异，按规定的检验水准$\alpha$所能发现该差异的能力的是,$\beta$,$\alpha$,$1-\beta$,$1-\alpha$,C,"answer: right
token: 91, 90, 1
time: 0.2s",,"answer: right
token: 91, 90, 1
time: 0.8s","answer: right
token: 94, 93, 1
time: 0.6s",,,,,"answer: right
token: 121, 117, 4
time: 2.8s","answer: right
token: 439, 238, 1
time: 2.5s",
61,对于一组样本来说，若标准差固定不变，可通过来减少抽样误差。,减小几何均数,增大样本含量,增大样本均数,减小变异系数,B,"answer: right
token: 101, 100, 1
time: 0.2s",,"answer: right
token: 101, 100, 1
time: 0.5s","answer: right
token: 95, 94, 1
time: 0.5s",,,,,"answer: right
token: 126, 122, 4
time: 2.4s","answer: right
token: 630, 244, 1
time: 3.8s",
62,男性吸烟率是女性的 10 倍，该指标为：,罹患率,构成比,流行率,相对比,D,"answer: right
token: 96, 91, 5
time: 0.2s",,"answer: right
token: 92, 91, 1
time: 2.7s","answer: right
token: 85, 84, 1
time: 0.6s",,,,,"answer: right
token: 107, 103, 4
time: 2.7s","answer: right
token: 609, 235, 1
time: 3.4s",
63,欲反映某种疾病对人群的威胁程度，计算()指标。,某病构成比,某病病死率,某病死亡率,某病患病率,C,"answer: right
token: 106, 98, 8
time: 0.3s",,"answer: right
token: 99, 98, 1
time: 0.5s","answer: wrong (B)
token: 93, 92, 1
time: 0.6s",,,,,"answer: right
token: 118, 114, 4
time: 3.2s","answer: right
token: 732, 242, 1
time: 4.1s",
64,()小，表示用该样本均数估计总体均数的可靠性大。,$\mathrm{S}$,$\sigma_{\bar{X}}$,$R$,$\mathrm{CV}$,B,"answer: right
token: 95, 94, 1
time: 0.2s",,"answer: right
token: 95, 94, 1
time: 1.0s","answer: right
token: 93, 92, 1
time: 0.6s",,,,,"answer: right
token: 122, 118, 4
time: 3.1s","answer: right
token: 575, 234, 1
time: 3.2s",
65,设 $\alpha$ 为 I 型错误的概率， $\beta$ 为 II 型错误的概率，当两总体均数确定且抽取的样本含量不变时，有,$\alpha$ 增大， $\beta$ 减小,$\alpha$ 增大， $\beta$ 增大,$\alpha$ 减小， $\beta$ 减小,$\alpha$ 的改变不影响 $\beta$ 的大小,A,"answer: right
token: 150, 149, 1
time: 0.3s",,"answer: right
token: 150, 149, 1
time: 1.0s","answer: wrong (D)
token: 139, 138, 1
time: 0.7s",,,,,"answer: right
token: 189, 185, 4
time: 2.6s","answer: right
token: 580, 290, 1
time: 3.2s",
66,设某地人群中糖尿病患病率为 $\pi$，由该地随机抽查 $n$ 人，则,$n$ 人中患糖尿病的人数 $x$ 服从二项分布 $B(n，\pi)$,患病人数与样本患病率均服从二项分布$B(n，\pi)$,样本患病率$p=X/n$ 服从 $B(n，\pi)$,患病人数与样本患病率均不服从二项分布$B(n，\pi)$,A,"answer: right
token: 167, 166, 1
time: 0.2s",,"answer: right
token: 167, 166, 1
time: 1.4s","answer: right
token: 175, 174, 1
time: 0.5s",,,,,"answer: wrong (B)
token: 714, 218, 496
time: 8.9s","answer: right
token: 625, 310, 1
time: 2.7s",
67,___时，二项分布$B(n，n)$近似正态分布。,$n$较大且$\pi$接近0或1,n较大且$\pi$接近0.5,$n$较大且$\pi$接近0,$n$较大且$\pi$接近1,B,"answer: right
token: 118, 117, 1
time: 0.2s",,"answer: right
token: 118, 117, 1
time: 0.8s","answer: right
token: 116, 115, 1
time: 0.6s",,,,,"answer: right
token: 144, 140, 4
time: 3.0s","answer: right
token: 646, 263, 1
time: 3.2s",
68,在求出$y$倚$x$变化的直线回归方程$\hat{y}=a+bx$后，发现将原始数据中的某一点 $(x_k，y_k)$的横坐标值代入方程所得的$\hat{y}_k \neq y_k$，这说明,$x$与$y$之间呈曲线关系,此现象无法解释,正常现象,计算有错,D,"answer: wrong (C)
token: 154, 148, 6
time: 0.5s",,"answer: wrong (C)
token: 149, 148, 1
time: 2.0s","answer: wrong (C)
token: 141, 140, 1
time: 0.6s",,,,,"answer: wrong (C)
token: 190, 186, 4
time: 3.4s","answer: wrong (C)
token: 506, 288, 1
time: 2.8s",
69,在四格表 $\chi^2$ 检验中，若 $\chi^2$ 值为 6.86 ，则,$\mathrm{P}<0.01$,$\mathrm{P}=0.01$,$\mathrm{P}<0.05$,$P>0.05$,A,"answer: wrong (C)
token: 125, 124, 1
time: 0.3s",,"answer: wrong (C)
token: 125, 124, 1
time: 0.9s","answer: wrong (C)
token: 122, 121, 1
time: 0.7s",,,,,"answer: right
token: 249, 143, 106
time: 3.9s","answer: right
token: 607, 259, 1
time: 3.1s",
70,对两地的高血压患病率进行标准化，仅有两地各年龄组人口数和总患病率资料，可采用的标准化方法为：,等比法,直接法,间接法,倒求法,C,"answer: right
token: 108, 103, 5
time: 0.3s",,"answer: right
token: 104, 103, 1
time: 1.4s","answer: right
token: 103, 102, 1
time: 0.3s",,,,,"answer: wrong (D)
token: 133, 129, 4
time: 3.4s","answer: right
token: 5811, 250, 1
time: 43.3s",
71,统计中所说的样本是指:,从总体中随机抽取有代表性的一部分,依照研究者的要求选取有意义的一部分,从总体中随意抽取一部分,有意识地选择总体中的典型部分,A,"answer: right
token: 99, 98, 1
time: 0.2s",,"answer: right
token: 99, 98, 1
time: 0.7s","answer: right
token: 95, 94, 1
time: 0.6s",,,,,"answer: right
token: 143, 139, 4
time: 2.7s","answer: right
token: 519, 246, 1
time: 2.7s",
72,四个样本率作比较， $x^2>x_{0.01(3)}^2$，可认为,各样本率不等或不全相等,各总体率均不相等,各样本率均不相等,各总体率不等或不全相等,D,"answer: wrong (A)
token: 124, 123, 1
time: 0.2s",,"answer: right
token: 124, 123, 1
time: 2.0s","answer: wrong (A)
token: 109, 108, 1
time: 0.5s",,,,,"answer: right
token: 139, 135, 4
time: 2.3s","answer: right
token: 965, 266, 1
time: 5.2s",
73,从甲、乙两文中，查到同类研究的两个率比较的四格表资料，其$x^2$检验甲文$x^2>x^2{}_{0.01(1)}$，乙文$x^2>x^2{}_{0.05(1)}$，可认为,两文结果基本一致,两文结果有矛盾,甲文结果不可信,甲文结果更可信,A,"answer: right
token: 151, 150, 1
time: 0.2s",,"answer: wrong (D)
token: 151, 150, 1
time: 0.7s","answer: wrong (B)
token: 148, 147, 1
time: 0.5s",,,,,"answer: wrong (D)
token: 449, 183, 266
time: 7.1s","answer: right
token: 724, 293, 1
time: 3.8s",
74,___时，二项分布$B(n，\pi)$近似于以$n\pi$为参数的Poisson分布。,$n$较大且$\pi$接近0或1,$n$较大且$\pi$接近1,$n$较大且$\pi$接近0.5,$n$较大且$\pi$接近0,D,"answer: right
token: 131, 130, 1
time: 0.2s",,"answer: right
token: 131, 130, 1
time: 0.9s","answer: right
token: 128, 127, 1
time: 0.3s",,,,,"answer: right
token: 159, 155, 4
time: 2.0s","answer: right
token: 1083, 274, 1
time: 6.6s",
75,变量变换的目的是,变量正态化,方差齐性化,曲线直线化,$A，B，C$均对,D,"answer: right
token: 90, 89, 1
time: 0.2s",,"answer: right
token: 90, 89, 1
time: 1.1s","answer: right
token: 84, 83, 1
time: 0.7s",,,,,"answer: right
token: 105, 101, 4
time: 5.2s","answer: right
token: 495, 236, 1
time: 2.5s",
76,正态性检验中，按$\alpha=0.10$水准，认为总体服从正态分布，此时若推断有错，此错误的概率为,等于0.10,$\beta$，而$\beta$末知,小于0.10,大于0.10,B,"answer: right
token: 127, 126, 1
time: 0.3s",,"answer: right
token: 127, 126, 1
time: 0.7s","answer: wrong (A)
token: 120, 119, 1
time: 0.8s",,,,,"answer: wrong (A)
token: 356, 139, 217
time: 8.8s","answer: right
token: 635, 262, 1
time: 3.9s",
77,两样本均数的比较，可用,$t$检验,方差分析,$u$检验,A，B，C均可,D,"answer: right
token: 92, 84, 8
time: 0.3s",,"answer: right
token: 85, 84, 1
time: 1.5s","answer: wrong (A)
token: 81, 80, 1
time: 0.7s",,,,,"answer: right
token: 101, 97, 4
time: 3.2s","answer: right
token: 715, 233, 1
time: 4.4s",
78,两样本均数比较时，分别取以下检验水准，以()所对应的第二类错误最小。,$\alpha=0.01$,$\alpha=0.05$,$\alpha=0.10$,$\alpha=0.25$,D,"answer: right
token: 109, 108, 1
time: 0.2s",,"answer: right
token: 109, 108, 1
time: 0.8s","answer: wrong (A)
token: 490, 110, 380
time: 2.1s",,,,,"answer: right
token: 133, 129, 4
time: 2.6s","answer: right
token: 475, 252, 1
time: 2.3s",
79,$x^2$值的取值范围为,$x^2\geqslant 1$,$-\infty<x^2<+\infty$,$0 \leqslant x^2 \leqslant+\infty$,$x^2 \leqslant 1$,C,"answer: right
token: 121, 120, 1
time: 0.2s",,"answer: right
token: 121, 120, 1
time: 1.1s","answer: right
token: 106, 105, 1
time: 0.7s",,,,,"answer: right
token: 141, 137, 4
time: 1.8s","answer: right
token: 491, 251, 1
time: 2.4s",
80,设1000有名受试者，分别接受ABO血型系统和MN血型系统的检查，根据检查结果，按(0、A、B、AB)和(M、N、MN)的12种组合分别计数，得到一个$4\times3$列联表。为检查两种血型系统之间是否独立，需要某种检验方法，其自由度应为:,6,998,11,999,A,"answer: right
token: 158, 157, 1
time: 0.2s",,"answer: right
token: 158, 157, 1
time: 0.6s","answer: right
token: 157, 156, 1
time: 0.7s",,,,,"answer: right
token: 321, 184, 137
time: 5.3s","answer: right
token: 549, 288, 1
time: 2.7s",
81,在样本率$p$与总体率$\pi_0$。比较时，用近似正态$\mathrm{u}$检验的条件是,样本含量$\mathrm{n}$较大、样本率$\mathrm{p}$接近1,样本含量$\mathrm{n}$较大、样本率$\mathrm{p}$接近0.5,样本含量$n$较大、总体率$\pi_o$接近1,样本含量n较大、总体率$\pi_o$接近0.5,D,"answer: wrong (B)
token: 163, 162, 1
time: 0.3s",,"answer: right
token: 163, 162, 1
time: 0.9s","answer: wrong (B)
token: 161, 160, 1
time: 0.8s",,,,,"answer: right
token: 485, 218, 267
time: 6.7s","answer: wrong (B)
token: 1415, 302, 1
time: 8.3s",
82,等级资料比较时应选用,$\mathrm{t}^{\prime}$ 检验,$\mathrm{t}$ 检验,$\chi^2$ 检验,秩和检验,D,"answer: right
token: 108, 102, 6
time: 0.3s",,"answer: right
token: 103, 102, 1
time: 0.8s","answer: right
token: 90, 89, 1
time: 0.6s",,,,,"answer: right
token: 121, 117, 4
time: 3.4s","answer: right
token: 494, 238, 1
time: 2.4s",
83,含有常数项的直线回归系数假设检验，其自由度是,$2n-1$,$n-2$,$n-1$,$n$,B,"answer: right
token: 97, 90, 7
time: 0.3s",,"answer: right
token: 91, 90, 1
time: 0.8s","answer: right
token: 91, 90, 1
time: 0.6s",,,,,"answer: right
token: 109, 105, 4
time: 2.7s","answer: right
token: 537, 237, 3
time: 3.0s",
84,在对两个变量x与y进行直线相关分析后发现，相关系数r约等于0 ，经检验，得P>0.9。在下专业结论时，正确的表述应该是,x与y之间有无关系尚末确定,x与y之间呈曲线关系,x与y之间呈没有关系,x与y之间呈直线关系,A,"answer: right
token: 130, 129, 1
time: 0.2s",,"answer: right
token: 130, 129, 1
time: 1.0s","answer: right
token: 128, 127, 1
time: 0.7s",,,,,"answer: right
token: 480, 172, 308
time: 8.5s","answer: right
token: 585, 277, 1
time: 3.4s",
85,设x是一个服从泊松分布的随机变量，已知$\bar{x}=25$，试计算标准差s。,25/n,5/n,25,5,D,"answer: right
token: 100, 96, 4
time: 0.3s",,"answer: right
token: 97, 96, 1
time: 0.5s","answer: right
token: 98, 97, 1
time: 0.8s",,,,,"answer: wrong (A)
token: 211, 114, 97
time: 4.5s","answer: right
token: 794, 241, 1
time: 4.5s",
86,设某事件在每次试验中成功的概率为p，失败的概率为q=1-p，在n次试验中，该事件成功k次的概率为:$P_n(k)=C_n^k p^k(1-p)^{n-k}$，问成功次数k服从什么分布?,一项分布,正态分布,泊松分布,F分布,A,"answer: right
token: 132, 131, 1
time: 0.2s",,"answer: right
token: 132, 131, 1
time: 0.7s","answer: right
token: 138, 137, 1
time: 0.6s",,,,,"answer: right
token: 178, 174, 4
time: 3.5s","answer: right
token: 1601, 276, 1
time: 10.2s",
87,当自由度趋向无穷大，且$\pi$不接近于0也不接近于1时，二项分布趋向于,此态分布,$t$分布,$F$分布,$\chi^2$分布,A,"answer: right
token: 103, 102, 1
time: 0.2s",,"answer: right
token: 103, 102, 1
time: 0.8s","answer: wrong (D)
token: 101, 100, 1
time: 0.4s",,,,,"answer: right
token: 129, 125, 4
time: 3.6s","answer: right
token: 3382, 249, 1
time: 24.7s",
88,当自由度不变时，关于$x^2$值与$P$值的关系，下列哪一项是正确的,$x^2$值变化时，P值变大或变小。,$x^2$值越大，P值越小。,$x^2$值变化时，P值不变。,$x^2$值越大，P值越大。,B,"answer: right
token: 134, 133, 1
time: 0.4s",,"answer: right
token: 134, 133, 1
time: 2.4s","answer: right
token: 136, 135, 1
time: 0.7s",,,,,"answer: right
token: 164, 160, 4
time: 3.2s","answer: right
token: 537, 280, 1
time: 3.5s",
89,设事件A是一个稀有事件，在大量试验中，它发生x次的概率为 $P(x)=\frac{\lambda^x e^{-\lambda}}{x!}$，其中 $\lambda$ 为事件A的平均发生次数。问x是一个服从什么分布的随机变量?,t分布,泊松分布,正态分布,二项分布,B,"answer: right
token: 133, 132, 1
time: 0.2s",,"answer: right
token: 133, 132, 1
time: 3.2s","answer: right
token: 129, 128, 1
time: 0.6s",,,,,"answer: right
token: 180, 176, 4
time: 3.2s","answer: right
token: 472, 273, 3
time: 2.2s",
90,在求出直线回归方程后，如果检验结果是接受无效假设，那就意味着,此直线方程并非所求,x与y之间毫无关系,此直线方程有应用价值,此直线方程无应用价值,D,"answer: right
token: 108, 107, 1
time: 0.2s",,"answer: right
token: 108, 107, 1
time: 1.4s","answer: right
token: 98, 97, 1
time: 0.5s",,,,,"answer: right
token: 140, 136, 4
time: 2.5s","answer: right
token: 519, 254, 1
time: 2.6s",
91,在相同自由度 $(v_1， v_2)$ 及 $\alpha$ 水准时，方差分析的界值比方差齐性检验的界值,相等,前者是后者的两倍,大,小,D,"answer: wrong (C)
token: 116, 112, 4
time: 0.2s",,"answer: right
token: 113, 112, 1
time: 1.3s","answer: wrong (C)
token: 103, 102, 1
time: 0.4s",,,,,"answer: right
token: 132, 128, 4
time: 2.8s","answer: right
token: 1650, 254, 1
time: 11.5s",
92,检验计数资料的两种属性或特征之间有无关联时，常用的方法为,t检验,u检验,$x^2$ 检验,秩和检验,C,"answer: right
token: 97, 96, 1
time: 0.2s",,"answer: right
token: 97, 96, 1
time: 0.8s","answer: right
token: 89, 88, 1
time: 0.5s",,,,,"answer: right
token: 116, 112, 4
time: 3.7s","answer: right
token: 446, 239, 1
time: 2.6s",
93,对甲乙两县的死亡率进行标准化，若两县均有各年龄组死亡率，最好选择()为标准进行标化。,乙县的人口构成资料,甲县的人口构成资料,两县各年龄组人口数合并,全国或省人口普查所得的人口构成,D,"answer: right
token: 122, 121, 1
time: 0.3s",,"answer: right
token: 122, 121, 1
time: 0.6s","answer: right
token: 118, 117, 1
time: 0.6s",,,,,"answer: right
token: 165, 161, 4
time: 3.8s","answer: right
token: 565, 269, 1
time: 3.1s",
94,在两个样本均数的假设检验中，若要同时减小I型错误和II型错误，则必须,A和C,减小容许误差,增加样本含量,减小总体标准差,C,"answer: right
token: 104, 103, 1
time: 0.2s",,"answer: right
token: 104, 103, 1
time: 0.6s","answer: right
token: 99, 98, 1
time: 0.6s",,,,,"answer: right
token: 394, 122, 272
time: 6.9s","answer: right
token: 1246, 247, 1
time: 8.5s",
95,方差分析中，当$P<0.05$时，结果,可认为总体均数都不相等,证明总体均数不等或不全相等,可认为各总体均数不等或不全等,可认为各样本均数都不相等,C,"answer: wrong (B)
token: 120, 119, 1
time: 0.2s",,"answer: right
token: 120, 119, 1
time: 3.8s","answer: right
token: 109, 108, 1
time: 0.6s",,,,,"answer: right
token: 140, 136, 4
time: 2.8s","answer: right
token: 720, 261, 1
time: 4.2s",
96,治疗效果判定资料属于,计量资料,等级资料,计数资料,无序分类资料,B,"answer: right
token: 91, 84, 7
time: 0.3s",,"answer: right
token: 85, 84, 1
time: 0.4s","answer: right
token: 75, 74, 1
time: 0.6s",,,,,"answer: right
token: 101, 97, 4
time: 2.6s","answer: right
token: 483, 225, 1
time: 3.4s",
97,用大剂量Vit.$E$治疗产后缺乳，以安慰剂作对照。Vit.E组中有效者12例，无效者6例;安慰剂组中有效者3例，无效者9例。问Vit.E是否有效?为了回答这个问题，应选用,$\mathrm{t}$检验,$\mathrm{F}$检验,$\chi^2$检验,Fisher精确检验,C,"answer: wrong (D)
token: 147, 142, 5
time: 0.3s",,"answer: wrong (D)
token: 143, 142, 1
time: 0.8s","answer: right
token: 139, 138, 1
time: 0.6s",,,,,"answer: wrong (A)
token: 610, 191, 419
time: 9.5s","answer: right
token: 957, 283, 1
time: 6.4s",
98,衡量爆发性疾病发病的频度用,二代罹患率,罹患率,发病率,患病率,B,"answer: wrong (A)
token: 87, 86, 1
time: 0.3s",,"answer: right
token: 87, 86, 1
time: 0.6s","answer: wrong (C)
token: 82, 81, 1
time: 0.7s",,,,,"answer: right
token: 104, 100, 4
time: 2.7s","answer: wrong (C)
token: 1293, 234, 1
time: 9.2s",
99,Ridit分析适用于：,方差不齐的几种正态分布资料的比较,有序分类变量资料的比较,多个样本率的比较,偏态分布的数值变量资料的假设检验,B,"answer: right
token: 101, 100, 1
time: 0.3s",,"answer: right
token: 101, 100, 1
time: 1.5s","answer: right
token: 97, 96, 1
time: 0.7s",,,,,"answer: right
token: 133, 129, 4
time: 2.5s","answer: right
token: 554, 246, 1
time: 3.0s",
100,在相同白由度$(v_1，v_2)$及$F$值时，方差齐性检验与方差分析所得的$P$值,前者大,前者是后者的两倍,前者小,两者相等,A,"answer: wrong (D)
token: 123, 117, 6
time: 0.3s",,"answer: wrong (B)
token: 118, 117, 1
time: 2.0s","answer: right
token: 108, 107, 1
time: 0.7s",,,,,"answer: wrong (B)
token: 133, 129, 4
time: 1.8s","answer: wrong (B)
token: 6419, 256, 1
time: 49.2s",
101,在进行成组设计两样本秩和检验时，以下哪种检验假设是正确的,$\mathrm{H}_0$:两总体分布相同$\mathrm{H}_1$:两总体分布不同,$\mathrm{H}_0$:两样本分布相同$\mathrm{H}_1$:两样本分布不同,$\mathrm{H}_0$:两样本均数相等$\mathrm{H}_1$:两样本均数不等,$\mathrm{H}_0$:两总体均数相等$\mathrm{H}_1$:两总体均数不等,A,"answer: right
token: 173, 172, 1
time: 0.2s",,"answer: right
token: 173, 172, 1
time: 1.1s","answer: right
token: 167, 166, 1
time: 0.7s",,,,,"answer: right
token: 503, 238, 265
time: 5.9s","answer: right
token: 783, 313, 1
time: 4.5s",
102,已知$r=1$，则一定有,$b=1$,$\mathrm{SS}$总$=\mathrm{SS}$剩,$\mathrm{SS}$剩$=0$,$\mathrm{a}=1$,C,"answer: right
token: 102, 101, 1
time: 0.4s",,"answer: right
token: 102, 101, 1
time: 1.0s","answer: wrong (A)
token: 4414, 98, 4316
time: 17.9s",,,,,"answer: right
token: 133, 129, 4
time: 2.7s","answer: right
token: 654, 246, 1
time: 3.6s",
103,由样本计算两个随机变量x和y之间的简单相关系数r的值近似等于零，经统计检验得到p=0.90。作结论时，正确的表述应该是,x与y之间毫无关系,x与y之间呈直线关系,x与y之间呈曲线关系,x与y之间没有直线关系,C,"answer: wrong (D)
token: 126, 125, 1
time: 0.4s",,"answer: wrong (D)
token: 126, 125, 1
time: 1.2s","answer: wrong (D)
token: 121, 120, 1
time: 0.8s",,,,,"answer: wrong (D)
token: 170, 166, 4
time: 3.4s","answer: wrong (D)
token: 655, 272, 1
time: 4.0s",
104,设$X_1，X_2$分别服从以$\mu_1，\mu_2$为均数的Poisson分布，且$X_1$与$X_2$独立，则服从以$\mu_1+\mu_2$为均数的Poisson分布。,$X_1+X_2$与$X_1-X_2$均不,$X_1$十$X_2$与$X_1$-$X_2$均,$X_1+X_2$,$X_1-X_2$,C,"answer: right
token: 182, 181, 1
time: 0.2s",,"answer: right
token: 182, 181, 1
time: 0.5s","answer: right
token: 181, 180, 1
time: 0.4s",,,,,"answer: wrong (A)
token: 539, 203, 336
time: 7.0s","answer: right
token: 670, 317, 1
time: 2.9s",
105,变异是指:,各观察单位某测定值差异较大,各观察单位之间的差异,各观察单位有关情况不同,同质基础上，各观察单位之间的差异,D,"answer: right
token: 95, 94, 1
time: 0.3s",,"answer: right
token: 95, 94, 1
time: 2.4s","answer: right
token: 90, 89, 1
time: 0.8s",,,,,"answer: right
token: 127, 123, 4
time: 2.5s","answer: right
token: 539, 241, 1
time: 3.0s",
