,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
113,按照社会变迁的发展方向，社会变迁可分为,社会进化与社会倒退,自发变迁与有计划变迁,社会改革与社会革命,整体变迁与局部变迁,A,"answer: right
token: 100, 99, 1
time: 0.3s",,,,,,,,,"answer: right
token: 474, 249, 1
time: 3.3s",
114,社会制度起源于,统治者的需要,民俗民德,立法的制度,人类的需要,D,"answer: right
token: 91, 85, 6
time: 0.3s",,,,,,,,,"answer: right
token: 438, 227, 1
time: 2.4s",
115,最古老和最具普遍意义的合作形式是,制度化的传统合作,指导性合作,自发性合作,契约式合作,C,"answer: right
token: 95, 89, 6
time: 0.2s",,,,,,,,,"answer: right
token: 441, 233, 1
time: 2.7s",
116,家庭、邻里、伙伴群体都属于,正式群体,次级群体,参照群体,初级群体,D,"answer: right
token: 91, 85, 6
time: 0.3s",,,,,,,,,"answer: right
token: 444, 229, 1
time: 2.3s",
117,帕累托的社会分层理论被称为,精英阶级理论,社会结构论,政治循环论,文化发散论,A,"answer: right
token: 90, 89, 1
time: 0.2s",,,,,,,,,"answer: right
token: 552, 232, 1
time: 3.4s",
118,一种行为之所以被视为偏差行为，是因为社会的权力集团给这种行为贴上了偏差的标签，偏差行为只是一种被社会定义为偏差的行为。这是解释偏差行为的,标签理论,示范理论,文化传递理论,功能理论,A,"answer: right
token: 111, 110, 1
time: 0.2s",,,,,,,,,"answer: right
token: 525, 254, 1
time: 2.9s",
119,体现统治阶级意志，最具有强制力的社会行为规范被称为,道德,法律,习俗,宗教,B,"answer: right
token: 85, 84, 1
time: 0.2s",,,,,,,,,"answer: right
token: 423, 228, 1
time: 2.3s",
120,世界上第一个社会学系在,牛津大学,哥伦比亚大学,芝加哥大学,纽约大学,C,"answer: right
token: 94, 86, 8
time: 0.3s",,,,,,,,,"answer: right
token: 417, 230, 1
time: 2.1s",
121,我国的农村社区大致有两种形态，即,乡镇和村落,集村和乡镇,散村和乡镇,散村和集村,D,"answer: right
token: 98, 90, 8
time: 0.3s",,,,,,,,,"answer: right
token: 622, 237, 1
time: 3.4s",
122,最早对社会建设的基本内涵做出说明的中国社会学者是,费孝通,吴文藻,孙中山,孙本文,D,"answer: wrong (A)
token: 88, 87, 1
time: 0.2s",,,,,,,,,"answer: wrong (B)
token: 1030, 233, 1
time: 7.0s",
123,勒庞从社会心理学视角对集体行为进行解释的理论被称为,乌合之众理论,社会运动的资源动员理论,搭便车理论,价值累加理论,A,"answer: right
token: 100, 99, 1
time: 0.2s",,,,,,,,,"answer: right
token: 501, 243, 1
time: 2.8s",
124,在冲突理论中，达伦多夫提出的理论被称为,结构冲突论,辩证冲突论,阶级斗争理论,功能冲突论,B,"answer: right
token: 96, 89, 7
time: 0.3s",,,,,,,,,"answer: wrong (A)
token: 569, 235, 1
time: 3.2s",
125,利益群体的核心关系是,利益关系,群体关系,群体成员交往,群体规模,A,"answer: right
token: 86, 85, 1
time: 0.2s",,,,,,,,,"answer: right
token: 411, 226, 1
time: 5.9s",
126,“文化不是先天遗传的本能，而是后天通过学习和模仿获得的知识、经验、技能和习惯等”，这是指文化的,累积性,共享性,习得性,创造性,C,"answer: right
token: 109, 103, 6
time: 0.3s",,,,,,,,,"answer: right
token: 441, 248, 1
time: 2.5s",
127,价值冲突理论认为，造成社会问题的根本原因是,社会解组,社会价值崩溃,文化价值或兴趣上的冲突,个人社会化的失败,C,"answer: right
token: 100, 91, 9
time: 0.3s",,,,,,,,,"answer: right
token: 454, 237, 1
time: 2.1s",
128,对影响社会事实发生、变化的主客观因素，从其因果联系上加以说明的过程，指的是社会学的,解释性功能,描述性功能,预测性功能,规范性功能,A,"answer: right
token: 103, 102, 1
time: 0.2s",,,,,,,,,"answer: right
token: 470, 245, 1
time: 2.4s",
129,社会唯名论的主要代表人物是,韦伯,涂尔干,马克思,布劳,A,"answer: right
token: 86, 85, 1
time: 0.2s",,,,,,,,,"answer: wrong (D)
token: 778, 227, 1
time: 5.6s",
130,各种文化集丛不是散漫的、孤立的，它们在功能上互相联系、互相依存而构成一个特殊的文化整体，这个文化整体就是,文化模式,文化结构,文化特性,文化特质,A,"answer: right
token: 110, 105, 5
time: 0.2s",,,,,,,,,"answer: right
token: 656, 250, 1
time: 4.1s",
131,美国心理学家哈维格斯特强调人的社会化是持续一生的思想，他把人一生的社会化过程分为,五个阶段,六个阶段,八个阶段,七个阶段,B,"answer: wrong (D)
token: 103, 98, 5
time: 0.2s",,,,,,,,,"answer: right
token: 1580, 246, 1
time: 11.6s",
132,1928 年 10 月上海和南京等地的社会学教授在上海成立,中国社会学社,西南社会学会,东南社会学会,中国社会学会,C,"answer: wrong (A)
token: 98, 97, 1
time: 0.2s",,,,,,,,,"answer: wrong (A)
token: 679, 239, 1
time: 3.8s",
133,一对夫妇没有子女并自愿终生不育的家庭属于,主干家庭,完全家庭,联合家庭,核心家庭,D,"answer: right
token: 92, 86, 6
time: 0.2s",,,,,,,,,"answer: right
token: 1712, 233, 3
time: 13.9s",
134,我国把“国民经济发展计划”改为“国民经济和社会发展计划”的时间是,1984年,1981年,1982年,1983年,C,"answer: right
token: 108, 100, 8
time: 0.3s",,,,,,,,,"answer: right
token: 902, 240, 1
time: 5.7s",
135,个人逐渐学习和接受被现有政治制度采用和确定的政治信念、思想体系、社会制度和政治态度的过程，被称为,行为社会化,政治社会化,制度社会化,思想社会化,B,"answer: right
token: 107, 101, 6
time: 0.4s",,,,,,,,,"answer: right
token: 477, 249, 1
time: 2.3s",
136,现在的家庭暴力与过去相比出现的新特点是,施行家庭暴力的主体是农民和工人,攻击性增强，后果严重,丈夫殴打虐待妻子，妻子多以忍耐居多,施行家庭暴力的主体文化层次低,B,"answer: right
token: 114, 113, 1
time: 0.2s",,,,,,,,,"answer: right
token: 554, 259, 1
time: 3.2s",
137,同心圆理论的提出者是,滕尼斯,哈里斯,霍伊特,伯吉斯,D,"answer: right
token: 90, 84, 6
time: 0.3s",,,,,,,,,"answer: right
token: 483, 229, 1
time: 2.7s",
138,社区发展这一概念由联合国倡导并在世界范围内推广是在,二战以后,二战以前,一战以前,一战以后,A,"answer: right
token: 87, 86, 1
time: 0.2s",,,,,,,,,"answer: right
token: 465, 232, 1
time: 2.2s",
139,按照一整套条文规定，有某种组织体系加以推行的一种社会控制形式是,外部控制,内在控制,宏观控制,制度化控制,D,"answer: right
token: 104, 97, 7
time: 0.3s",,,,,,,,,"answer: right
token: 552, 238, 1
time: 3.9s",
140,初级社会关系是次级社会关系的基础，但社会关系大量表现为,血缘关系,次级社会关系,初级社会关系,结合关系,B,"answer: right
token: 101, 93, 8
time: 0.2s",,,,,,,,,"answer: right
token: 585, 239, 1
time: 3.4s",
141,结构功能主义的主要代表人物是,涂尔干和韦伯,帕森斯和默顿,克赛和达伦多夫,库利和米德,B,"answer: right
token: 97, 96, 1
time: 0.2s",,,,,,,,,"answer: right
token: 498, 242, 1
time: 2.7s",
142,一般认为，社会学者对于社区的类型学研究始于德国社会学家,滕尼斯,伯杰斯,韦伯,林德,A,"answer: right
token: 90, 89, 1
time: 0.3s",,,,,,,,,"answer: right
token: 497, 236, 1
time: 3.1s",
143,在组织控制中，对正在实际进行操作的组织成员的行为进行指导和监控，使组织成员的行为始终指向组织的目标，这一过程被称为,现场控制,反馈控制,预先控制,沟通控制,A,"answer: right
token: 115, 108, 7
time: 0.3s",,,,,,,,,"answer: right
token: 570, 247, 1
time: 2.8s",
144,社会唯实论的主要代表人物是,布劳,马克思,韦伯,涂尔干,D,"answer: right
token: 92, 85, 7
time: 0.2s",,,,,,,,,"answer: right
token: 474, 227, 1
time: 2.7s",
145,以具体的行动或动作显示出来的偏差行为，被称为,偏差心理,偏差文化,偏差行动,偏差习惯,C,"answer: right
token: 97, 90, 7
time: 0.3s",,,,,,,,,"answer: right
token: 460, 229, 1
time: 2.7s",
146,社会分层体系当中的不同层次之间的上下流动是,自由流动,代内流动,竞争式流动,垂直流动,D,"answer: right
token: 97, 90, 7
time: 0.2s",,,,,,,,,"answer: right
token: 494, 233, 1
time: 3.4s",
147,韦伯的主要著作有,《宗教生活的基本形式》,《社会分工论》,《社会静力学》,《新教伦理与资本主义精神》,D,"answer: right
token: 94, 93, 1
time: 0.2s",,,,,,,,,"answer: right
token: 405, 234, 1
time: 1.7s",
148,要把社会问题防治的战略任务纳入国家经济和社会发展规划，这是社会问题防治的,局部性思想,长期性思想,全球性思想,全局性思想,D,"answer: right
token: 106, 99, 7
time: 0.3s",,,,,,,,,"answer: right
token: 550, 241, 1
time: 3.4s",
149,组成文化的最小单位是,文化特质,文化特性,文化模式,文化集丛,A,"answer: right
token: 79, 78, 1
time: 0.2s",,,,,,,,,"answer: right
token: 466, 227, 1
time: 2.5s",
150,违反有关维护社会治安和公共秩序的规章条例的行为是,违章行为,违法行为,违规行为,违例行为,A,"answer: wrong (C)
token: 95, 89, 6
time: 0.3s",,,,,,,,,"answer: wrong (B)
token: 894, 234, 1
time: 7.2s",
151,在失范理论中，既放弃了社会鼓励的目标，也抛弃了社会认可的手段，这种适应方式被称为,反叛,革新,退缩主义,形式主义,C,"answer: right
token: 103, 97, 6
time: 0.3s",,,,,,,,,"answer: right
token: 521, 241, 1
time: 2.7s",
152,一切违反既定的生活方式、风俗习惯的行为，都被称为,违例行为,违章行为,违法行为,违规行为,D,"answer: wrong (A)
token: 89, 88, 1
time: 0.2s",,,,,,,,,"answer: wrong (A)
token: 905, 234, 1
time: 5.5s",
153,“水不是文化，自来水才是文化”，指的是文化的,习得性,累积性,共享性,创造性,D,"answer: right
token: 92, 86, 6
time: 0.3s",,,,,,,,,"answer: wrong (B)
token: 2218, 232, 1
time: 16.9s",
154,不同群体针对稀有资源的斗争称,交换,合作,竞争,冲突,D,"answer: right
token: 85, 80, 5
time: 0.2s",,,,,,,,,"answer: wrong (C)
token: 432, 223, 1
time: 2.5s",
155,人口资源具有两重属性，即自然属性和,社会属性,资源属性,价值属性,群体属性,A,"answer: right
token: 88, 87, 1
time: 0.2s",,,,,,,,,"answer: right
token: 509, 229, 1
time: 2.8s",
156,组织与初级群体最显著的区别是,有一定的权威体系,组织规模比较大,正式而比较明确的规定,对其成员有明确的角色规定,C,"answer: right
token: 100, 91, 9
time: 0.3s",,,,,,,,,"answer: right
token: 2139, 239, 1
time: 19.3s",
157,社会学产生的直接根源和关键因素是,自然科学的发展.,社会经验研究的积累,社会变革的需要,空想社会主义的产生,C,"answer: right
token: 101, 93, 8
time: 0.3s",,,,,,,,,"answer: right
token: 607, 237, 1
time: 3.9s",
158,由于生产技术或社会体制方面的变革而引起的规模较大的社会流动，被称为,自由流动,垂直流动,结构流动,竞争流动,C,"answer: right
token: 96, 91, 5
time: 0.2s",,,,,,,,,"answer: right
token: 496, 235, 1
time: 2.5s",
159,一般由一对夫妇及其未婚子女生活在一起而组成的家庭，被称为,完全家庭,主干家庭,联合家庭,核心家庭,D,"answer: right
token: 95, 89, 6
time: 0.3s",,,,,,,,,"answer: right
token: 458, 234, 1
time: 2.2s",
160,第二次世界大战后，社会学理论逐步走向多元化，其中包括吉登斯的,现象学社会学理论,结构化理论,社会批判理论,沟通理论,B,"answer: right
token: 99, 98, 1
time: 0.2s",,,,,,,,,"answer: right
token: 427, 240, 1
time: 2.0s",
161,第三部门组织与私人组织的最根本的区别在于,提供公共物品,有组织性,利润最大化,非营利性,D,"answer: right
token: 94, 87, 7
time: 0.2s",,,,,,,,,"answer: right
token: 453, 233, 1
time: 2.1s",
162,初级群体的规模一般在,0—10 人,0—20 人,0—30 人,0—40 人,B,"answer: wrong (A)
token: 95, 94, 1
time: 0.2s",,,,,,,,,"answer: right
token: 1026, 234, 1
time: 7.4s",
163,不正当地利用政府和公众所赋予的权利和权威来为个人或个人所效忠的某个集团谋取利益，这被称为,恐怖主义,贿赂,腐败,不当得利,C,"answer: right
token: 110, 104, 6
time: 0.2s",,,,,,,,,"answer: right
token: 436, 248, 1
time: 2.2s",
164,在关于偏差行为的理论解释中，重视个人的精神、情绪、性格等心理因素对行为的影响的观点属于,生物学解释,社会学解释,文化学解释,心理学解释,D,"answer: right
token: 106, 99, 7
time: 0.6s",,,,,,,,,"answer: right
token: 387, 245, 1
time: 1.7s",
165,利益群体可以分为机构性利益群体、社团性利益群体和自组性利益群体三类，这种分类是根据,群体目标特点,群体功能,群体结构,群体组成形式,D,"answer: right
token: 116, 108, 8
time: 0.3s",,,,,,,,,"answer: right
token: 727, 247, 1
time: 4.0s",
166,在社会制度的构成要素中，制度的灵魂是,设备要素,组织要素,价值要素,规范要素,C,"answer: right
token: 88, 83, 5
time: 0.2s",,,,,,,,,"answer: right
token: 722, 228, 1
time: 4.5s",
167,价值冲突理论认为，造成社会问题的根本原因是,社会解组,个人社会化的失败,文化价值或兴趣上的冲突,社会价值崩溃,D,"answer: wrong (C)
token: 100, 91, 9
time: 0.3s",,,,,,,,,"answer: wrong (C)
token: 456, 237, 1
time: 2.6s",
168,被人们称为社会学之父的是,韦伯,孔德,斯宾塞,涂尔干,B,"answer: right
token: 85, 84, 1
time: 0.2s",,,,,,,,,"answer: right
token: 433, 228, 1
time: 1.9s",
169,在社会预警系统中，日常生活、学习、工作中认识和参与社会问题防治的知识属于,社会支持网,监测系统,警示教育体系,社会干预中心,C,"answer: right
token: 105, 97, 8
time: 0.4s",,,,,,,,,"answer: right
token: 518, 240, 1
time: 2.8s",
170,基金会属于,私人部门,公共部门,第三部门,第二部门,C,"answer: right
token: 83, 78, 5
time: 0.2s",,,,,,,,,"answer: right
token: 511, 221, 1
time: 2.7s",
171,社会学界常以外在的关联形式为标准，把社会关系分为,结合关系与对立关系,初级社会关系与次级社会关系,地缘关系与业缘关系,血缘关系与地缘关系,A,"answer: right
token: 109, 108, 1
time: 0.2s",,,,,,,,,"answer: wrong (C)
token: 789, 255, 1
time: 4.8s",
172,夫妻一方在外流动打工，一方留守的“半流动”家庭以及夫妻双方都在外流动打工的“双流动”家庭被称为,丁克家庭,留守家庭,失独家庭,重组家庭,B,"answer: right
token: 111, 104, 7
time: 0.4s",,,,,,,,,"answer: right
token: 1096, 253, 1
time: 7.4s",
173,人文主义方法论的代表人物是,狄尔泰和韦伯,瑞泽尔,涂尔干,伽达默尔,A,"answer: right
token: 91, 90, 1
time: 0.2s",,,,,,,,,"answer: right
token: 736, 235, 1
time: 4.6s",
174,符号互动论的主要倡导者是,米德,布鲁默,库利,戈夫曼,B,"answer: wrong (A)
token: 83, 82, 1
time: 0.2s",,,,,,,,,"answer: right
token: 514, 227, 1
time: 2.5s",
175,以善恶评价的方式来评价和调节人们行为的观念和规范，是人类自我完善的一种价值标准，这指的是,习俗,宗教,法律,道德,D,"answer: right
token: 97, 96, 1
time: 0.2s",,,,,,,,,"answer: right
token: 502, 238, 1
time: 3.0s",
176,导致我国食品安全问题的最根本原因是,化学污染、环境污染、生物毒素等使农产品安全生产受到威胁。,行业的诚信危机和社会责任缺失。,政府监管缺位。,国家和国民的食品安全意识薄弱。,C,"answer: wrong (B)
token: 108, 107, 1
time: 0.2s",,,,,,,,,"answer: wrong (B)
token: 567, 249, 1
time: 3.7s",
177,“后工业社会论”提出，处于主导地位的是,信息技术,科学技术,理论知识,专业与技术人员,D,"answer: right
token: 91, 85, 6
time: 0.2s",,,,,,,,,"answer: wrong (C)
token: 444, 230, 1
time: 2.4s",
178,在改革开放前，一个人要进入地位最高的干部阶层，一般既要具备政治上被认为可靠的家庭出身 或阶级身份，还要在政治上表现得忠诚和积极；而一个农民之所以很难从农村流动到城镇就业，主要不是因为这种流动的成本大于其收益，而是因为城乡分割的二元 化制度安排限制农民进城，从根本上排除了其改变农民身份及向土流动的可能性。这种社会流动的机制属于,制度安排抑制先赋因素或自致因素而导致的社会流动。,制度安排本身导致的社会流动。,制度安排与先赋因素、自致因素混合导致的社会流动。,制度安排中的某些漏洞或偏向，被一部分社会成员利用而导致的社会流动。,C,"answer: wrong (A)
token: 207, 206, 1
time: 0.3s",,,,,,,,,"answer: right
token: 1178, 352, 1
time: 10.0s",
179,人是组织中最重要的因素，人不是简单的生产工具，而是具有复杂的个性和多方面的需求，这种观点来自于,组织行为理论,权变理论,科学管理理论,人际关系理论,D,"answer: right
token: 106, 101, 5
time: 0.3s",,,,,,,,,"answer: right
token: 576, 244, 1
time: 3.3s",
180,在中国的社区研究中，杨开道和许仕廉主持的是,易村调查,定县调查,江村调查,清河调查,D,"answer: wrong (B)
token: 96, 90, 6
time: 0.3s",,,,,,,,,"answer: right
token: 524, 233, 1
time: 3.4s",
181,把违反道德期望的人和事物视为“病态的”，也就是社会问题，这种观点是,社会建构理论,社会解组理论,社会病理学,价值冲突理论,C,"answer: right
token: 106, 99, 7
time: 0.4s",,,,,,,,,"answer: right
token: 504, 244, 1
time: 3.0s",
182,亚国家组织或秘密团体对非战斗目标发起的有预谋、有政治目的的，通常故意影响视听的暴力行为，称之为,暴动,暴乱,骚乱,恐怖主义,D,"answer: right
token: 113, 106, 7
time: 0.3s",,,,,,,,,"answer: right
token: 486, 247, 1
time: 2.4s",
183,对社会运行过程进行干预，对社会系统施加定向影响，这实质上是,有计划的社会变迁,社会改革,社会进步,自发变迁,A,"answer: right
token: 94, 93, 1
time: 0.2s",,,,,,,,,"answer: right
token: 547, 237, 1
time: 3.0s",
184,进入 20 世纪之后，社区研究的一个重大发展，就是开拓了对当代社会的城市社区的研究，其中最著名的学派就是,功能学派,冲突学派,牛津学派,芝加哥学派,D,"answer: right
token: 112, 111, 1
time: 0.4s",,,,,,,,,"answer: right
token: 495, 252, 1
time: 2.6s",
185,在20世纪初的美国，开拓了现代城市社区研究，使社区研究进入了一个新阶段的是,哈佛学派,地理学派,功能学派,芝加哥学派,D,"answer: right
token: 112, 103, 9
time: 0.3s",,,,,,,,,"answer: right
token: 492, 246, 1
time: 2.8s",
186,一个社区中的各种组织或子系统在本社区内部彼此之间的结构和功能关系，被称为,社区条状格局,社区横向格局,社区块状格局,社区纵向格局,B,"answer: right
token: 107, 100, 7
time: 0.3s",,,,,,,,,"answer: right
token: 977, 245, 1
time: 6.3s",
187,被视为克服“市场失灵”最有效机制的社会组织是,第三部门,股份制公司,公共部门,政府,D,"answer: wrong (A)
token: 91, 90, 1
time: 0.2s",,,,,,,,,"answer: wrong (A)
token: 969, 232, 1
time: 6.8s",
188,一种文化接受或吸收另一种文化的某些文化元素或文化丛，融入本文化的过程，被称为,文化采借,文化传播,文化排斥,文化融合,A,"answer: right
token: 98, 92, 6
time: 0.3s",,,,,,,,,"answer: right
token: 543, 241, 1
time: 3.3s",
189,以与社会主流或主导文化所不同的文化表现出来的偏差行为，被称为,偏差文化,偏差行动,偏差心理,偏差习惯,A,"answer: right
token: 102, 95, 7
time: 0.3s",,,,,,,,,"answer: right
token: 660, 234, 1
time: 3.8s",
190,中国社会学者独立进行的社会调查始于1923年，是,毛泽东的农村阶级状况调查,费孝通的江村调查,晏阳初、李景汉的河北定县调查,陈达的民众生活费用调查,D,"answer: right
token: 125, 115, 10
time: 0.3s",,,,,,,,,"answer: right
token: 733, 254, 1
time: 4.5s",
191,个人地位获得模式强调对获得新职业具有重要意义的因素是,本人受教育水平,本人第一个职业,现职业,父亲的职业,A,"answer: right
token: 91, 90, 1
time: 0.2s",,,,,,,,,"answer: wrong (B)
token: 1180, 237, 1
time: 10.8s",
192,城市化的基本动力是,工业化,经济发展,服务业发展,农业发展,A,"answer: right
token: 82, 81, 1
time: 0.2s",,,,,,,,,"answer: right
token: 463, 223, 1
time: 2.9s",
193,以血统、血缘和职业为标准，将社会成员划分为不同群体或社会集团，这种社会等级制度是,种姓,等级,阶层,种族,A,"answer: right
token: 101, 100, 1
time: 0.2s",,,,,,,,,"answer: right
token: 505, 241, 1
time: 2.9s",
194,冲突论社会阶层理论的代表是,达伦多夫,伦斯基,摩尔,戴维斯,A,"answer: right
token: 85, 84, 1
time: 0.2s",,,,,,,,,"answer: right
token: 597, 231, 1
time: 4.1s",
195,职业学校教育属于,反向社会化,重新社会化,再社会化,基本社会化,D,"answer: wrong (C)
token: 85, 80, 5
time: 0.3s",,,,,,,,,"answer: wrong (C)
token: 867, 228, 1
time: 6.2s",
196,行为者之间为了共同的目标而展开的较量、争夺，这种社会互动形式被称为,交换,冲突,合作,竞争,D,"answer: right
token: 96, 90, 6
time: 0.3s",,,,,,,,,"answer: right
token: 422, 233, 1
time: 2.8s",
197,在计划经济时代，我国实行的城市管理体制是,社区管理体制,单位制,科层制,城乡二元管理体制,B,"answer: right
token: 93, 87, 6
time: 0.3s",,,,,,,,,"answer: right
token: 545, 234, 1
time: 4.0s",
198,假定有些人天生就是不守规矩的人，在这一假定基础上形成的关于偏差行为的解释是,生物学解释,心理学解释,社会学解释,生理学解释,A,"answer: right
token: 100, 99, 1
time: 0.2s",,,,,,,,,"answer: right
token: 557, 244, 1
time: 3.4s",
199,在失范理论中，不仅拒绝社会认可的目标和手段，而且试图从个人观念出发，以新的目标和手段来替代，这种适应方式被称为,革新,形式主义,反叛,退缩主义,C,"answer: right
token: 111, 106, 5
time: 0.3s",,,,,,,,,"answer: right
token: 482, 247, 1
time: 2.3s",
200,以农业生产为主要谋生手段的人们为主体构成的同质性较高的地域性生活共同体，被称为,集镇社区,农村社区,城市社区,小城镇,B,"answer: right
token: 103, 97, 6
time: 0.5s",,,,,,,,,"answer: right
token: 499, 241, 1
time: 2.7s",
201,某学校为了促使学生努力学习，建立奖学金、跳级等激励机制来奖励学生，这一社会控制形式属于,消极性控制,积极性控制,硬控制,非制度化控制,B,"answer: right
token: 112, 105, 7
time: 0.3s",,,,,,,,,"answer: right
token: 507, 246, 1
time: 2.8s",
202,以群体的关系结构和组织功能为标准，可以把群体分为,正式群体和非正式群体,初级群体和次级群体,成员群体和参照群体,内群体和外群体,A,"answer: wrong (B)
token: 101, 100, 1
time: 0.2s",,,,,,,,,"answer: right
token: 574, 246, 1
time: 3.6s",
203,《当代中国社会阶层结构研究报告》（2002）以职业分类为基础，将全国成年社会成员划分为,16个阶层,10个阶层,12个阶层,9个阶层,B,"answer: wrong (C)
token: 112, 105, 7
time: 0.3s",,,,,,,,,"answer: right
token: 584, 250, 1
time: 3.7s",
204,教育科学制度属于,派生制度,本源制度,从属制度,自发制度,A,"answer: right
token: 81, 80, 1
time: 0.3s",,,,,,,,,"answer: right
token: 587, 224, 1
time: 5.0s",
205,人们认知与认同社会主导价值观念的过程，被称为,思维社会化,思想社会化,文化社会化,价值观念社会化,D,"answer: right
token: 91, 85, 6
time: 0.3s",,,,,,,,,"answer: right
token: 576, 235, 1
time: 2.8s",
206,改革开放以来，我国城镇阶层结构大体分为,18 个阶层,20 个阶层,16 个阶层,17 个阶层,C,"answer: right
token: 103, 95, 8
time: 0.3s",,,,,,,,,"answer: right
token: 1951, 237, 1
time: 14.2s",
207,要认识到社会问题的长期存在和反复性，要有持久战的意志和毅力，这是社会问题防治的,整体性思想,长期性思想,全球性思想,全局性思想,B,"answer: right
token: 113, 105, 8
time: 0.3s",,,,,,,,,"answer: right
token: 580, 244, 1
time: 2.8s",
208,在文化的功能中，表现为提供知识和积累成果两方面的是,整合功能,社会导向功能,价值功能,反功能,B,"answer: right
token: 94, 87, 7
time: 0.2s",,,,,,,,,"answer: right
token: 2059, 234, 1
time: 14.8s",
209,最早提出初级群体概念的社会学家是,米德,默顿,库利,霍曼斯,C,"answer: right
token: 82, 81, 1
time: 0.2s",,,,,,,,,"answer: right
token: 414, 229, 1
time: 2.7s",
210,在我国改革开放后的农村阶层结构中，20世纪60年代服从国家安排回乡的下放职工属于,离退休人员阶层,社会管理者,专业技术人员,办事人员,A,"answer: right
token: 108, 100, 8
time: 0.3s",,,,,,,,,"answer: wrong (D)
token: 989, 245, 1
time: 6.9s",
211,在社会预警系统中，对人们潜伏的心理和行为进行沟通、疏导、救助、防止偏差行为的发生，这种任务属于,监测系统,社会干预中心,社会支持网,调查研究机构,B,"answer: right
token: 113, 106, 7
time: 0.3s",,,,,,,,,"answer: right
token: 434, 248, 1
time: 1.8s",
212,社会学成为一个独立学科后，始终是以社会调查研究所取得的经验知识作为学科发展基础的，这反映的是社会学的,整体性特征,应用性特征,经验性特征,综合性特征,C,"answer: right
token: 114, 107, 7
time: 0.3s",,,,,,,,,"answer: right
token: 487, 249, 1
time: 2.4s",
213,年轻一代用新知识、新观念影响前辈的过程，被称为,价值社会化,反向社会化,文化社会化,反社会化,B,"answer: right
token: 92, 86, 6
time: 0.3s",,,,,,,,,"answer: right
token: 438, 236, 1
time: 2.3s",
214,1896年在《仁学》一书中提出“社会学”名称的学者是,梁启超,康有为,谭嗣同,严复,C,"answer: right
token: 104, 97, 7
time: 0.3s",,,,,,,,,"answer: right
token: 667, 239, 1
time: 4.3s",
215,李某原是某机械厂厂长，后调到同级的公司当经理，李某完成的社会流动是,自由流动,水平流动,代际流动,垂直流动,B,"answer: right
token: 108, 101, 7
time: 0.3s",,,,,,,,,"answer: right
token: 482, 242, 1
time: 2.5s",
216,私人部门的优势体现为,效率优势,市场优势,组织优势,结构优势,A,"answer: right
token: 82, 81, 1
time: 0.2s",,,,,,,,,"answer: right
token: 500, 224, 1
time: 3.2s",
217,在冲突理论中，刘易斯·科塞提出的理论被称为,结构冲突论,辩证冲突论,阶级斗争理论,功能冲突论,D,"answer: right
token: 97, 91, 6
time: 0.2s",,,,,,,,,"answer: right
token: 495, 236, 1
time: 2.4s",
218,行为者个人将社会规范内化为自己持有的观念，从而自觉地按照社会规范的要求约束自己的社会行为，这种控制形式是,内心控制,内在控制,内化控制,内部控制,B,"answer: wrong (A)
token: 110, 104, 6
time: 0.3s",,,,,,,,,"answer: wrong (C)
token: 589, 246, 1
time: 3.1s",
219,美国社会学家霍曼斯和布劳创立的社会学理论是,结构理论,冲突理论,交换理论,后现代理论,C,"answer: right
token: 94, 89, 5
time: 0.2s",,,,,,,,,"answer: right
token: 438, 234, 1
time: 2.0s",
220,在社区发展中，应满足社会居民的共同需求为重点，特别应从解决社区面临的迫切问题入手，这是社区发展的,民众需要原则,自下而上与自上而上相结合的原则,自利原则,民主原则,A,"answer: right
token: 110, 109, 1
time: 0.2s",,,,,,,,,"answer: right
token: 495, 252, 1
time: 2.6s",
221,人们按照通行的社会行为规范模塑自身行为的过程，被称为,规范社会化,角色社会化,价值社会化,行为社会化,D,"answer: wrong (A)
token: 88, 87, 1
time: 0.2s",,,,,,,,,"answer: wrong (A)
token: 609, 237, 1
time: 3.5s",
222,社会同生物一样也是一个有机体，但社会不是简单的有机体而是“超有机体”，持这种观点的社会学者是,韦伯,涂尔干,斯宾塞,孔德,C,"answer: right
token: 107, 101, 6
time: 0.3s",,,,,,,,,"answer: right
token: 551, 248, 1
time: 2.8s",
223,社会学恢复重建后，费孝通说：“我认为社会学最根本的任务是要解决一个生活在社会里的人，怎样学会做人的问题。”这是指社会学的,教育功能,社会批评功能,研究功能,社会管理功能,A,"answer: right
token: 120, 114, 6
time: 0.3s",,,,,,,,,"answer: right
token: 503, 257, 1
time: 2.8s",
224,霍尔提出，相距45厘米到约122厘米的距离是,公众距离,社会距离,个人距离,亲密距离,C,"answer: right
token: 96, 91, 5
time: 0.3s",,,,,,,,,"answer: right
token: 439, 234, 1
time: 2.3s",
225,反映并决定其他一切关系的基础的原始的关系——生产关系以及与之紧密相联的经济活动的规范和制度，被称为,自发制度,本源制度,派生制度,从属制度,B,"answer: right
token: 110, 104, 6
time: 0.3s",,,,,,,,,"answer: right
token: 591, 245, 1
time: 3.6s",
