,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
47,甲向乙借款，将自己的汽车抵押给乙，办理了抵押登记。后甲又向丙借款，将该车质押给丙。丙在占有该车期间，发现汽车有故障，送到丁厂修理。丁因未收到修理费将该车留置。本案的担保物权受偿顺序是,留置权；抵押权；质权,质权；留置权；抵押权,留置权；质权；抵押权,抵押权；质权；留置权,A,"answer: wrong (C)
token: 184, 171, 13
time: 0.5s",,"answer: right
token: 172, 171, 1
time: 2.8s","answer: wrong (C)
token: 176, 175, 1
time: 1.4s",,,,"answer: wrong (C)
token: 653, 219, 434
time: 4.5s","answer: right
token: 682, 219, 463
time: 9.2s","answer: right
token: 6622, 313, 1
time: 56.5s",
48,甲驾车闯红灯，当场撞死行人王某。甲的朋友乙闻讯后让甲离开，并在交警调查时谎称是自己开车肇事。乙的行为应认定为,伪证罪,交通肇事罪,包庇罪,窝藏罪,C,"answer: right
token: 120, 114, 6
time: 0.2s",,"answer: right
token: 115, 114, 1
time: 0.6s","answer: right
token: 115, 114, 1
time: 0.7s",,,,"answer: wrong (A)
token: 588, 159, 429
time: 4.6s","answer: right
token: 163, 159, 4
time: 1.5s","answer: right
token: 1122, 266, 1
time: 15.8s",
49,甲为索取赌债扣押赌友李某数天。甲的行为应认定为,绑架罪,敲诈勒索罪,非法拘禁罪,抢劫罪,C,"answer: right
token: 107, 98, 9
time: 0.3s",,"answer: right
token: 99, 98, 1
time: 0.6s","answer: right
token: 95, 94, 1
time: 0.8s",,,,"answer: right
token: 385, 124, 261
time: 3.0s","answer: right
token: 128, 124, 4
time: 2.7s","answer: right
token: 900, 246, 1
time: 6.4s",
50,下列有关犯罪形态的理解中，正确的是,准备用于预备行为的工具的，应认定为犯罪预备,间接故意犯罪可以存在未遂形态,自动放弃重复侵害行为的应认定为犯罪既遂,在犯罪预备阶段，可以成立犯罪中止,D,"answer: right
token: 116, 115, 1
time: 0.2s",,"answer: right
token: 116, 115, 1
time: 2.5s","answer: right
token: 116, 115, 1
time: 0.8s",,,,"answer: wrong (A)
token: 651, 172, 479
time: 4.4s","answer: right
token: 176, 172, 4
time: 2.6s","answer: right
token: 3583, 261, 1
time: 35.5s",
51,李某遭甲强奸后，逃离时滑落河中，甲看到李某在水中挣扎，仍离开现场，李某溺水身亡，甲的行为应认定为,强奸罪和故意杀人罪,强奸罪,强奸罪和过失致人死亡罪,故意杀人罪,A,"answer: right
token: 122, 121, 1
time: 0.2s",,"answer: wrong (C)
token: 122, 121, 1
time: 1.4s","answer: right
token: 126, 125, 1
time: 0.7s",,,,"answer: wrong (B)
token: 542, 168, 374
time: 5.6s","answer: right
token: 172, 168, 4
time: 2.6s","answer: right
token: 2815, 272, 1
time: 30.2s",
52,下列关于继续犯的理解中，正确的是,继续犯的追诉时效从犯罪之日起计算,继续犯属于法定的一罪,非法拘禁罪是典型的继续犯,继续犯的不法状态发生于不法行为结束之后,C,"answer: right
token: 115, 114, 1
time: 0.3s",,"answer: right
token: 115, 114, 1
time: 0.6s","answer: wrong (B)
token: 106, 105, 1
time: 0.6s",,,,"answer: wrong (A)
token: 614, 153, 461
time: 4.1s","answer: right
token: 157, 153, 4
time: 1.6s","answer: right
token: 1236, 259, 1
time: 12.8s",
53,甲将自己的房屋赠与好友乙，已交付但未办理过户登记。一年后，甲因急需资金，将该房屋卖给丙并办理了过户登记，同时约定在丙付清全款前，甲保留房屋所有权。对此，正确的是,乙继受取得房屋所有权,丙继受取得房屋所有权,丙善意取得房屋所有权,甲仍享有房屋所有权,B,"answer: right
token: 148, 139, 9
time: 0.2s",,"answer: right
token: 140, 139, 1
time: 0.9s","answer: wrong (D)
token: 146, 145, 1
time: 0.7s",,,,"answer: wrong (A)
token: 802, 207, 595
time: 6.0s","answer: wrong (A)
token: 684, 207, 477
time: 9.7s","answer: right
token: 981, 294, 1
time: 14.6s",
54,下列关于危害国家安全罪的说法中，正确的是,对于危害国家安全罪的犯罪分子都可以判处死刑,危害国家安全罪的主观方面可以是过失,对于危害国家安全罪的犯罪分子应当附加剥夺政治权利,危害国家安全罪的主体是一般主体,C,"answer: right
token: 116, 115, 1
time: 0.3s",,"answer: right
token: 116, 115, 1
time: 1.0s","answer: right
token: 117, 116, 1
time: 0.6s",,,,"answer: wrong (A)
token: 544, 177, 367
time: 2.8s","answer: right
token: 181, 177, 4
time: 2.8s","answer: wrong (D)
token: 1085, 268, 1
time: 7.2s",
55,张某在丈夫去世后，与其保姆李某签订了遗赠扶养协议，张某的子女得知后不认可该遗赠扶养协议的效力。该遗赠扶养协议的效力为,有效,效力待定,可撤销,无效,A,"answer: right
token: 117, 113, 4
time: 0.3s",,"answer: right
token: 114, 113, 1
time: 0.9s","answer: right
token: 116, 115, 1
time: 0.4s",,,,"answer: right
token: 606, 150, 456
time: 4.8s","answer: right
token: 154, 150, 4
time: 1.6s","answer: right
token: 4617, 260, 1
time: 39.2s",
56,2010 年，甲立自书遗嘱一份，表示自己的房屋由儿子乙继承，屋内的紫檀家具由孙子丙继承。2018 年甲将房屋卖给任某，得款 120 万元，并办理了过户登记手续，后甲病故。对此，下列表述正确的是,甲立遗嘱后不得出卖遗嘱处分的财产,丙有权基于遗赠取得紫檀家具,甲所立自书遗嘱的内容全部被撤回,乙有权基于遗嘱继承权取得卖房款 120 万元,B,"answer: right
token: 188, 187, 1
time: 0.2s",,"answer: right
token: 188, 187, 1
time: 0.9s","answer: right
token: 185, 184, 1
time: 0.7s",,,,"answer: wrong (A)
token: 820, 261, 559
time: 5.0s","answer: right
token: 265, 261, 4
time: 2.5s","answer: right
token: 3258, 328, 3
time: 27.1s",
57,公司经理甲利用职务上的便利，侵吞本单位财物数额较大，对此犯罪我国刑法规定的法定刑是“处五年以上有期徒刑，可以并处没收财产。”根据本条对甲量刑,最高可判处25年有期徒刑，不并处没收财产,最高可判处20年有期徒刑，并处没收财产,如果判处5年有期徒刑，则不能并处没收财产,最高可判处15年有期徒刑，并处没收财产,D,"answer: right
token: 153, 152, 1
time: 0.2s",,"answer: right
token: 153, 152, 1
time: 0.6s","answer: wrong (B)
token: 175, 174, 1
time: 0.7s",,,,"answer: wrong (A)
token: 638, 232, 406
time: 3.3s","answer: wrong (A)
token: 603, 232, 371
time: 8.4s","answer: wrong (B)
token: 2226, 321, 1
time: 13.5s",
58,王某在甲汽车销售店购买了乙公司制造的汽车。某日，王某驾驶该车在高速公路上正常行驶，安全气囊突然弹开，导致车辆失控，王某受伤。王某,只能向乙请求赔偿,只能要求甲和乙按份赔偿,只能向甲请求赔偿,可向甲请求赔偿，也可向乙请求赔偿,D,"answer: right
token: 141, 140, 1
time: 0.2s",,"answer: right
token: 141, 140, 1
time: 0.5s","answer: right
token: 141, 140, 1
time: 2.1s",,,,"answer: right
token: 490, 202, 288
time: 2.8s","answer: right
token: 206, 202, 4
time: 1.6s","answer: right
token: 612, 281, 1
time: 3.6s",
59,甲、乙双方同意协议离婚。甲因出差，故委托丙去婚姻登记机关代为办理离婚登记手续根据我国法律，丙,在取得甲书面授权后可以代理,可以代理,不得代理,在取得乙同意后可以代理,C,"answer: right
token: 116, 111, 5
time: 0.3s",,"answer: right
token: 112, 111, 1
time: 2.0s","answer: right
token: 108, 107, 1
time: 0.9s",,,,"answer: right
token: 299, 157, 142
time: 1.9s","answer: right
token: 161, 157, 4
time: 2.8s","answer: right
token: 727, 257, 1
time: 5.0s",
60,下列关于主犯和首要分子的理解中，正确的是,主犯一定是首要分子,首要分子只存在于共同犯罪中,主犯不一定是首要分子，首要分子不一定是主犯,首要分子一定是主犯,C,"answer: right
token: 108, 107, 1
time: 0.3s",,"answer: right
token: 108, 107, 1
time: 1.9s","answer: right
token: 107, 106, 1
time: 1.7s",,,,"answer: wrong (A)
token: 571, 147, 424
time: 4.2s","answer: wrong (A)
token: 622, 147, 475
time: 10.0s","answer: wrong (D)
token: 4683, 253, 1
time: 32.9s",
61,两个以上污染者污染环境造成他人损害的，污染者承担,公平责任,按份责任,连带责任,过错责任,B,"answer: wrong (C)
token: 96, 90, 6
time: 0.2s",,"answer: wrong (C)
token: 91, 90, 1
time: 0.6s","answer: wrong (C)
token: 84, 83, 1
time: 2.6s",,,,"answer: wrong (C)
token: 112, 108, 4
time: 1.0s","answer: right
token: 112, 108, 4
time: 4.4s","answer: wrong (C)
token: 422, 236, 1
time: 2.4s",
62,傍晚，甲驾驶拖拉机在乡村公路上行驶。乙招手搭车，甲让其上车，并告知车上有一口空棺材。不久下起大雨，乙躲进棺材避雨，过了一会儿睡着了，后来又有丙请求搭车，甲也让其上了车，乙醒后手托棺材，透露出头来透气，丙吓得大喊“有鬼”，跳下车致左腿骨折。甲让乙搭车的行为属于,事实行为,合同行为,情谊行为,无因管理,C,"answer: wrong (A)
token: 183, 178, 5
time: 0.3s",,"answer: right
token: 179, 178, 1
time: 0.7s","answer: right
token: 180, 179, 1
time: 0.8s",,,,"answer: wrong (A)
token: 622, 251, 371
time: 3.7s","answer: right
token: 255, 251, 4
time: 2.4s","answer: right
token: 1294, 328, 1
time: 9.8s",
63,甲将借给乙的笔记本电脑卖给丙，甲、丙约定由丙直接向乙请求返还电脑。该电脑的交付方式属于,指示交付,简易交付,现实交付,占有改定,A,"answer: right
token: 110, 109, 1
time: 0.3s",,"answer: right
token: 110, 109, 1
time: 1.4s","answer: right
token: 103, 102, 1
time: 0.7s",,,,"answer: right
token: 537, 139, 398
time: 4.4s","answer: right
token: 143, 139, 4
time: 2.6s","answer: right
token: 3136, 252, 1
time: 28.0s",
64,甲、乙系夫妻，育有一子丙。甲的父亲去世后，甲的母亲李某与甲的弟弟丁一起生活。1990年起李某为照看丙，开始与甲家共同生活。2010 年甲因病去世，李某伤心过度而中风，乙一直照顾李某。2018 年李某去世，留下存款 6 万元，该 6 万元,只能由乙、丙继承,全部由丁继承,只能由丙、丁继承,应当由乙、丙、丁继承,D,"answer: right
token: 192, 180, 12
time: 0.3s",,"answer: right
token: 181, 180, 1
time: 1.1s","answer: right
token: 177, 176, 1
time: 0.9s",,,,"answer: wrong (C)
token: 670, 239, 431
time: 4.7s","answer: right
token: 640, 239, 401
time: 7.7s","answer: wrong (C)
token: 1090, 321, 1
time: 7.1s",
65,市政府工作人员甲接受请托人乙的 30 万元，通过妹夫刘某（市公安局干警）违规撤销了对乙的网上追逃信息。甲的行为应认定为,受贿罪,利用影响力受贿罪,滥用职权罪,介绍贿赂罪,B,"answer: wrong (A)
token: 126, 120, 6
time: 0.3s",,"answer: wrong (A)
token: 121, 120, 1
time: 0.5s","answer: wrong (A)
token: 120, 119, 1
time: 2.8s",,,,"answer: wrong (A)
token: 661, 166, 495
time: 5.1s","answer: right
token: 170, 166, 4
time: 2.0s","answer: wrong (A)
token: 2281, 268, 1
time: 18.8s",
66,甲设立某网站，以体育彩票开奖号码作为参考号码，接受该网站注册会员投注并开奖，从中抽头获利 6 万元，甲的行为应认定为,诈骗罪,赌博罪,非法经营罪,开设赌场罪,D,"answer: right
token: 119, 113, 6
time: 0.3s",,"answer: right
token: 114, 113, 1
time: 0.7s","answer: wrong (B)
token: 112, 111, 1
time: 2.8s",,,,"answer: right
token: 385, 156, 229
time: 2.4s","answer: right
token: 160, 156, 4
time: 1.5s","answer: right
token: 749, 258, 1
time: 4.2s",
67,甲受所在单位委托，创作了雕塑《峰》。乙在拍卖会上购得该雕塑后，捐赠给某高校。雕塑《峰》的著作权人是,甲的所在单位,甲,某高校,乙,B,"answer: right
token: 112, 108, 4
time: 0.3s",,"answer: right
token: 109, 108, 1
time: 2.2s","answer: right
token: 106, 105, 1
time: 2.2s",,,,"answer: right
token: 321, 145, 176
time: 2.5s","answer: wrong (A)
token: 149, 145, 4
time: 2.4s","answer: right
token: 1695, 253, 1
time: 13.6s",
68,某建筑队借用 A 建筑公司的资质，以 A 建筑公司的名义与 B 公司签订了建设工程施工合同。该施工合同的效力为,有效,效力待定,可撤销,无效,D,"answer: right
token: 112, 108, 4
time: 0.3s",,"answer: right
token: 109, 108, 1
time: 2.8s","answer: right
token: 104, 103, 1
time: 5.0s",,,,"answer: right
token: 259, 138, 121
time: 1.8s","answer: right
token: 142, 138, 4
time: 2.3s","answer: wrong (B)
token: 4678, 249, 1
time: 38.4s",
69,某童星 15 周岁，其演出收入能够满足自己的生活需要。该童星未经监护人同意独立实施的以下行为中，有效的是,购置价格为2万元的摄像机,接受10 万元现金的赠与,向工商管理部门申请注册公司,向户籍管理部门申请变更姓名,B,"answer: right
token: 133, 132, 1
time: 0.2s",,"answer: right
token: 133, 132, 1
time: 2.4s","answer: right
token: 125, 124, 1
time: 1.2s",,,,"answer: wrong (A)
token: 586, 173, 413
time: 3.7s","answer: right
token: 177, 173, 4
time: 3.1s","answer: right
token: 822, 275, 1
time: 6.0s",
70,以下情形中，不能引起诉讼时效中断的是,义务人同意履行义务,权利人因不可抗力不能起诉,权利人申请仲裁,权利人主张权利,B,"answer: right
token: 98, 97, 1
time: 0.2s",,"answer: right
token: 98, 97, 1
time: 1.5s","answer: right
token: 96, 95, 1
time: 2.8s",,,,"answer: right
token: 377, 127, 250
time: 2.8s","answer: right
token: 131, 127, 4
time: 3.3s","answer: right
token: 680, 242, 1
time: 3.6s",
71,下列关于剥夺政治权利的最高期限的说法中，正确的是,判处无期徒刑，附加剥夺政治权利的期限不得超过15年,判处有期徒刑，附加剥夺政治权利的期限不得超过5年,判处管制，附加剥夺政治权利的期限不得超过5年,单处剥夺政治权利的期限不得超过10年,B,"answer: wrong (D)
token: 131, 130, 1
time: 0.2s",,"answer: right
token: 131, 130, 1
time: 0.8s","answer: wrong (C)
token: 140, 139, 1
time: 1.2s",,,,"answer: wrong (A)
token: 447, 193, 254
time: 2.2s","answer: wrong (A)
token: 416, 193, 223
time: 5.9s","answer: right
token: 7447, 289, 1
time: 56.8s",
72,银行与自然人之间的借款合同属于,单务合同,实践性合同,有偿合同,从合同,C,"answer: wrong (B)
token: 90, 84, 6
time: 0.3s",,"answer: right
token: 85, 84, 1
time: 0.8s","answer: right
token: 78, 77, 1
time: 2.6s",,,,"answer: wrong (B)
token: 200, 100, 100
time: 1.5s","answer: right
token: 104, 100, 4
time: 2.9s","answer: right
token: 817, 227, 1
time: 6.4s",
73,以下情形中，应当以非法经营罪定罪处分的是,丁开办废品站专门从盗窃犯罪分子手中收购赃物，倒卖牟利，违法所得 20 万元,甲销售盗幅员书，违法所得 20 万元,丙公司未经证监会批准，非法从事证券业务，违法所得 100 万元,乙开办公司专门为他人虚开增值税专用发票，违法所得 20 万元,C,"answer: right
token: 155, 154, 1
time: 0.2s",,"answer: right
token: 155, 154, 1
time: 0.8s","answer: wrong (D)
token: 156, 155, 1
time: 1.4s",,,,"answer: wrong (A)
token: 608, 216, 392
time: 4.2s","answer: wrong (A)
token: 659, 216, 443
time: 9.0s","answer: right
token: 828, 303, 1
time: 4.5s",
74,甲、乙结婚后，乙与丙、丁、戊设立一合伙企业，四人的出资比例是 1∶2∶3∶4。五年后，甲与乙协议离婚，双方约定将乙在合伙企业中的财产份额全部转让给甲。甲取得合伙人地位的条件是,丙、丁同意即可,经丙、丁、戊一致同意,丙、戊同意即可,丁、戊同意即可,B,"answer: right
token: 150, 149, 1
time: 1.8s",,"answer: right
token: 150, 149, 1
time: 1.6s","answer: right
token: 152, 151, 1
time: 1.6s",,,,"answer: right
token: 496, 214, 282
time: 2.7s","answer: right
token: 218, 214, 4
time: 2.8s","answer: right
token: 971, 304, 1
time: 6.3s",
75,甲、乙、丙与周某打麻将赌钱，结果三人共输给周某 30 万元。事后，三人疑心周某打麻将时做了手脚，遂将周某劫持到一空房内，逼其退还赌资。周某让妻子将 30 万元退还给了三人。甲、乙、丙三人的行为构成,绑架罪,敲诈勒索罪,抢劫罪,非法拘禁罪,D,"answer: right
token: 168, 159, 9
time: 0.3s",,"answer: right
token: 160, 159, 1
time: 0.9s","answer: wrong (B)
token: 159, 158, 1
time: 3.0s",,,,"answer: wrong (A)
token: 649, 209, 440
time: 4.6s","answer: right
token: 213, 209, 4
time: 3.1s","answer: wrong (C)
token: 1160, 307, 1
time: 12.5s",
76,傍晚，甲驾驶拖拉机在乡村公路上行驶。乙招手搭车，甲让其上车，并告知车上有一口空棺材。不久下起大雨，乙躲进棺材避雨，过了一会儿睡着了，后来又有丙请求搭车，甲也让其上了车，乙醒后手托棺材，透露出头来透气，丙吓得大喊“有鬼”，跳下车致左腿骨折。丙的损害应由,甲承担责任,丙自己承担,甲和乙承担按份责任,乙承担责任,B,"answer: wrong (D)
token: 183, 178, 5
time: 0.2s",,"answer: right
token: 179, 178, 1
time: 0.7s","answer: wrong (D)
token: 184, 183, 1
time: 1.0s",,,,"answer: wrong (A)
token: 748, 257, 491
time: 5.2s","answer: right
token: 261, 257, 4
time: 1.8s","answer: right
token: 1027, 333, 1
time: 7.1s",
77,甲向乙借款100万元。为担保乙的债权，甲以一套价值50万元的房屋作抵押，丙以一套价值50万元的房屋作抵押，丁提供保证。现甲不能偿还到期债务。对此下列说法正确的是,乙应当先请求丁承担保证责任,乙应当先就丙的房屋实现抵押权,乙可以同时请求甲、丙、丁承担按份担保责任,乙应当先就甲的房屋实现抵押权,D,"answer: right
token: 161, 160, 1
time: 0.2s",,"answer: right
token: 161, 160, 1
time: 1.0s","answer: right
token: 165, 164, 1
time: 2.3s",,,,"answer: wrong (A)
token: 616, 231, 385
time: 3.4s","answer: wrong (A)
token: 707, 231, 476
time: 9.9s","answer: wrong (C)
token: 3676, 303, 1
time: 35.2s",
78,营利法人依法解散进行清算期间，营利法人,主体资格不消灭，但不得从事与清算无关的活动,主体资格消灭，不能进行任何民事活动,主体资格消灭，但可以从事与清算有关的活动,主体资格不消灭，可以进行各种民事活动,A,"answer: right
token: 120, 119, 1
time: 0.2s",,"answer: right
token: 120, 119, 1
time: 0.6s","answer: right
token: 127, 126, 1
time: 0.7s",,,,"answer: right
token: 171, 167, 4
time: 0.8s","answer: right
token: 171, 167, 4
time: 1.6s","answer: right
token: 702, 267, 1
time: 4.3s",
79,以下关于处理未成年人犯罪的表达，正确的选项是,对犯罪的不满 18 周岁的犯罪人，应当减轻或免除处分,对罪行及其严重的未成年人犯罪，可以适用无期徒刑,对未成年人因犯抢劫，绑架等暴力犯罪被罚处有期徒刑的均可假释,对不满 18 周岁的犯罪人不得适用没收财产刑,B,"answer: wrong (D)
token: 138, 137, 1
time: 0.2s",,"answer: right
token: 138, 137, 1
time: 0.9s","answer: wrong (D)
token: 145, 144, 1
time: 1.1s",,,,"answer: wrong (A)
token: 629, 215, 414
time: 3.3s","answer: wrong (A)
token: 706, 215, 491
time: 7.9s","answer: wrong (D)
token: 3913, 289, 1
time: 31.1s",
80,监狱司法工作人员甲接受在押人员乙的妻子请托，在押送乙外出就医途中，违规打开乙的戒具，并暗示乙逃跑。乙成功逃跑后，甲收受了乙妻所送的50万元。对此，下列说法正确的是,对甲按私放在押人员罪和受贿罪数罪并罚,对甲按脱逃罪（共犯）和受贿罪从一重罪处断,对甲按私放在押人员罪和受贿罪从一重罪处断,对甲按脱逃罪（共犯）和受贿罪数罪并罚,A,"answer: right
token: 183, 182, 1
time: 0.3s",,"answer: right
token: 183, 182, 1
time: 0.8s","answer: wrong (D)
token: 191, 190, 1
time: 1.0s",,,,"answer: right
token: 672, 269, 403
time: 3.7s","answer: right
token: 898, 269, 629
time: 11.2s","answer: right
token: 2717, 335, 1
time: 21.1s",
81,甲乙分别为国有公司总经理和副总经理二人挪用单位 100 万元公款给张三从事期货交易收受并平分了张三15万元回扣，并揭发乙也收受了15 万元回扣，本案中,甲在受贿罪上成立自首,甲在受贿罪行上成立自首和立功,甲在挪用公款和受贿罪上均成立自首和立功,甲在挪用公款上成立立功在受贿罪上成立自首,D,"answer: wrong (B)
token: 172, 171, 1
time: 0.2s",,"answer: wrong (A)
token: 172, 171, 1
time: 0.9s","answer: right
token: 171, 170, 1
time: 0.8s",,,,"answer: wrong (C)
token: 571, 223, 348
time: 2.9s","answer: right
token: 786, 223, 563
time: 10.8s","answer: wrong (C)
token: 4772, 322, 1
time: 41.0s",
82,以下各组财产中，构成主物与从物关系的是,钱某的电视机和遥控器,赵某的房屋和房门,李某的手表和孙某的表带,周某的汽车和车轮,A,"answer: right
token: 112, 111, 1
time: 0.2s",,"answer: right
token: 112, 111, 1
time: 1.1s","answer: wrong (B)
token: 104, 103, 1
time: 0.9s",,,,"answer: right
token: 486, 131, 355
time: 4.5s","answer: right
token: 135, 131, 4
time: 2.4s","answer: right
token: 1063, 256, 1
time: 7.3s",
83,甲在乡村路上高速驾驶拖拉机，因视线不好将栓在路边的耕牛撞死，对甲的行为,可以免予刑事处分,以交通肇事罪定罪处分,不认定为犯罪,以危险驾驶罪定罪处分,C,"answer: right
token: 117, 111, 6
time: 0.3s",,"answer: right
token: 112, 111, 1
time: 0.6s","answer: wrong (B)
token: 110, 109, 1
time: 0.7s",,,,"answer: right
token: 491, 158, 333
time: 3.1s","answer: right
token: 162, 158, 4
time: 2.6s","answer: right
token: 945, 255, 1
time: 6.5s",
84,下列有关禁止令的理解中，正确的是,禁止令的执行期限从缓刑、管制执行之日起计算,禁止令的期限应与缓刑、管制执行的期限相同,禁止令属于附加刑的具体种类,禁止令由公安机关负责执行,A,"answer: right
token: 121, 120, 1
time: 0.2s",,"answer: right
token: 121, 120, 1
time: 1.4s","answer: wrong (D)
token: 109, 108, 1
time: 1.3s",,,,"answer: right
token: 646, 160, 486
time: 4.1s","answer: right
token: 622, 160, 462
time: 9.1s","answer: right
token: 2775, 265, 1
time: 26.1s",
85,医生甲明知夏某不满18周岁，仍应夏某要求摘取其左肾移植给自己的病人，卖肾所得5万元全交给夏某。甲的行为应认定为,故意伤害罪,不构成犯罪,非法行医罪,非法经营罪,A,"answer: right
token: 128, 121, 7
time: 0.4s",,"answer: right
token: 122, 121, 1
time: 0.7s","answer: right
token: 115, 114, 1
time: 1.2s",,,,"answer: right
token: 590, 159, 431
time: 4.0s","answer: right
token: 163, 159, 4
time: 2.5s","answer: right
token: 1289, 263, 1
time: 10.7s",
86,微信名为“温柔的小蜜蜂”的用户在朋友圈中发图配文称：张某是一位糖尿病患者，服用“小蜜蜂”牌保健品后病情得到控制。李某发现改图用的是自己的生活照，且文字内容与自己毫不相干。该用户侵犯了李某的,肖像权,姓名权,名称权,个人信息权益,A,"answer: right
token: 134, 133, 1
time: 0.2s",,"answer: right
token: 134, 133, 1
time: 1.5s","answer: right
token: 136, 135, 1
time: 1.1s",,,,"answer: right
token: 493, 196, 297
time: 3.4s","answer: right
token: 200, 196, 4
time: 2.6s","answer: right
token: 566, 282, 1
time: 3.1s",
87,甲从王某处借得一辆价值10万元的竞赛用自行车，因急需用钱，甲将该车质押给典当行，得款6万元。在王某索要时，甲无力赎回该车，又向李某借得一辆价值15万元的竞赛用自行车，将该车质押给同一典当行，得款10万元后赎回王某的自行车。甲将自行车交还给王某后潜逃，导致李某的自行车期满未赎。甲诈骗的金额为,6万元,10万元,25万元,15万元,D,"answer: right
token: 189, 183, 6
time: 0.3s",,"answer: right
token: 184, 183, 1
time: 0.5s","answer: right
token: 195, 194, 1
time: 0.8s",,,,"answer: right
token: 858, 241, 617
time: 5.8s","answer: right
token: 689, 241, 448
time: 10.1s","answer: right
token: 4250, 334, 3
time: 41.3s",
88,下列选项中，属于继父继母收养继子女条件的是,继子女不满14周岁,经生父母同意,继父母无子女,生父母有特殊困难无力抚养子女,B,"answer: right
token: 100, 99, 1
time: 0.2s",,"answer: right
token: 100, 99, 1
time: 0.5s","answer: right
token: 100, 99, 1
time: 0.8s",,,,"answer: wrong (A)
token: 409, 126, 283
time: 2.8s","answer: right
token: 130, 126, 4
time: 1.6s","answer: right
token: 2562, 249, 1
time: 20.5s",
89,我国专利法对发明和实用新型采用的新颖性标准是,相对新颖性标准为主，绝对新颖性标准为辅,绝对新颖性标准为主，相对新颖性标准为辅,绝对新颖性标准,相对新颖性标准,C,"answer: right
token: 122, 114, 8
time: 0.3s",,"answer: right
token: 115, 114, 1
time: 1.0s","answer: right
token: 113, 112, 1
time: 0.7s",,,,"answer: right
token: 158, 154, 4
time: 0.9s","answer: right
token: 158, 154, 4
time: 1.7s","answer: right
token: 710, 263, 1
time: 4.3s",
90,在创造专利申请文件中，确定专利权保护范围的主要依据是,说明书摘要,请求书,权利要求书,说明书,C,"answer: right
token: 86, 85, 1
time: 0.2s",,"answer: right
token: 86, 85, 1
time: 0.5s","answer: right
token: 81, 80, 1
time: 0.6s",,,,"answer: right
token: 115, 111, 4
time: 1.0s","answer: right
token: 115, 111, 4
time: 2.9s","answer: right
token: 442, 233, 1
time: 2.2s",
91,甲为乙拍摄照片后将照片发到朋友圈，丙看到后觉得很有趣，遂将该照片做成搞笑表情包出售。丙侵犯了,甲的发表权,乙的肖像权,乙的荣誉权,甲的隐私权,B,"answer: right
token: 119, 111, 8
time: 0.3s",,"answer: right
token: 112, 111, 1
time: 1.4s","answer: right
token: 109, 108, 1
time: 1.3s",,,,"answer: right
token: 450, 157, 293
time: 2.9s","answer: right
token: 161, 157, 4
time: 2.8s","answer: right
token: 804, 262, 1
time: 5.2s",
92,"某幼儿园教师组织幼儿做游戏时，小丽被小明撞倒，前额磕伤。小丽的父母向幼儿园索赔。幼儿园以入园登记表中有""若非教师人为原因导致幼儿磕碰、摔伤等伤害，幼儿园不承担责任""的内容为由拒绝赔偿。该免责条款",无效,有效,效力待定,可撤销,A,"answer: right
token: 141, 137, 4
time: 0.3s",,"answer: right
token: 138, 137, 1
time: 0.7s","answer: right
token: 139, 138, 1
time: 2.2s",,,,"answer: right
token: 579, 206, 373
time: 3.6s","answer: right
token: 210, 206, 4
time: 2.5s","answer: right
token: 709, 284, 1
time: 4.3s",
93,下列关于捐助法人的表述正确的是。,捐助法人终止时应将剩余财产返还给捐助人,捐助法人无需设立决策机构,捐助人是捐助法人的法定代表人,捐助法人是为公益目的设立的非营利法人,D,"answer: right
token: 117, 116, 1
time: 0.2s",,"answer: right
token: 117, 116, 1
time: 1.9s","answer: right
token: 117, 116, 1
time: 1.2s",,,,"answer: right
token: 159, 155, 4
time: 0.7s","answer: right
token: 159, 155, 4
time: 1.9s","answer: right
token: 620, 264, 1
time: 3.5s",
94,某甲（15 周岁）实施的下列行为中构成犯罪的是,为勒索财物绑架同学，并将其打成重伤,在燃放爆竹时不慎引燃邻居住宅，造成重大财产损失,打破汽车玻璃，拿走车内贵重物品,积极参加其堂兄领导的黑社会性质组织,A,"answer: right
token: 133, 132, 1
time: 0.2s",,"answer: right
token: 133, 132, 1
time: 2.2s","answer: right
token: 129, 128, 1
time: 1.6s",,,,"answer: right
token: 618, 184, 434
time: 4.4s","answer: right
token: 630, 184, 446
time: 7.7s","answer: right
token: 923, 277, 3
time: 5.8s",
95,工休期间，建筑工人甲在工地上将与自己相互嬉闹的工友乙推倒，致乙跌落。甲的行为应认定为,故意伤害罪,过失致人死亡罪,重大责任事故罪,意外事件,B,"answer: wrong (D)
token: 120, 113, 7
time: 0.4s",,"answer: wrong (D)
token: 114, 113, 1
time: 1.7s","answer: wrong (D)
token: 107, 106, 1
time: 1.1s",,,,"answer: wrong (A)
token: 644, 148, 496
time: 4.8s","answer: right
token: 152, 148, 4
time: 3.0s","answer: right
token: 945, 259, 1
time: 6.9s",
