,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
58,流域的总蒸发包括[ ]。,水面蒸发、土壤蒸发、陆面蒸散发,陆面蒸发、植物蒸散发、土壤蒸发,水面蒸发、陆面蒸发、植物蒸散发,水面蒸发、植物蒸散发、土壤蒸发,D,"answer: right
token: 117, 116, 1
time: 0.3s",,"answer: wrong (A)
token: 117, 116, 1
time: 1.3s","answer: wrong (C)
token: 120, 119, 1
time: 0.7s",,,,"answer: wrong (A)
token: 471, 171, 300
time: 2.8s","answer: wrong (C)
token: 175, 171, 4
time: 2.7s","answer: right
token: 1236, 266, 1
time: 6.9s",
59,基线的长度一般(),愈短愈好,视河宽 B 而定，一般应为 0.6B,长短对测量没有影响,愈长愈好,B,"answer: right
token: 104, 103, 1
time: 0.2s",,"answer: wrong (D)
token: 104, 103, 1
time: 1.3s","answer: right
token: 93, 92, 1
time: 0.7s",,,,"answer: right
token: 120, 116, 4
time: 0.9s","answer: right
token: 120, 116, 4
time: 2.9s","answer: right
token: 733, 242, 1
time: 4.2s",
60,大气水平运动的主要原因为各地[ ]。,温度不同,气压不同,云量不同,湿度不同,B,"answer: right
token: 88, 87, 1
time: 0.3s",,"answer: right
token: 88, 87, 1
time: 1.1s","answer: right
token: 79, 78, 1
time: 0.7s",,,,"answer: right
token: 164, 102, 62
time: 1.4s","answer: right
token: 106, 102, 4
time: 2.6s","answer: right
token: 445, 229, 1
time: 2.0s",
61,某河流断面，在同一水位情况下，一次洪水中涨洪段相应的流量比落洪段的流量(),大,小,相等,不能肯定,A,"answer: right
token: 95, 94, 1
time: 0.2s",,"answer: right
token: 95, 94, 1
time: 1.6s","answer: right
token: 87, 86, 1
time: 0.6s",,,,"answer: wrong (B)
token: 233, 117, 116
time: 1.7s","answer: right
token: 121, 117, 4
time: 2.4s","answer: right
token: 693, 239, 1
time: 4.2s",
62,当一日内水位变化不大时，计算日平均水位应采用(),几何平均法,加权平均,面积包围法,算术平均法,D,"answer: right
token: 102, 94, 8
time: 0.7s",,"answer: right
token: 95, 94, 1
time: 4.1s","answer: right
token: 88, 87, 1
time: 0.5s",,,,"answer: right
token: 114, 110, 4
time: 0.8s","answer: right
token: 114, 110, 4
time: 3.2s","answer: right
token: 552, 238, 1
time: 2.8s",
63,甲、乙两流域除流域植被率甲大于乙外，其它流域下垫面因素和气象因素均相同，对相同降雨所形成的流量过程，甲流域的洪峰流量比乙流域的[ ]。,峰现时间晚、洪峰流量大,峰现时间晚、洪峰流量小,峰现时间早、洪峰流量大,峰现时间早、洪峰流量小,B,"answer: right
token: 150, 149, 1
time: 0.3s",,"answer: right
token: 150, 149, 1
time: 8.8s","answer: right
token: 146, 145, 1
time: 0.5s",,,,"answer: right
token: 584, 202, 382
time: 3.9s","answer: right
token: 206, 202, 4
time: 2.5s","answer: right
token: 650, 299, 1
time: 2.9s",
64,天然河道中的洪水受到结冰影响时，水位流量关系点据的分布，总的趋势是偏在畅流期水位流量关系曲线的 ( )。,上下摆动,以下,不变,以上,B,"answer: wrong (D)
token: 109, 105, 4
time: 0.2s",,"answer: wrong (D)
token: 106, 105, 1
time: 3.2s","answer: right
token: 100, 99, 1
time: 0.6s",,,,"answer: right
token: 140, 136, 4
time: 1.0s","answer: wrong (D)
token: 140, 136, 4
time: 2.9s","answer: wrong (D)
token: 686, 253, 1
time: 4.5s",
65,水文现象中，大洪水出现机会比中、小洪水出现机会小，其频率密度曲线为[ ]。,对称,双曲函数曲线,正偏,负偏,C,"answer: right
token: 104, 99, 5
time: 0.3s",,"answer: right
token: 100, 99, 1
time: 1.1s","answer: right
token: 93, 92, 1
time: 0.6s",,,,"answer: right
token: 327, 123, 204
time: 2.1s","answer: right
token: 127, 123, 4
time: 2.9s","answer: right
token: 524, 241, 1
time: 3.0s",
66,已知某流域，一次历时 3 小时的降雨，降雨强度均大于上层土壤入渗能力 4.0mm/h，下层土壤入渗能力为 2.5mm/h，不考虑其它损失，则此次降雨所产生的中流 (表层流) 净雨为[]。,4.5mm,6.0mm,2.0mm,7.5mm,A,"answer: wrong (B)
token: 152, 145, 7
time: 0.2s",,"answer: right
token: 146, 145, 1
time: 2.5s","answer: wrong (B)
token: 149, 148, 1
time: 0.7s",,,,"answer: right
token: 630, 183, 447
time: 4.8s","answer: right
token: 495, 183, 312
time: 6.6s","answer: right
token: 3287, 295, 1
time: 25.6s",
67,自然界中水文循环的主要环节是[ ]。,蒸发、散发、降水、下渗,截留、下渗、径流、蒸发,蒸发、降水、下渗、径流,截留、填洼、下渗、蒸发,C,"answer: right
token: 116, 115, 1
time: 0.3s",,"answer: right
token: 116, 115, 1
time: 0.9s","answer: right
token: 116, 115, 1
time: 0.7s",,,,"answer: right
token: 146, 142, 4
time: 0.9s","answer: right
token: 146, 142, 4
time: 2.7s","answer: right
token: 687, 262, 1
time: 3.5s",
68,长江三峡工程的水电站装机容量和多年平均年发电量分别为[],2000 万 kw、506 亿 kw.h,1820 万 kw、847 亿 kw.h,2000 万kW、1000 亿 kw.h,1820 万 kw、1000 亿 kw.h,B,"answer: right
token: 145, 144, 1
time: 0.2s",,"answer: right
token: 145, 144, 1
time: 0.7s","answer: right
token: 141, 140, 1
time: 0.6s",,,,"answer: right
token: 169, 165, 4
time: 0.8s","answer: right
token: 169, 165, 4
time: 2.5s","answer: right
token: 4091, 270, 1
time: 29.7s",
69,使水资源具有再生性的原因是自然界的[ ]。,水文循环,蒸发,径流,降水,A,"answer: right
token: 84, 83, 1
time: 0.2s",,"answer: right
token: 84, 83, 1
time: 0.9s","answer: right
token: 80, 79, 1
time: 0.6s",,,,"answer: right
token: 281, 100, 181
time: 2.4s","answer: right
token: 104, 100, 4
time: 1.8s","answer: right
token: 428, 230, 1
time: 2.1s",
70,人们从不断的实践中发现，当( )时，断面平均含沙量与断面某一垂线或某一测点的含沙量之间有稳定关系，通过建立其相关关系，便可大大地简化了泥沙测验工作,断面比较稳定、主流摆动不大,主流摆动不大、河道比较窄,断面比较稳定、河道比较窄,断面比较稳定、河道比较宽,A,"answer: right
token: 149, 148, 1
time: 0.2s",,"answer: right
token: 149, 148, 1
time: 1.6s","answer: right
token: 145, 144, 1
time: 0.6s",,,,"answer: right
token: 566, 203, 363
time: 4.1s","answer: right
token: 207, 203, 4
time: 2.0s","answer: right
token: 830, 296, 1
time: 4.5s",
71,某流域有甲、乙两个雨量站，它们的权重分别为 0.4，0.6，已测到某次降水量，甲为 80.0mm，乙为 50.0mm，用泰森多边形法计算该流域平均降雨量为[ ]。,58.0mm,62.0mm,66.0mm,54.0mm,B,"answer: right
token: 158, 150, 8
time: 0.3s",,"answer: right
token: 151, 150, 1
time: 0.6s","answer: right
token: 148, 147, 1
time: 0.7s",,,,"answer: right
token: 360, 167, 193
time: 1.8s","answer: wrong (A)
token: 264, 167, 97
time: 2.9s","answer: right
token: 495, 292, 3
time: 1.8s",
72,当一日内水位较大时，由水位查水位流量关系曲线以推求日平均流量，其水位是用(),12 时的水位,算术平均法计算的日平均水位,日最高水位与最低水位的平均值,面积包围法计算的日平均水位,D,"answer: right
token: 129, 128, 1
time: 0.2s",,"answer: right
token: 129, 128, 1
time: 0.7s","answer: wrong (B)
token: 116, 115, 1
time: 0.6s",,,,"answer: right
token: 156, 152, 4
time: 1.1s","answer: right
token: 156, 152, 4
time: 1.8s","answer: right
token: 650, 269, 1
time: 3.4s",
73,某闭合流域的面积为 1000km^2，多年平均降水量为 1050mm，多年平均蒸发量为 576mm，则多年平均流量为[ ]。,150m^3/s,74 m^3/s,18 m^3/s,15 m^3/s,D,"answer: wrong (B)
token: 143, 134, 9
time: 0.3s",,"answer: right
token: 135, 134, 1
time: 0.8s","answer: wrong (B)
token: 138, 137, 1
time: 0.6s",,,,"answer: wrong (A)
token: 527, 150, 377
time: 2.9s","answer: wrong (A)
token: 356, 150, 206
time: 5.0s","answer: right
token: 1216, 273, 1
time: 6.4s",
74,决定土壤稳定入渗率f.大小的主要因素是[ ]。,降雨历时,土壤特性,降雨强度,降雨初期的土壤含水量,B,"answer: right
token: 92, 91, 1
time: 0.2s",,"answer: right
token: 92, 91, 1
time: 2.7s","answer: right
token: 92, 91, 1
time: 0.6s",,,,"answer: right
token: 124, 120, 4
time: 0.7s","answer: right
token: 124, 120, 4
time: 3.5s","answer: right
token: 577, 242, 1
time: 3.1s",
75,某闭合流域一次暴雨洪水的地面净雨与相应的地面径流深的关系是[ ]。,二者可能相等或不等,前者等于后者,前者大于后者,前者小于后者,B,"answer: right
token: 108, 107, 1
time: 0.3s",,"answer: right
token: 108, 107, 1
time: 0.6s","answer: wrong (C)
token: 98, 97, 1
time: 0.6s",,,,"answer: wrong (C)
token: 456, 132, 324
time: 4.3s","answer: right
token: 136, 132, 4
time: 3.0s","answer: right
token: 3152, 250, 1
time: 23.1s",
76,水资源是一种[ ]。,非再生资源,再生资源,取之不尽、用之不竭的资源,无限的资源,B,"answer: right
token: 95, 89, 6
time: 0.3s",,"answer: right
token: 90, 89, 1
time: 1.0s","answer: right
token: 83, 82, 1
time: 0.7s",,,,"answer: right
token: 181, 105, 76
time: 1.3s","answer: right
token: 109, 105, 4
time: 2.6s","answer: right
token: 500, 233, 1
time: 2.3s",
77,某河段上、下断面的河底高程分别为 725m 和 425m，河段长 120km，则该河段的河道纵比降___。,2.5‰,2.5,0.25,2.5%,A,"answer: right
token: 123, 122, 1
time: 0.2s",,"answer: right
token: 123, 122, 1
time: 1.5s","answer: right
token: 122, 121, 1
time: 0.6s",,,,"answer: right
token: 298, 128, 170
time: 1.8s","answer: right
token: 215, 128, 87
time: 3.5s","answer: right
token: 616, 261, 1
time: 2.7s",
78,山区河流的水面比降一般比平原河流的水面比降[]。,相当,平缓,小,大,D,"answer: right
token: 89, 85, 4
time: 0.3s",,"answer: right
token: 86, 85, 1
time: 0.5s","answer: right
token: 80, 79, 1
time: 0.6s",,,,"answer: right
token: 178, 98, 80
time: 1.5s","answer: right
token: 102, 98, 4
time: 2.9s","answer: right
token: 434, 228, 3
time: 2.4s",
79,若上升气块内部既没有发生水相变化，又没有与外界发生热量交换，这种情况下的气块温度变化过程为[ ]。,干绝热过程,凝结过程,假绝热过程,湿绝热过程,A,"answer: right
token: 110, 109, 1
time: 0.2s",,"answer: right
token: 110, 109, 1
time: 1.3s","answer: right
token: 106, 105, 1
time: 0.7s",,,,"answer: wrong (C)
token: 439, 140, 299
time: 2.9s","answer: right
token: 144, 140, 4
time: 2.7s","answer: right
token: 525, 255, 1
time: 2.7s",
80,甲乙两流域，除流域坡度甲的大于乙的外，其它的流域下垫面因素和气象因素都一样，则甲流域出口断面的洪峰流量比乙流域的口[]。,洪峰流量小、峰现时间早,洪峰流量大、峰现时间晚,洪峰流量大、峰现时间早,洪峰流量小、峰现时间晚,C,"answer: right
token: 148, 147, 1
time: 0.2s",,"answer: right
token: 148, 147, 1
time: 0.7s","answer: right
token: 141, 140, 1
time: 0.5s",,,,"answer: right
token: 497, 195, 302
time: 2.9s","answer: right
token: 488, 195, 293
time: 6.3s","answer: right
token: 662, 292, 1
time: 3.5s",
81,气块中的水汽凝结后，若凝结物仍留在气块中与其一起运动，则称这种情况下的空气状态变化为[ ]。,干绝热过程,假绝热过程,湿绝热过程,降水过程,C,"answer: right
token: 119, 111, 8
time: 0.4s",,"answer: right
token: 112, 111, 1
time: 1.7s","answer: right
token: 108, 107, 1
time: 0.5s",,,,"answer: wrong (A)
token: 436, 140, 296
time: 2.7s","answer: right
token: 144, 140, 4
time: 1.8s","answer: right
token: 884, 256, 1
time: 5.1s",
82,我国年径流深分布的总趋势基本上是[ ]。,自东南向西北递减,自西向东递减,自东南向西北递增,分布基本均匀,A,"answer: right
token: 95, 94, 1
time: 0.2s",,"answer: right
token: 95, 94, 1
time: 0.9s","answer: right
token: 92, 91, 1
time: 0.6s",,,,"answer: right
token: 121, 117, 4
time: 0.7s","answer: right
token: 121, 117, 4
time: 2.7s","answer: right
token: 523, 241, 1
time: 3.2s",
83,影响大气降水和蒸发的四类基本气象要素是[ ]。,温度、水汽压、露点、湿度,气压、气温、露点、比湿,气压、露点、绝对湿度、温度,气温、气压、湿度、风,D,"answer: right
token: 122, 121, 1
time: 0.2s",,"answer: right
token: 122, 121, 1
time: 1.0s","answer: right
token: 117, 116, 1
time: 0.7s",,,,"answer: right
token: 148, 144, 4
time: 1.0s","answer: right
token: 148, 144, 4
time: 2.9s","answer: right
token: 1027, 263, 1
time: 6.6s",
84,下渗率总是[ ]。,小于、等于下渗能力,等于下渗能力,小于下渗能力,大于下渗能力,A,"answer: right
token: 92, 91, 1
time: 0.3s",,"answer: right
token: 92, 91, 1
time: 0.6s","answer: right
token: 85, 84, 1
time: 0.5s",,,,"answer: right
token: 112, 108, 4
time: 0.8s","answer: right
token: 112, 108, 4
time: 2.7s","answer: right
token: 506, 234, 1
time: 2.5s",
85,在北半球形成的反气旋，近地面的气流背离高压中心向外侧辐散，并呈___。,平行于等压线流动,顺时针方向流动,垂直等压线流动,反时针方向流动,B,"answer: right
token: 119, 111, 8
time: 0.4s",,"answer: right
token: 112, 111, 1
time: 2.7s","answer: right
token: 109, 108, 1
time: 0.6s",,,,"answer: right
token: 140, 136, 4
time: 0.9s","answer: right
token: 140, 136, 4
time: 2.7s","answer: right
token: 587, 257, 1
time: 2.6s",
86,流域汇流过程主要包括 [ ]。,坡面漫流和坡面汇流,坡地汇流和河网汇流,河网汇流和河槽集流,坡面漫流和坡地汇流,B,"answer: wrong (C)
token: 124, 111, 13
time: 0.3s",,"answer: right
token: 112, 111, 1
time: 1.2s","answer: right
token: 105, 104, 1
time: 0.3s",,,,"answer: wrong (A)
token: 481, 132, 349
time: 3.3s","answer: right
token: 136, 132, 4
time: 3.7s","answer: right
token: 885, 256, 1
time: 4.9s",
87,形成地面径流的必要条件是[ ]。,雨强小于、等于下渗能力,雨强大于下渗能力,雨强小于下渗能力,雨强等于下渗能力,B,"answer: right
token: 105, 104, 1
time: 0.2s",,"answer: right
token: 105, 104, 1
time: 0.9s","answer: right
token: 94, 93, 1
time: 0.6s",,,,"answer: right
token: 130, 126, 4
time: 0.7s","answer: right
token: 130, 126, 4
time: 2.9s","answer: right
token: 458, 246, 1
time: 1.8s",
88,对流雨的降雨特性是[ ]。,降雨强度小，雨区范围小，降雨历时短,降雨强度小，雨区范围大，降雨历时长,降雨强度大，雨区范围大，降雨历时长,降雨强度大，雨区范围小，降雨历时短,D,"answer: right
token: 120, 119, 1
time: 0.2s",,"answer: right
token: 120, 119, 1
time: 1.2s","answer: right
token: 129, 128, 1
time: 0.7s",,,,"answer: right
token: 299, 162, 137
time: 2.0s","answer: right
token: 166, 162, 4
time: 2.8s","answer: right
token: 571, 280, 1
time: 3.4s",
89,田间持水量可以转化为[ ]。,地面和地下径流,地面径流c,地下径流,蒸、散发水量,D,"answer: wrong (A)
token: 92, 91, 1
time: 0.3s",,"answer: right
token: 92, 91, 1
time: 1.6s","answer: right
token: 86, 85, 1
time: 0.6s",,,,"answer: right
token: 204, 105, 99
time: 1.6s","answer: right
token: 109, 105, 4
time: 2.4s","answer: right
token: 1213, 237, 1
time: 8.3s",
90,在高压区，高空气流运动的方向是[ ]。,与等压线平行，围绕高压中心呈顺时针,与等压线平行，围绕高压中心呈反时针旋转,指向高压一侧:,指向低压一侧;,A,"answer: right
token: 112, 111, 1
time: 0.2s",,"answer: right
token: 112, 111, 1
time: 1.1s","answer: right
token: 113, 112, 1
time: 0.7s",,,,"answer: right
token: 148, 144, 4
time: 1.6s","answer: right
token: 367, 144, 223
time: 6.0s","answer: right
token: 632, 255, 1
time: 3.6s",
91,天然河道中的洪水受到水生植物影响时，在水生植物生长期，水位流量关系曲线( )。,上抬,呈逆时绳套状,下降,呈顺时绳套状,C,"answer: wrong (B)
token: 114, 104, 10
time: 0.4s",,"answer: wrong (A)
token: 105, 104, 1
time: 0.6s","answer: wrong (D)
token: 100, 99, 1
time: 0.7s",,,,"answer: wrong (B)
token: 451, 131, 320
time: 3.6s","answer: wrong (A)
token: 135, 131, 4
time: 2.6s","answer: wrong (A)
token: 664, 250, 1
time: 3.6s",
92,大气中某一高程上的气压，等于该处单位水平面积上承受的大气柱的重量，该气柱的高度为[ ]。,从该高程到海拔 1000m,从海平面到大气顶界,从海平面到海拔 1000m,从该高程到大气顶界,D,"answer: right
token: 133, 132, 1
time: 0.2s",,"answer: right
token: 133, 132, 1
time: 1.8s","answer: right
token: 126, 125, 1
time: 0.6s",,,,"answer: right
token: 416, 157, 259
time: 3.0s","answer: right
token: 161, 157, 4
time: 4.7s","answer: right
token: 561, 272, 1
time: 2.3s",
93,不同径流成份的汇流，其主要区别发生在[ ]。,河网汇流过程中,河槽集流过程中,坡地汇流过程中,坡面漫流过程中,C,"answer: right
token: 110, 101, 9
time: 0.3s",,"answer: right
token: 102, 101, 1
time: 1.1s","answer: right
token: 94, 93, 1
time: 0.7s",,,,"answer: right
token: 128, 124, 4
time: 0.7s","answer: right
token: 128, 124, 4
time: 5.0s","answer: right
token: 1107, 245, 1
time: 7.7s",
94,下渗容量(能力) 曲线，是指[ ]。,降雨期间的土壤下渗过程线,干燥的土壤在充分供水条件下的下渗过程线,充分湿润后的土壤在降雨期间的下渗过程线,土壤的下渗累积过程线,B,"answer: right
token: 118, 117, 1
time: 0.2s",,"answer: right
token: 118, 117, 1
time: 0.9s","answer: wrong (C)
token: 117, 116, 1
time: 0.7s",,,,"answer: right
token: 236, 159, 77
time: 1.2s","answer: right
token: 163, 159, 4
time: 3.5s","answer: right
token: 686, 263, 1
time: 3.8s",
95,我国计算日平均流量的日分界是从()时至()时。,0~24,20~20,12~12,08~08,A,"answer: wrong (B)
token: 98, 97, 1
time: 0.2s",,"answer: right
token: 98, 97, 1
time: 1.0s","answer: wrong (D)
token: 96, 95, 1
time: 0.7s",,,,"answer: wrong (D)
token: 105, 101, 4
time: 0.7s","answer: wrong (D)
token: 105, 101, 4
time: 2.8s","answer: wrong (D)
token: 809, 238, 1
time: 5.2s",
96,某水文站控制面积为 680km^2，多年平均年径流模数为 10 L/(s·km^2)，则换算成年径流深为,315.4mm,463.8mm,408.5mm,587.5mm,A,"answer: right
token: 132, 131, 1
time: 0.2s",,"answer: right
token: 132, 131, 1
time: 1.1s","answer: right
token: 1744, 125, 1619
time: 4.1s",,,,"answer: right
token: 400, 130, 270
time: 2.6s","answer: right
token: 420, 130, 290
time: 5.9s","answer: right
token: 1932, 266, 1
time: 12.7s",
97,水文现象的发生、发展，都具有偶然性，因此，它的发生和变化[ ]。,杂乱无章,具有完全的确定性规律,没有任何规律,具有统计规律,D,"answer: right
token: 110, 103, 7
time: 0.2s",,"answer: right
token: 104, 103, 1
time: 0.6s","answer: right
token: 97, 96, 1
time: 0.4s",,,,"answer: right
token: 132, 128, 4
time: 0.9s","answer: right
token: 132, 128, 4
time: 4.8s","answer: right
token: 472, 243, 1
time: 2.7s",
98,甲乙两流域除河网密度甲大于乙的外，其它流域下垫面因素和气象因素均相同，对相同降雨所形成的流量过程，甲流域的洪峰流量比乙流域的[ ]。,峰现时间早、洪峰流量大,峰现时间晚、洪峰流量大,峰现时间早、洪峰流量小,峰现时间晚、洪峰流量小,A,"answer: right
token: 150, 149, 1
time: 0.2s",,"answer: right
token: 150, 149, 1
time: 1.2s","answer: right
token: 144, 143, 1
time: 0.6s",,,,"answer: right
token: 557, 201, 356
time: 3.6s","answer: right
token: 398, 201, 197
time: 5.7s","answer: right
token: 555, 296, 1
time: 2.7s",
99,用流速仪施测某点的流速，实际上是测出流速仪在该点的(),转速,测速历时,摩阻常数,水力螺距,A,"answer: right
token: 102, 101, 1
time: 0.3s",,"answer: right
token: 102, 101, 1
time: 3.7s","answer: right
token: 93, 92, 1
time: 0.6s",,,,"answer: right
token: 221, 113, 108
time: 1.6s","answer: right
token: 117, 113, 4
time: 2.5s","answer: right
token: 590, 244, 1
time: 3.3s",
100,水文测验中断面流量的确定，关键是(),测点流速的施测,测流期间水位的观测,计算垂线平均流速,施测过水断面,A,"answer: wrong (D)
token: 111, 102, 9
time: 0.3s",,"answer: right
token: 103, 102, 1
time: 5.5s","answer: wrong (D)
token: 96, 95, 1
time: 0.6s",,,,"answer: right
token: 452, 116, 336
time: 3.4s","answer: right
token: 120, 116, 4
time: 1.9s","answer: wrong (D)
token: 1592, 246, 1
time: 10.5s",
101,某站水位流量关系为单一线，当断面淤积时，则(),水位流量关系曲线上抬,水位流量关系无变化,水位流量关系曲线下降,水位流量关系曲线呈绳套状,A,"answer: right
token: 114, 113, 1
time: 0.3s",,"answer: right
token: 114, 113, 1
time: 0.6s","answer: right
token: 102, 101, 1
time: 0.5s",,,,"answer: right
token: 307, 138, 169
time: 2.1s","answer: right
token: 193, 138, 55
time: 3.3s","answer: right
token: 904, 252, 1
time: 5.7s",
102,当受回水顶托影响时，水位流量关系的点据，是在原稳定的水位流量关系曲线(),上下摆动,以下,以上,不变,C,"answer: right
token: 97, 93, 4
time: 0.2s",,"answer: right
token: 94, 93, 1
time: 1.5s","answer: right
token: 87, 86, 1
time: 0.6s",,,,"answer: wrong (B)
token: 121, 117, 4
time: 1.9s","answer: right
token: 265, 117, 148
time: 5.0s","answer: right
token: 706, 239, 1
time: 3.7s",
103,对于比较干燥的土壤，充分供水条件下，下渗的物理过程可分为三个阶段，它们依次为[ ]。,渗润阶段一渗漏阶段一渗透阶段,渗透阶段一渗润阶段一渗漏阶段,渗润阶段一渗透阶段一渗漏阶段,渗漏阶段一渗润阶段一渗透阶段,A,"answer: right
token: 129, 128, 1
time: 0.2s",,"answer: wrong (C)
token: 129, 128, 1
time: 1.1s","answer: wrong (C)
token: 127, 126, 1
time: 0.3s",,,,"answer: wrong (C)
token: 548, 197, 351
time: 4.4s","answer: right
token: 370, 197, 173
time: 5.3s","answer: wrong (C)
token: 956, 273, 1
time: 6.4s",
104,用流速仪施测点流速时，每次要求施测的时间___,越短越好,不受限制,越长越好,大约 100s,D,"answer: right
token: 107, 97, 10
time: 0.3s",,"answer: right
token: 98, 97, 1
time: 1.1s","answer: right
token: 93, 92, 1
time: 0.6s",,,,"answer: right
token: 111, 107, 4
time: 2.6s","answer: right
token: 111, 107, 4
time: 2.5s","answer: right
token: 1379, 239, 1
time: 10.4s",
105,某流域两次暴雨，除降雨强度前者小于后者外，其它情况均相同，则前者形成的洪峰流量比后者的___。,峰现时间早、洪峰流量大,峰现时间早、洪峰流量小,峰现时间晚、洪峰流量大,峰现时间晚、洪峰流量小,D,"answer: wrong (B)
token: 132, 131, 1
time: 0.2s",,"answer: right
token: 132, 131, 1
time: 1.0s","answer: wrong (B)
token: 128, 127, 1
time: 0.5s",,,,"answer: right
token: 448, 176, 272
time: 3.4s","answer: right
token: 180, 176, 4
time: 3.7s","answer: right
token: 1157, 278, 1
time: 8.1s",
