,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
46,某产品的寿命生存函数为$S(x)=1-0.0025 x^2，0 \leqslant x \leqslant 20$，则该产品中值年龄时的末来期望寿命为 ( ) 。,2.0965,12.142,3.0966,1.0965,C,"answer: wrong (A)
token: 144, 143, 1
time: 0.8s",,"answer: wrong (A)
token: 144, 143, 1
time: 0.9s","answer: right
token: 133, 132, 1
time: 0.7s",,,,"answer: right
token: 849, 153, 696
time: 4.3s","answer: right
token: 866, 153, 713
time: 11.1s","answer: right
token: 1838, 269, 1
time: 9.3s",
47,已知生存函数为$S(x)=1-\frac{x}{100}(0 \leqslant x \leqslant 100)$，某人现在为 30 岁，则他在 60 岁到 80 岁之间死亡的概率及其平均余命分别为( )。,3/7，50,2/7，50,1/7，35,2/7，35,D,"answer: wrong (B)
token: 159, 158, 1
time: 0.3s",,"answer: right
token: 159, 158, 1
time: 2.6s","answer: wrong (A)
token: 11028, 150, 10878
time: 25.9s",,,,"answer: right
token: 854, 175, 679
time: 4.3s","answer: wrong (A)
token: 756, 175, 581
time: 8.5s","answer: right
token: 1217, 285, 3
time: 5.9s",
48,对于一个两减因生存模型，已知:$l_{20}^{(\tau)}=100，l_{22}^{(\tau)}=40，q_{20}^{\prime(1)}=0.2，q_{20}^{\prime(2)}=0.3，{ }_{11} q_{20}^{(1)}=0.02$，则$q_{21}^{(2)}=( ) 。$,0.125,0.425,0.333,0.250,D,"answer: wrong (A)
token: 189, 188, 1
time: 0.3s",,"answer: wrong (A)
token: 189, 188, 1
time: 1.5s","answer: right
token: 167, 166, 1
time: 0.6s",,,,"answer: right
token: 987, 187, 800
time: 5.6s","answer: wrong (A)
token: 853, 187, 666
time: 10.9s","answer: right
token: 5926, 297, 1
time: 38.4s",
49,已知某种运输保险 2010 年的损失额$X$(单位: 万元) 服从伽玛分布，参数$\alpha=4，\theta=0.4$，从 2010 年到 2011 年的物价通涨率为8%，则2010年，2011年的平均损失额分别为( )。,1.728，1.6,1.8，1.6,1.6，1.8,1.6，1.728,D,"answer: wrong (C)
token: 189, 179, 10
time: 1.2s",,"answer: right
token: 180, 179, 1
time: 1.3s","answer: wrong (A)
token: 173, 172, 1
time: 0.4s",,,,"answer: right
token: 443, 192, 251
time: 3.1s","answer: wrong (A)
token: 460, 192, 268
time: 5.5s","answer: right
token: 904, 309, 1
time: 4.0s",
50,已知:$S(x)=\frac{1}{100^2} \cdot(\frac{x-100}{x+1})^2$，则$\mu_{10}=( )$。,0.204,0.564,0.304,0.354,A,"answer: wrong (C)
token: 136, 128, 8
time: 0.3s",,"answer: wrong (C)
token: 129, 128, 1
time: 0.5s","answer: wrong (C)
token: 123, 122, 1
time: 0.5s",,,,"answer: wrong (C)
token: 762, 130, 632
time: 4.9s","answer: right
token: 783, 130, 653
time: 9.1s","answer: right
token: 1574, 259, 1
time: 8.2s",
51,一双减因生存模型，终止原因在各年嘧内均服从均匀分布，已知终止原因x岁的独立终止率为$q_x^{\prime(1)}=0.2$和$q_x^{\prime(2)}=0.3$，则$q_x^{(1)}=( )$。,0.45,0.17,0.36,0.25,B,"answer: wrong (C)
token: 151, 144, 7
time: 0.3s",,"answer: right
token: 145, 144, 1
time: 1.2s","answer: wrong (D)
token: 142, 141, 1
time: 0.6s",,,,"answer: right
token: 886, 172, 714
time: 4.6s","answer: wrong (A)
token: 473, 172, 301
time: 6.4s","answer: right
token: 8834, 283, 3
time: 58.8s",
52,已知剩余寿命$T(x)$和$T(y)$相互独立，且$E[T(x)]=E[T(y)]=4，\operatorname{Cov}[T(x y)，T$$(\overline{x y})]=0.09$，则$E[T(x y)]$等于$()$。,3.7,2.0,4.0,2.8,A,"answer: wrong (C)
token: 145, 144, 1
time: 0.3s",,"answer: wrong (D)
token: 145, 144, 1
time: 0.9s","answer: right
token: 6679, 143, 6536
time: 23.4s",,,,"answer: wrong (B)
token: 890, 171, 719
time: 5.7s","answer: right
token: 717, 171, 546
time: 9.0s","answer: right
token: 1156, 281, 1
time: 7.0s",
53,已知$l_x=1000(8-0.1 x)^{\frac{1}{3}}，0 \leqslant x \leqslant 80$，则 20 岁人的剩余寿命的方差为 () 。,46,289.3,45,47.7,B,"answer: right
token: 142, 134, 8
time: 0.3s",,"answer: right
token: 135, 134, 1
time: 1.2s","answer: wrong (A)
token: 6866, 123, 6743
time: 17.4s",,,,"answer: right
token: 1096, 143, 953
time: 5.9s","answer: wrong (A)
token: 1220, 143, 1077
time: 13.4s","answer: right
token: 2871, 263, 3
time: 14.9s",
54,已知某生存群体50岁的生存人数为89509人，往后5年的死亡率分别为0.006，0.007，0.009，0.012和0.015，则该群体55岁时的生存人数为( )。,85206,87206,87509,86206,A,"answer: wrong (B)
token: 149, 148, 1
time: 0.2s",,"answer: right
token: 149, 148, 1
time: 0.5s","answer: wrong (D)
token: 148, 147, 1
time: 0.5s",,,,"answer: right
token: 681, 145, 536
time: 3.8s","answer: right
token: 493, 145, 348
time: 5.5s","answer: right
token: 5880, 269, 1
time: 37.5s",
55,已知$S(x)=(1-\frac{x}{100})^2，0<=x<100$，则下列计算中正确的是 ( )。(1)$S(75)=0.0625$(2)$F(75)=0.9375$(3)$f(75)=0.5$(4)$\mu_{75}=0.08$,(1)(2)(3),(1)(2)(4),(1)(3)(4),(1)(2)(3)(4),B,"answer: right
token: 181, 172, 9
time: 0.3s",,"answer: right
token: 173, 172, 1
time: 1.6s","answer: wrong (A)
token: 4623, 172, 4451
time: 10.5s",,,,"answer: right
token: 910, 188, 722
time: 6.0s","answer: wrong (D)
token: 755, 188, 567
time: 9.5s","answer: right
token: 1240, 304, 3
time: 6.2s",
56,对于一个两减因生存模型，已知:$q_x^{\prime(1)}=2 q_x^{\prime(2)}，q_x^{\prime(1)}+q_x^{\prime(2)}=q_x^{(7)}+0.1$，则$q_x^{\prime(2)}=$() 。,0.1145,0.2045,0.1942,0.2236,D,"answer: wrong (B)
token: 160, 159, 1
time: 0.3s",,"answer: wrong (A)
token: 160, 159, 1
time: 1.2s","answer: wrong (A)
token: 8878, 150, 8728
time: 22.0s",,,,"answer: right
token: 791, 171, 620
time: 4.0s","answer: wrong (A)
token: 783, 171, 612
time: 9.6s","answer: right
token: 12053, 286, 3
time: 94.9s",
57,已知随机变量$X$的分布函数为:$F(x)=\frac{x}{1+x}，x \geqslant 0$，则年龄为 20 岁的人在 30 岁到 40 岁之间的死亡概率为( )。,0.1857,0.1652,0.1451,0.1754,B,"answer: wrong (C)
token: 151, 150, 1
time: 0.2s",,"answer: wrong (A)
token: 151, 150, 1
time: 0.8s","answer: wrong (A)
token: 2792, 142, 2650
time: 9.5s",,,,"answer: wrong (D)
token: 1219, 163, 1056
time: 7.2s","answer: wrong (A)
token: 655, 163, 492
time: 7.1s","answer: right
token: 1232, 278, 3
time: 5.8s",
58,已知某险种的实际损失额$X$的分布函数为:$$F_X(x)=1-0.8 e^{-0.02 x}-0.2 e^{-0.001 x}，x \geqslant 0$$若保单规定：损失额低于 1000 元就全部赔偿，若损失额高于 1000 元则只赔偿 1000 元。则被保险人所获得的实际赔付额期望为( )。,166.4,206.8,126.4,40.0,A,"answer: wrong (B)
token: 200, 192, 8
time: 0.3s",,"answer: right
token: 193, 192, 1
time: 1.7s","answer: wrong (D)
token: 5365, 189, 5176
time: 16.8s",,,,"answer: wrong (D)
token: 1285, 217, 1068
time: 6.3s","answer: right
token: 821, 217, 604
time: 9.2s","answer: right
token: 1185, 317, 1
time: 6.0s",
59,设$X_1$与$X_2$是两个相互独立的随机变量，且$X_1 \sim \exp (\lambda_1)，X_2 \sim \exp (\lambda_2)，\lambda_1>\lambda_2$。设$Y$$=\min (X_1，X_2)，Z=\max (X_1，X_2)$，已知$S_Y(2)=0.24，S_Z(2)=0.86$，则$\lambda_1-\lambda_2=$()$_0$,0.602,0.590,0.490,0.112,C,"answer: wrong (A)
token: 204, 203, 1
time: 0.2s",,"answer: wrong (A)
token: 204, 203, 1
time: 1.8s","answer: wrong (A)
token: 3578, 201, 3377
time: 7.3s",,,,"answer: right
token: 1405, 222, 1183
time: 6.7s","answer: wrong (A)
token: 1112, 222, 890
time: 11.2s","answer: right
token: 1826, 336, 1
time: 8.2s",
60,已知某生存群体 55 岁的生存人数为 56000 人，往后 5 年的死亡率分别为 0.005 、$0.006 、 0.008 、 0.022$和 0.025 ，则该群体 60 岁时的生存人数为 () 人。,52390,52380,52360,52370,A,"answer: wrong (B)
token: 180, 172, 8
time: 0.3s",,"answer: wrong (D)
token: 173, 172, 1
time: 0.8s","answer: right
token: 4587, 160, 4427
time: 10.2s",,,,"answer: wrong (D)
token: 631, 166, 465
time: 3.3s","answer: right
token: 693, 166, 527
time: 9.2s","answer: right
token: 8132, 283, 1
time: 48.0s",
61,假设某保单规定的免赔额为 20 ，而该保单的损失服从均值为 5 的指数分布，则理赔额的期望为 ( ) 。,6.2563,5.3695,4.9988,4.1986,C,"answer: wrong (A)
token: 127, 126, 1
time: 0.4s",,"answer: wrong (D)
token: 127, 126, 1
time: 1.2s","answer: wrong (D)
token: 124, 123, 1
time: 0.7s",,,,"answer: wrong (D)
token: 990, 137, 853
time: 6.4s","answer: wrong (A)
token: 670, 137, 533
time: 13.2s","answer: right
token: 13149, 262, 1
time: 91.4s",
62,某一产品的死亡力为$\mu_{x+t}$，经一精算师测算，死亡力应修正为$\mu_{x+t}-C_{\text {。 }}$原来的产品损坏概率为$q_x$，死亡力修正后一年内该产品损坏的概率减半，则常数$C=( )$。,$\ln (1-\frac{1}{2} q_x)-\ln (1-q_x)$,$\ln (1-\frac{1}{2} q_x)+\ln (1-q_x)$,$\ln (1+\frac{1}{2} q_x)-\ln (1-q_x)$,$\ln (1-\frac{1}{2} q_x)-\ln (1+q_x)$,A,"answer: right
token: 214, 213, 1
time: 0.3s",,"answer: right
token: 214, 213, 1
time: 0.8s","answer: right
token: 994, 219, 775
time: 2.0s",,,,"answer: wrong (C)
token: 817, 278, 539
time: 3.6s","answer: wrong (C)
token: 724, 278, 446
time: 7.5s","answer: right
token: 857, 349, 1
time: 3.8s",
63,已知死亡服从 Makeham 死亡分布，$h_{20}=0.003，h_{30}=0.004，h_{40}=0.006$，刺${ }_{10} p_{10}$( )。,0.98555,0.97555,0.97315,0.98315,C,"answer: right
token: 152, 151, 1
time: 0.2s",,"answer: right
token: 152, 151, 1
time: 0.7s","answer: wrong (A)
token: 145, 144, 1
time: 0.6s",,,,"answer: wrong (A)
token: 995, 147, 848
time: 5.9s","answer: wrong (A)
token: 931, 147, 784
time: 12.8s","answer: right
token: 2091, 273, 1
time: 11.1s",
64,己知$S(x)=1-\frac{x}{100}，0 \leqslant x \leqslant 100$且$l_0=10000$，则$q_{30}$和$d_{35}$的值为( )。,1/70，100,1/65，110,1/70，110,1/65，100,A,"answer: wrong (C)
token: 158, 157, 1
time: 0.2s",,"answer: right
token: 158, 157, 1
time: 1.2s","answer: right
token: 153, 152, 1
time: 0.8s",,,,"answer: right
token: 687, 153, 534
time: 3.8s","answer: right
token: 679, 153, 526
time: 8.8s","answer: right
token: 1132, 276, 1
time: 5.8s",
65,设$S(x)$是生存函数，函数$\varphi(x)=\frac{2}{75} x^{-\frac{1}{3}}$且$\varphi(x)+S^{\prime}(x)=0$，则生存函数$S(x)$的极限年龄$\omega$为( )。,121,128,122,125,D,"answer: wrong (B)
token: 140, 139, 1
time: 0.2s",,"answer: right
token: 140, 139, 1
time: 0.7s","answer: wrong (C)
token: 136, 135, 1
time: 0.7s",,,,"answer: wrong (C)
token: 759, 163, 596
time: 3.8s","answer: wrong (C)
token: 511, 163, 348
time: 6.6s","answer: right
token: 1280, 271, 3
time: 6.9s",
66,设$S(x)=\frac{1}{1+x}$，则剩余寿命$T(y)$中位数为___$。,$1+2 y$,$1+y$,$1-y$,$1+y / 2$,B,"answer: wrong (C)
token: 103, 102, 1
time: 0.2s",,"answer: right
token: 103, 102, 1
time: 1.1s","answer: right
token: 110, 109, 1
time: 0.6s",,,,"answer: right
token: 488, 128, 360
time: 2.6s","answer: right
token: 376, 128, 248
time: 5.7s","answer: right
token: 1165, 248, 3
time: 7.1s",
67,设某保险人承保了两个保险标的，它们的理赔额随机变量分别为$X_1$与$X_2，X_1 \sim U(0$，75)，$X_2 \sim U(0，150)，X_1$与$X_2$相互独立，令理赔总额随机变量为$S$，则$P(S=100)=(  )_0$,1/175,1/125,1/135,1/150,D,"answer: right
token: 175, 174, 1
time: 0.2s",,"answer: right
token: 175, 174, 1
time: 3.5s","answer: wrong (A)
token: 2775, 174, 2601
time: 9.9s",,,,"answer: right
token: 611, 192, 419
time: 4.2s","answer: wrong (A)
token: 750, 192, 558
time: 11.0s","answer: right
token: 1748, 305, 1
time: 11.0s",
68,已知一个随机变量$u$的矩母函数为:$M_u(t)=(1-2 t)^{-9}，t<1 / 2$，则其方差$\operatorname{Var}(u)=$()。,18,324,36,54,C,"answer: wrong (B)
token: 122, 121, 1
time: 0.2s",,"answer: right
token: 122, 121, 1
time: 1.4s","answer: wrong (A)
token: 117, 116, 1
time: 0.7s",,,,"answer: right
token: 542, 139, 403
time: 3.0s","answer: wrong (A)
token: 633, 139, 494
time: 6.9s","answer: right
token: 1060, 258, 1
time: 6.4s",
69,已知生命表函数为$l_x=\frac{10000}{(x+1)^3}，x \geqslant 0$，且随机变量$T$表示$x$岁人的剩余寿命，则$V a r$$(T)=( ) 。$,$\frac{x+1}{2}$,$\frac{(x+1)^2}{2}$,$\frac{3(x+1)}{4}$,\frac{3(x+1)^2}{4},D,"answer: right
token: 160, 159, 1
time: 0.3s",,"answer: right
token: 160, 159, 1
time: 1.1s","answer: wrong (A)
token: 4968, 158, 4810
time: 9.8s",,,,"answer: right
token: 1166, 200, 966
time: 6.0s","answer: wrong (A)
token: 1007, 200, 807
time: 11.0s","answer: right
token: 1617, 293, 3
time: 9.6s",
70,$\stackrel{e}{x}_x$为$x$岁的个体的剩余寿命的均值，$\mu(x)$为其死亡力函数，则$e_x \mu(x)-\frac{\mathrm{d}}{\mathrm{d} x} \stackrel{e}{x}_x=( )$。,0,-1,$\frac{S(x+t)}{S(x)}$,1,D,"answer: wrong (B)
token: 140, 139, 1
time: 0.3s",,"answer: right
token: 140, 139, 1
time: 0.5s","answer: wrong (B)
token: 140, 139, 1
time: 1.2s",,,,"answer: right
token: 932, 176, 756
time: 5.1s","answer: right
token: 786, 176, 610
time: 9.9s","answer: right
token: 1376, 275, 1
time: 8.1s",
71,在死亡力恒定假设下，下述用$p_x$表示$f_x$的表达式中正确的是。,$-\frac{1}{1-p_x}-\frac{p_x}{\ln p_x}$,$\frac{1}{\ln p_x}-\frac{p_x}{1-p_x}$,$\frac{1}{\ln p_x}+\frac{p_x}{1-p_x}$,$-\frac{1}{\ln p_x}-\frac{p_x}{1-p_x}$,D,"answer: right
token: 165, 164, 1
time: 0.2s",,"answer: right
token: 165, 164, 1
time: 0.8s","answer: wrong (B)
token: 172, 171, 1
time: 0.7s",,,,"answer: right
token: 739, 216, 523
time: 4.1s","answer: wrong (A)
token: 799, 216, 583
time: 13.1s","answer: right
token: 6752, 292, 1
time: 40.0s",
72,寿命X是随机变量，则60岁的人的寿命不超过80岁的概率为()。(1)$\frac{S(60)-S(80)}{S(60)}$;(2)$\frac{F(80)-F(60)}{1-F(60)}$;(3)$\frac{F(80)+F(60)}{1-F(60)}$;(4)$\frac{S(60)+S(80)}{S(60)}$,(1)(3),(1)(2),(3)(4),(2)(4),B,"answer: right
token: 195, 188, 7
time: 0.3s",,"answer: right
token: 189, 188, 1
time: 0.7s","answer: right
token: 181, 180, 1
time: 0.6s",,,,"answer: right
token: 767, 211, 556
time: 3.9s","answer: wrong (A)
token: 691, 211, 480
time: 7.7s","answer: right
token: 997, 309, 1
time: 4.5s",
73,以下表达式中与${ }_{n 1 m} q_x$等价的有____。(1)${ }_n p_x \cdot{ }_m q_{x+n} ;$(2)$\frac{{ }_m d_{x+n}}{l_x}$; (3)${ }_{x+n} p_x \cdot{ }_m q_{x+n} ;(4)_n p_x-{ }_{n+m} p_x ;(5)_{x+n} p_x-{ }_{m+m} p_x$,$(1)(2)(5)$,$(1)(2)(3)$,$(2)(3)(4)$,$(1)(2)(4)$,D,"answer: right
token: 204, 203, 1
time: 0.5s",,"answer: right
token: 204, 203, 1
time: 0.6s","answer: right
token: 204, 203, 1
time: 0.8s",,,,"answer: right
token: 1084, 243, 841
time: 8.2s","answer: wrong (A)
token: 865, 243, 622
time: 11.2s","answer: right
token: 1412, 334, 1
time: 8.8s",
74,已知在一个多减因模型中，死亡力满足:$\mu_{x+t}^{(k)}=\frac{1}{n+1} \cdot \frac{k}{60-x-t}，t<60-x ; k=1，2，\cdots，n$，下列说法正确的有$(）。$(1)${ }_t p_x^{(\tau)}=\frac{n}{2(60-x-t)}$(2)$f(t，j)=\frac{j(60-x-t)^{\frac{n}{2}-1}}{(n+1)(60-x)^{\frac{n}{2}}}$;(3)$g(t)=\frac{n(60-x-t)^{\frac{n}{2}-1}}{2(60-x)^{\frac{\pi}{2}}}$;(4)$h(2 \mid T=4)=\frac{1}{n(n+1)}$。,(1) (2) (3) (4),(1) (2) (4),$(1)(3)(4)$,(2) (3),D,"answer: wrong (B)
token: 296, 285, 11
time: 0.4s",,"answer: right
token: 286, 285, 1
time: 0.7s","answer: wrong (A)
token: 5962, 291, 5671
time: 20.7s",,,,"answer: right
token: 1578, 355, 1223
time: 8.1s","answer: wrong (A)
token: 1345, 355, 990
time: 12.1s","answer: right
token: 2832, 408, 3
time: 16.6s",
75,已知$S(x)=(1-\frac{x}{100})^2，0 \leqslant x \leqslant 100$。设剩余寿命为$T$，则一个 50 岁人的剩余寿命的期望和标准差之和为( )。,28.45,24.32,29.42,29.65,A,"answer: wrong (C)
token: 156, 148, 8
time: 0.3s",,"answer: wrong (C)
token: 149, 148, 1
time: 0.9s","answer: wrong (C)
token: 139, 138, 1
time: 0.7s",,,,"answer: wrong (D)
token: 1428, 159, 1269
time: 7.6s","answer: right
token: 1106, 159, 947
time: 11.4s","answer: right
token: 1930, 272, 1
time: 9.8s",
76,已知两减因生存模型:$q_x^{(1)}=0.02，q_x^{(2)}=0.05$。假设在每一年龄的年终止力为常数，则$q_x^{\prime(1)}$和$q_x^{\prime(2)}$的值分别为( )。,$0.0205，0.9795$,$0.0505，0.9795$,$0.0205，0.0505$,$0.0505，0.0205$,C,"answer: right
token: 202, 185, 17
time: 0.7s",,"answer: right
token: 186, 185, 1
time: 0.5s","answer: right
token: 185, 184, 1
time: 0.4s",,,,"answer: right
token: 724, 195, 529
time: 3.6s","answer: right
token: 1113, 195, 918
time: 13.9s","answer: right
token: 2719, 305, 1
time: 14.9s",
77,已知随机变量$X$服从 0 到 20 上的均匀分布，$f_X(x)=1 / 20$，随机变量$Y=4 X^2$，则$Y$的危险率函数$h_Y(16)=( )$。,0.0016,0.0026,0.0023,0.0035,D,"answer: wrong (A)
token: 147, 146, 1
time: 0.2s",,"answer: wrong (C)
token: 147, 146, 1
time: 0.7s","answer: wrong (A)
token: 5482, 143, 5339
time: 17.9s",,,,"answer: right
token: 902, 161, 741
time: 4.7s","answer: right
token: 831, 161, 670
time: 9.2s","answer: right
token: 2778, 280, 1
time: 16.3s",
78,已知随机变量$X$的危险率函数为$h(x)=3 x^4，x \geqslant 0$，作变换$Y=\ln X$，则$Y$的危险率函数为( )。,$5 e^{-3 y}$,$5 e^{3 y}$,$\frac{3}{5} e^{5 y}$,$3 e^{5 y}$,D,"answer: right
token: 143, 142, 1
time: 0.4s",,"answer: right
token: 143, 142, 1
time: 1.1s","answer: wrong (A)
token: 2466, 136, 2330
time: 5.5s",,,,"answer: right
token: 891, 178, 713
time: 4.6s","answer: right
token: 775, 178, 597
time: 8.6s","answer: right
token: 1054, 281, 1
time: 5.4s",
79,设有两个减因，其衰减力均为常数，且$q_x^{(1)}=q_x^{(2)}=\frac{12}{49}$，则联合单淢因模型中的$q_x^{\prime(1)}=$( )。,$2 / 7$,$2 / 5$,$3 / 7$,$3 / 5$,A,"answer: right
token: 134, 133, 1
time: 0.4s",,"answer: right
token: 134, 133, 1
time: 0.6s","answer: wrong (B)
token: 136, 135, 1
time: 0.6s",,,,"answer: right
token: 987, 164, 823
time: 6.6s","answer: right
token: 589, 164, 425
time: 7.0s","answer: right
token: 3411, 273, 1
time: 20.7s",
80,一个三减因生存模型，每一种终止原因在各年龄内均服从均匀分布，已知$q_x^{\prime(1)}=0.05$，$q_x^{\prime(2)}=0.04，q_x^{\prime(3)}=0.08$，则$q_x^{(2)}=( ) 。$,0.0125,0.0333,0.0375,0.0425,C,"answer: right
token: 165, 164, 1
time: 0.3s",,"answer: right
token: 165, 164, 1
time: 1.0s","answer: right
token: 159, 158, 1
time: 0.9s",,,,"answer: right
token: 658, 180, 478
time: 4.1s","answer: wrong (A)
token: 771, 180, 591
time: 8.7s","answer: right
token: 3244, 291, 1
time: 20.7s",
81,某人在一年内感冒的概率服从混合泊松分布，参数$\lambda$服从$(0，5)$上的均匀分布，则他在一年内感冒的次数不少于 2 次的概率是( )。,0.61,0.41,0.81,0.21,A,"answer: wrong (B)
token: 123, 122, 1
time: 0.3s",,"answer: wrong (B)
token: 123, 122, 1
time: 1.3s","answer: right
token: 3023, 125, 2898
time: 7.0s",,,,"answer: wrong (D)
token: 1054, 150, 904
time: 5.1s","answer: right
token: 810, 150, 660
time: 9.5s","answer: right
token: 1110, 268, 1
time: 6.4s",
82,已知某细䒩的死亡力为\mu_x=\frac{1}{\omega-x}，0 \leqslant x \leqslant \omega，\omega 为极限年龄，则其 x 岁的生存函数是,$\frac{t}{\omega-x}$,$\frac{1}{\omega-x}$,$\frac{\omega-x+t}{\omega-x}$,$\frac{\omega-x-t}{\omega-x}$,D,"answer: right
token: 155, 154, 1
time: 0.3s",,"answer: right
token: 155, 154, 1
time: 2.3s","answer: wrong (B)
token: 146, 145, 1
time: 0.8s",,,,"answer: right
token: 576, 193, 383
time: 2.9s","answer: wrong (A)
token: 625, 193, 432
time: 6.6s","answer: right
token: 784, 281, 1
time: 3.6s",
83,假定一对夫妻现在的年龄分别为 30 和 35 ，他们的寿命都服从分布$S(x)=1-\frac{x}{100}，0 \leqslant$$x<100$，则这对夫妻相继死亡的时间间隔不会超过 5 年的概率等于___。,0.164,0.137,0.156,0.173,B,"answer: right
token: 149, 148, 1
time: 0.3s",,"answer: wrong (C)
token: 149, 148, 1
time: 0.8s","answer: wrong (A)
token: 8472, 145, 8327
time: 27.8s",,,,"answer: right
token: 1188, 180, 1008
time: 6.1s","answer: wrong (A)
token: 1185, 180, 1005
time: 13.9s","answer: right
token: 20325, 278, 1
time: 138.5s",
84,一个保险人承保的保险标的索赔次数随机变量$N$服从参数为$\lambda$的泊松分布，假设$\lambda$服从参数为 1 的指数分布，那么$P(N \leqslant 1)=( )$。,$\frac{3}{5}$,$\frac{3}{4}$,$\frac{2}{5}$,$\frac{1}{4}$,B,"answer: right
token: 141, 140, 1
time: 0.3s",,"answer: right
token: 141, 140, 1
time: 0.9s","answer: right
token: 139, 138, 1
time: 0.6s",,,,"answer: wrong (D)
token: 911, 183, 728
time: 4.5s","answer: wrong (D)
token: 640, 183, 457
time: 6.9s","answer: right
token: 883, 278, 3
time: 4.4s",
85,已知生存模型:$l_x=1000(8-0.1 x)^{\frac{1}{3}}，0 \leqslant x \leqslant 80$，则${ }_{20} m_{60}=( )$。,0.034,0.023,0.067,0.056,C,"answer: wrong (A)
token: 144, 143, 1
time: 0.2s",,"answer: wrong (A)
token: 144, 143, 1
time: 0.7s","answer: wrong (B)
token: 131, 130, 1
time: 0.8s",,,,"answer: right
token: 920, 146, 774
time: 5.1s","answer: right
token: 911, 146, 765
time: 9.4s","answer: right
token: 1528, 268, 1
time: 8.0s",
86,对于一个双减因模型，已知:(1)$\mu_{x+t}^{(1)}=\frac{k}{50-t}，0 \leqslant t<50$;(2)$\mu_{x+t}^{(2)}=\frac{1}{50-t}，0 \leqslant t<50$;(3)$h(2 \mid T=t)=0.5，0 \leqslant t<50$。则$g(20)=()$。,0.048,0.036,0.024,0.012,C,"answer: wrong (B)
token: 196, 195, 1
time: 0.2s",,"answer: right
token: 196, 195, 1
time: 1.6s","answer: wrong (A)
token: 181, 180, 1
time: 0.4s",,,,"answer: right
token: 1169, 213, 956
time: 7.0s","answer: wrong (A)
token: 952, 213, 739
time: 10.4s","answer: right
token: 3474, 311, 1
time: 20.8s",
87,假设某桥梁寿命的分布函数为：$$F(t)= \begin{cases}\frac{t}{60}，& 0 \leqslant t<60 \\ 1，& 60 \leqslant t \\ 0，& t<0\end{cases}$$则该桥梁的${ }_6 m_{20}=( )$。,1/58,1/56,1/55,1/37,D,"answer: wrong (B)
token: 170, 163, 7
time: 0.4s",,"answer: right
token: 164, 163, 1
time: 0.6s","answer: wrong (A)
token: 7924, 153, 7771
time: 23.9s",,,,"answer: wrong (C)
token: 1000, 181, 819
time: 6.0s","answer: right
token: 867, 181, 686
time: 10.1s","answer: right
token: 1662, 288, 1
time: 8.9s",
88,已知生存函数为$S(x)=1-\frac{x}{105}(0 \leqslant x \leqslant 105)$，则其平均寿命为() 。,52.5,55.5,58.5,50.5,A,"answer: right
token: 123, 122, 1
time: 0.3s",,"answer: right
token: 123, 122, 1
time: 0.5s","answer: right
token: 115, 114, 1
time: 0.9s",,,,"answer: right
token: 353, 133, 220
time: 2.1s","answer: right
token: 343, 133, 210
time: 4.1s","answer: right
token: 750, 253, 1
time: 4.0s",
89,设$X_1，X_2$独立，且与X的分布函数相同。已知X的密度函数为:$$f_X(x)=\frac{2}{100^2}(100-x)，0<x \leqslant 100，$$，设$S=X_1+X_2$，则$f_S(120)=( )$。,0.0032,0.0034,0.0030,0.0031,B,"answer: right
token: 172, 171, 1
time: 0.2s",,"answer: wrong (A)
token: 172, 171, 1
time: 0.6s","answer: wrong (A)
token: 5007, 170, 4837
time: 16.7s",,,,"answer: right
token: 1029, 181, 848
time: 5.2s","answer: wrong (A)
token: 1158, 181, 977
time: 14.3s","answer: right
token: 3359, 296, 3
time: 18.5s",
90,已知${ }_t p_x=0.9^t(t \geqslant 0)，l_{x+2}=8.1$，则$T_{x+1}=()_{\circ}$,87.45,86.32,85.42,84.46,C,"answer: right
token: 131, 130, 1
time: 0.2s",,"answer: right
token: 131, 130, 1
time: 0.8s","answer: right
token: 124, 123, 1
time: 0.6s",,,,"answer: right
token: 1056, 135, 921
time: 7.2s","answer: wrong (A)
token: 801, 135, 666
time: 10.2s","answer: right
token: 1890, 261, 1
time: 10.8s",
91,对于两减因生存模型，已知:$$\begin{aligned}& \mu_x^{(1)}(t)=\frac{1}{60-t}，0 \leqslant t<60 \\& \mu_x^{(2)}(t)=\frac{k}{60-t}，0 \leqslant t<60 \\& h(2 \mid T=t)=0.75，0 \leqslant t \leqslant 60\end{aligned}$$则$T$的边缘密度函数$g(30)=( )$。,1/80,1/120,2/15,1/100,B,"answer: right
token: 211, 210, 1
time: 0.2s",,"answer: wrong (A)
token: 211, 210, 1
time: 0.7s","answer: wrong (A)
token: 192, 191, 1
time: 0.8s",,,,"answer: wrong (D)
token: 1102, 234, 868
time: 5.0s","answer: wrong (A)
token: 986, 234, 752
time: 10.2s","answer: right
token: 1642, 318, 3
time: 8.8s",
