,Question,A,B,C,D,Answer,Qwen Flash,Qwen Plus,Qwen3 max,Gemini 2.5 Flash Lite,Gemini 3 Flash,Gemini 3 Pro,Claude Sonnet 4.5,Claude Haiku 4.5,Claude Opus 4.5,Grok 4.1 Fast Reasoning,Grok 4.1 Fast Non Reasoning
58,近年来测重⼒加速度g值的⼀种⽅法叫“对称⾃由下落法”。具体做法是：将真空⻓直管沿竖直⽅向放置，⾃其中O点向上抛⼩球⼜落⾄原处所⽤时间为t2，在⼩球运动过程中经过⽐O点⾼h处，⼩球离开h处⾄⼜回到h处所⽤时间为t1，测得t1、t2、h，则重⼒加速度的表达式为,$8h/((t_2)^2 -(t_1)^2)$,$16h/((t_2)^2 -(t_1)^2)$,$2h/((t_2)^2 -(t_1)^2)$,$4h/((t_2)^2 -(t_1)^2)$,A,"answer: wrong (B)
token: 239, 238, 1
time: 0.2s",,,"answer: wrong (B)
token: 247, 246, 1
time: 0.7s",,,,"answer: right
token: 1146, 322, 824
time: 7.2s",,"answer: right
token: 1909, 409, 1
time: 11.4s",
59,下列关于做功的说法正确的是,举重运动员把杠铃举过头顶后稳定3S的时间⾥，对杠铃做了功,猪⼋戒扶师⽗上⻢做了功,《⻄游记》中，沙和尚挑担千⾥，对⾏李担做功,⼩球沿⽔平⾯滚动过程中，重⼒和⽀持⼒均对⼩球做功,B,"answer: wrong (C)
token: 148, 147, 1
time: 0.3s",,,"answer: wrong (C)
token: 162, 161, 1
time: 0.6s",,,,"answer: wrong (A)
token: 630, 207, 423
time: 4.0s",,"answer: right
token: 1204, 314, 1
time: 7.1s",
60,⼀物体静⽌在升降机的⽔平底板上，在升降机加速上升的过程中，下列说法正确的是,重⼒对物体做正功,底板对物体的⽀持⼒不做功,合外⼒对物体不做功,底板对物体的⽀持⼒做正功,D,"answer: right
token: 125, 124, 1
time: 0.2s",,,"answer: right
token: 126, 125, 1
time: 0.7s",,,,"answer: wrong (A)
token: 570, 164, 406
time: 3.6s",,"answer: right
token: 3938, 288, 1
time: 28.8s",
61,我国⾃⾏研制发射的“⻛云⼀号”和“⻛云⼆号”⽓象卫星的⻜⾏轨道不同，“⻛云⼀号”是极地圆形轨道卫星，其轨道平⾯与⾚道平⾯垂直，周期为12 h ；“⻛云⼆号”是地球同步卫星，其轨道平⾯就是⾚道平⾯周期为24 h ，那么,“⻛云⼀号”线速度较⼩,“⻛云⼀号”离地⾯较⾼,若某时刻两卫星正好在某⼩岛上空，那么再过12 h ，他们⼜将同时到达该⼩岛上空,“⻛云⼆号”每时刻观察到的地球表⾯范围较⼤,D,"answer: wrong (C)
token: 224, 223, 1
time: 0.2s",,,"answer: right
token: 246, 245, 1
time: 0.6s",,,,"answer: wrong (A)
token: 915, 332, 583
time: 4.6s",,"answer: right
token: 2557, 416, 1
time: 18.3s",
62,两个互相垂直的⼒F1和F2同时作⽤在同⼀物体上，使物体由静⽌开始运动，物体在通过⼀段位移的过程中，⼒F1对物体做功8J，⼒F2对物体做功6J，则F1和F2的合⼒对物体做功为,7J,14J,10J,2J,B,"answer: right
token: 149, 143, 6
time: 0.3s",,,"answer: wrong (C)
token: 143, 142, 1
time: 0.4s",,,,"answer: right
token: 399, 179, 220
time: 2.5s",,"answer: right
token: 1391, 303, 3
time: 8.3s",
63,物理学中引⼊了“质点”、“单摆”、“理想⽓体”等概念，从科学⽅法上来说属于,控制变量,等效替代,类比,理想模型,D,"answer: right
token: 112, 105, 7
time: 0.3s",,,"answer: right
token: 96, 95, 1
time: 0.5s",,,,"answer: right
token: 130, 126, 4
time: 0.9s",,"answer: right
token: 528, 249, 1
time: 2.5s",
64,汽⻋从平直公路驶上⼀斜坡，牵引⼒逐渐增⼤⽽输出功率保持不变，则在此过程的初始阶段，汽⻋的,加速度逐渐减⼩，速度逐渐减⼩,加速度逐渐减⼩，速度逐渐增⼤,加速度逐渐增⼤，速度逐渐增⼤,加速度逐渐增⼤，速度逐渐减⼩,A,"answer: wrong (B)
token: 136, 135, 1
time: 0.2s",,,"answer: wrong (B)
token: 145, 144, 1
time: 0.6s",,,,"answer: right
token: 614, 221, 393
time: 3.8s",,"answer: wrong (D)
token: 1533, 308, 1
time: 11.2s",
65,两个相同的单摆静⽌于平衡位置，使摆球分别以⽔平初速V1、V2 （ V1>V2）在竖直平⾯内做⼩⻆度摆动，它们的频率与振幅分别为f1，f2和A1，A2，则 ,f1>f2， A1=A2,f1<f2， A1=A2,f1=f2， A1>A2,f1=f2， A1<A2,C,"answer: right
token: 160, 159, 1
time: 0.2s",,,"answer: wrong (D)
token: 173, 172, 1
time: 0.5s",,,,"answer: wrong (A)
token: 495, 201, 294
time: 2.9s",,"answer: right
token: 820, 312, 1
time: 4.7s",
66,⻢拉⻋由静⽌开始做直线运动，先加速运动，中间匀速运动⼀段时间，然后减速⾄停⽌。下列说法正确的是,加速运动时，⻢向前拉⻋的⼒⼤于⻋向后拉⻢的⼒,只有匀速运动时，⻢向前拉⻋与⻋向后拉⻢的⼒⼤⼩相等,加速运动时，⻢向前拉⻋的⼒⼩于⻋向后拉⻢的⼒,在整个运动过程中，⻢向前拉⻋与⻋向后拉⻢的⼒⼤⼩始终相等,D,"answer: right
token: 199, 198, 1
time: 0.3s",,,"answer: wrong (B)
token: 221, 220, 1
time: 0.7s",,,,"answer: wrong (A)
token: 652, 291, 361
time: 3.4s",,"answer: right
token: 863, 391, 1
time: 4.0s",
67,⽕⻋轨道在转弯处外轨⾼于内轨，其⾼度差由转弯半径与⽕⻋速度确定。若在某转弯处规定⾏驶的速度为v，则下列说法中正确的是：A 当以v的速度通过此弯路时，⽕⻋重⼒与轨道⾯⽀持⼒的合⼒提供向⼼⼒ B 当以v的速度通过此弯路时，⽕⻋重⼒、轨道⾯⽀持⼒和外轨对轮缘弹⼒的合⼒提供向⼼⼒ C 当速度⼤于v时，轮缘挤压外轨 D 当速度⼩于v时，轮缘挤压外轨,BC,BD,AC,AD,C,"answer: right
token: 209, 206, 3
time: 0.2s",,,"answer: right
token: 227, 226, 1
time: 0.6s",,,,"answer: wrong (A)
token: 776, 317, 459
time: 4.1s",,"answer: right
token: 1812, 404, 1
time: 12.2s",
68,真空中有两个距离保持不变的点电荷，若将它们各⾃的电量都增⼤到原来的3倍，则两电荷之间相互作⽤的静电⼒将增⼤到原来的,3倍,9倍,6倍,1倍,B,"answer: right
token: 118, 113, 5
time: 0.2s",,,"answer: right
token: 112, 111, 1
time: 0.6s",,,,"answer: right
token: 430, 150, 280
time: 2.7s",,"answer: right
token: 522, 271, 3
time: 2.6s",
69,下列说法符合实际的是,在⼈造卫星上对地球进⾏拍摄是利⽤紫外线有较好的分辨能⼒,在⼈造卫星上对地球进⾏拍摄是利⽤红外线有较好的穿透云雾烟尘的能⼒,医院⾥常⽤红外线对病房和⼿术室消毒,医院⾥常⽤X射线对病房和⼿术室消毒,B,"answer: right
token: 142, 141, 1
time: 0.2s",,,"answer: right
token: 150, 149, 1
time: 0.6s",,,,"answer: wrong (A)
token: 558, 213, 345
time: 2.9s",,"answer: right
token: 738, 321, 1
time: 3.5s",
70,物体作初速度为零的匀加速直线运动，下列说法中正确的是,在任意两个连续相等时间内的速度都相等,在任意两个连续相等时间内的位移都相等,第1s内、第2s内、第3s内的位移之⽐是1：3：5,前1s、前2s、前3s的位移之⽐是1：3：5,C,"answer: right
token: 151, 150, 1
time: 0.2s",,,"answer: wrong (D)
token: 145, 144, 1
time: 0.7s",,,,"answer: wrong (A)
token: 718, 182, 536
time: 3.8s",,"answer: right
token: 1081, 296, 1
time: 6.0s",
71,做加速直线运动的物体，依次通过A、B、C三点，时间t_AB=3t_BC，已知该物体在AB段的平均速度⼤ ⼩为2m/s，在BC段的平均速度⼤⼩为4m/s，那么，物体在AC段的平均速度⼤⼩为,2.5m/s,3m/s,3.33m/s,3.5m/s,A,"answer: wrong (C)
token: 159, 150, 9
time: 0.3s",,,"answer: right
token: 936, 159, 777
time: 3.1s",,,,"answer: right
token: 519, 191, 328
time: 2.2s",,"answer: right
token: 748, 305, 1
time: 4.3s",
72,根据⽜顿运动定律，下列表述正确的是,外⼒停⽌作⽤后，物体由于惯性会停⽌,⼒是改变物体运动状态的原因,物体做匀速直线运动时，所受合外⼒不为零,⼒是维持物体运动的原因,B,"answer: right
token: 126, 125, 1
time: 0.3s",,,"answer: right
token: 120, 119, 1
time: 0.8s",,,,"answer: wrong (A)
token: 499, 164, 335
time: 3.5s",,"answer: right
token: 588, 278, 1
time: 2.6s",
73,“⻛云”⼆号卫星发送回地⾯的红外云图是由卫星上设置的可以接收云层辐射的红外线的感应器完成的，云图上的⿊⽩程度是由辐射红外线的云层的温度⾼低决定的，这是利⽤了红外线的,热效应,化学效应,穿透性,可⻅性,A,"answer: right
token: 139, 138, 1
time: 0.2s",,,"answer: right
token: 139, 138, 1
time: 0.6s",,,,"answer: wrong (B)
token: 433, 183, 250
time: 2.6s",,"answer: right
token: 582, 293, 1
time: 3.3s",
74,敦煌曲⼦词中有这样的诗句：“满眼⻛波多闪烁，看⼭恰似⾛来迎，仔细看⼭⼭不动，是船⾏”。其中“看⼭恰似⾛来迎”和“是船⾏”所选的参考系分别是,河岸和流⽔,地⾯和⼭,船和⼭,⼭和船,C,"answer: wrong (D)
token: 139, 138, 1
time: 0.3s",,,"answer: wrong (D)
token: 153, 152, 1
time: 0.7s",,,,"answer: wrong (D)
token: 360, 194, 166
time: 2.2s",,"answer: right
token: 1294, 307, 1
time: 8.3s",
75,下列说法中正确的是,⼦弹以速度v从枪⼝射出，v是指平均速度,平均速率即为平均速度的⼤⼩,瞬时速率是指瞬时速度的⼤⼩,⽕⻋以速度v经过某⼀段路，v是指瞬时速度,C,"answer: right
token: 124, 123, 1
time: 0.2s",,,"answer: right
token: 125, 124, 1
time: 0.6s",,,,"answer: wrong (A)
token: 466, 168, 298
time: 2.7s",,"answer: right
token: 1317, 282, 1
time: 8.2s",
76,⽔平桌⾯上⼀重200⽜的物体，与桌⾯间的滑动摩擦系数为0.2，当依次⽤15N，30N，80N的⽔平拉⼒拉此物体时，物体受到的摩擦⼒依次为：（设最⼤静摩擦⼒等于滑动摩擦 ）,0N， 15N，15N；,15N，40N，40N,15N，30N，40N；,0N， 20N，40N；,C,"answer: right
token: 195, 180, 15
time: 0.3s",,,"answer: right
token: 182, 181, 1
time: 0.4s",,,,"answer: right
token: 627, 222, 405
time: 3.0s",,"answer: right
token: 987, 326, 1
time: 5.7s",
77,声波能绕过某⼀建筑物传播⽽光波却不能绕过该建筑物，这是因为,声波波⻓较⻓，光波波⻓很短,声波波速较⼩，光波波速很⼤,声波振幅⼤，光波振幅⼩,声波是纵波，光波是横波,A,"answer: right
token: 141, 140, 1
time: 0.2s",,,"answer: right
token: 137, 136, 1
time: 0.6s",,,,"answer: right
token: 550, 170, 380
time: 3.4s",,"answer: right
token: 633, 296, 1
time: 3.5s",
78,下⾯四种情况中，能在空⽓和⽔的界⾯上发⽣全反射的是,光从空⽓射向⽔，⼊射⻆⼩于临界⻆,光从⽔射向空⽓，⼊射⻆⼤于临界⻆,光从空⽓射向⽔，⼊射⻆⼤于临界⻆,光从⽔射向空⽓，⼊射⻆⼩于临界⻆,B,"answer: right
token: 160, 159, 1
time: 0.2s",,,"answer: right
token: 183, 182, 1
time: 0.7s",,,,"answer: wrong (A)
token: 577, 215, 362
time: 2.4s",,"answer: right
token: 711, 348, 1
time: 2.8s",
79,在伦敦奥运会上，我国选⼿陈⼀冰在吊环⽐赛中以完美的表现却意外只摘得银牌，但他的⼤度赢得了所有⼈的尊重，成为⼤家⼼⽬中的冠军。⽐赛中他先双⼿撑住吊环，然后身体下移，双臂缓慢张开，此时连接吊环的绳索与竖直⽅向的夹⻆为a。已知他的体重为G，吊环和绳索的重⼒不计。则每条绳索的张⼒为,Gcos(a)/2,G/2cos(a),G/2sin(a),Gsin(a)/2,B,"answer: right
token: 194, 193, 1
time: 0.3s",,,"answer: right
token: 210, 209, 1
time: 0.6s",,,,"answer: right
token: 501, 282, 219
time: 2.5s",,"answer: right
token: 779, 362, 3
time: 3.6s",
80,⼩王参加劳动，需要把⼀批相同的物品搬上七楼，每次搬的物品都相同。第⼀次搬上楼⽤了3分钟，克服重⼒做功w1，功率p1；第⼆次搬上楼⽤了2分钟，克服重⼒做功w2，功率p2 ，⽐较两次上楼克服重⼒做功⼤⼩、功率⼤⼩，正确的是,w1<w2,p1>p2,p1<p2,w1>w2,C,"answer: right
token: 170, 164, 6
time: 0.3s",,,"answer: wrong (A)
token: 632, 174, 458
time: 2.0s",,,,"answer: right
token: 552, 233, 319
time: 2.9s",,"answer: right
token: 699, 335, 1
time: 3.0s",
81,分⼦间的相互作⽤⼒由引⼒与斥⼒共同产⽣，并随着分⼦间距的变化⽽变化，则,分⼦间相互作⽤⼒随分⼦间距的减⼩⽽增⼤,分⼦间相互作⽤⼒随分⼦间距的增⼤⽽增⼤,分⼦间斥⼒随分⼦间距的减⼩⽽增⼤,分⼦间引⼒随分⼦间距的增⼤⽽增⼤,C,"answer: right
token: 154, 153, 1
time: 0.2s",,,"answer: right
token: 168, 167, 1
time: 0.6s",,,,"answer: wrong (A)
token: 586, 243, 343
time: 4.1s",,"answer: right
token: 1980, 369, 1
time: 12.8s",
82,教练员分析运动员百⽶赛跑的全程录象带，测得运动员在第1s内的位移是8m，前7s跑了63m，跑到终点共⽤了10s，则,运动员在百⽶终点冲刺速度为10m/s,运动员在全程内的平均速度是10m/s,运动员在第7s末的瞬时速度是9m/s,运动员在第1s末的瞬时速度是8m/s,B,"answer: right
token: 167, 166, 1
time: 0.2s",,,"answer: right
token: 170, 169, 1
time: 0.6s",,,,"answer: wrong (A)
token: 610, 209, 401
time: 3.4s",,"answer: right
token: 695, 312, 1
time: 2.8s",
83,我们知道：多数汽油机是由吸⽓、压缩、做功、排⽓四个冲程的不断循环来连续⼯作的。关于压缩冲程的作⽤，下列说法正确的是,将废⽓排出缸外,完成对外做功,压缩燃料和空⽓的混合物,吸进汽油和空⽓的混合物,C,"answer: right
token: 141, 140, 1
time: 0.2s",,,"answer: right
token: 137, 136, 1
time: 0.6s",,,,"answer: wrong (A)
token: 477, 185, 292
time: 2.6s",,"answer: right
token: 536, 293, 1
time: 2.3s",
84,观察者站在铁道旁，⼀辆以某⼀速度运动的⽕⻋向观察者迎⾯驶来，同时发出汽笛声，下⾯判断中正确的是,传向观察者的声波的速度越来越⼤,观察者感觉汽笛声的频率越来越⾼,传向观察者的声波的频率变低,传向观察者的声波的波⻓变短,D,"answer: wrong (B)
token: 146, 145, 1
time: 0.2s",,,"answer: wrong (B)
token: 144, 143, 1
time: 0.8s",,,,"answer: wrong (A)
token: 610, 199, 411
time: 3.7s",,"answer: wrong (B)
token: 6444, 304, 3
time: 54.1s",
85,⼀束单⾊光斜射到厚平板玻璃的⼀个表⾯上，经两次折射后从玻璃板另⼀个表⾯射出，出射光线相对于⼊射光线侧移了⼀段距离。在下列情况下，出射光线侧移距离最⼤的是,紫光以45度的⼊射⻆⼊射,红光以45度的⼊射⻆⼊射,红光以30度的⼊射⻆⼊射,紫光以30度的⼊射⻆⼊射,A,"answer: right
token: 181, 180, 1
time: 0.2s",,,"answer: right
token: 3610, 174, 3436
time: 10.8s",,,,"answer: wrong (D)
token: 696, 240, 456
time: 3.6s",,"answer: right
token: 1835, 352, 1
time: 10.9s",
86,下列各组物理量单位中，全属于国际单位制中基本单位的是,kg、T、N,kg、A、s,N、A、s,kg、V、m／s,B,"answer: right
token: 99, 98, 1
time: 0.2s",,,"answer: right
token: 96, 95, 1
time: 0.6s",,,,"answer: wrong (A)
token: 528, 112, 416
time: 3.2s",,"answer: right
token: 534, 245, 3
time: 2.7s",
87,⼩球由地⾯竖直上抛，上升的最⼤⾼度为H，设所受阻⼒⼤⼩恒定，地⾯为零势能⾯。在上升⾄离地⾼度h处，⼩球的动能是势能的2倍，在下落⾄离⾼度h处，⼩球的势能是动能的2倍，则h等于,4H/9,2H/9,H/9,3H/9,A,"answer: right
token: 161, 160, 1
time: 0.2s",,,"answer: wrong (C)
token: 170, 169, 1
time: 0.7s",,,,"answer: right
token: 1011, 205, 806
time: 5.5s",,"answer: right
token: 1970, 333, 1
time: 12.1s",
88,伽利略的理想实验指出了,⼒是产⽣运动和维持物体运动的原因,⼀切物体都具有惯性,维持物体运动不需要⼒的作⽤,⼒是使物体产⽣加速度的原因,C,"answer: right
token: 109, 108, 1
time: 0.3s",,,"answer: right
token: 106, 105, 1
time: 0.6s",,,,"answer: right
token: 150, 146, 4
time: 0.8s",,"answer: right
token: 619, 264, 1
time: 3.9s",
89,弹簧振⼦的振动周期为0.4 s时，当振⼦从平衡位置开始向右运动，经1.26 s时振⼦做的是,振⼦正向右做减速运动,振⼦正向左做加速运动,振⼦正向右做加速运动,振⼦正向左做减速运动,A,"answer: wrong (B)
token: 136, 135, 1
time: 0.3s",,,"answer: wrong (C)
token: 132, 131, 1
time: 0.6s",,,,"answer: wrong (B)
token: 572, 169, 403
time: 4.0s",,"answer: right
token: 1470, 292, 1
time: 7.7s",
90,通常司机都使⽤低速挡启动汽⻋，这样操作主要是为了,能在发动机输出功率不太⼤的情况下获得较⼤的驱动⼒,为了使汽⻋能很快获得速度,启动时⻋速慢⼀些⽐较安全,这是驾⻋操作规程规定的，不能违反,A,"answer: right
token: 127, 126, 1
time: 0.2s",,,"answer: right
token: 125, 124, 1
time: 0.6s",,,,"answer: right
token: 437, 182, 255
time: 2.8s",,"answer: right
token: 619, 287, 1
time: 2.6s",
91,⽤电热壶烧⽔时，⽔沸腾后，从壶嘴⾥冒出“⽩⽓”；夏天打开冰棒纸时，可以看到冰棒周围也出现“⽩⽓”。以下说法正确的是,这两种“⽩⽓”都是⽔蒸⽓液化形成的,在这两种“⽩⽓”形成的过程中，都需要吸收热量,壶嘴⾥冒出的“⽩⽓”是⽔沸腾时产⽣的⽔蒸⽓,冰棒周围的“⽩⽓”是冰棒发⽣升华形成的⽔蒸⽓,A,"answer: right
token: 180, 179, 1
time: 0.2s",,,"answer: right
token: 220, 219, 1
time: 0.6s",,,,"answer: right
token: 735, 290, 445
time: 3.7s",,"answer: right
token: 888, 363, 1
time: 5.7s",
92,太阳光中包含的某种紫外线的频率为f1，VCD影碟机中读取光盘数字信号的红⾊激光的频率为f2，⼈体透视使⽤的X光的频率为f3，则下列结论正确的是,红⾊激光是原⼦的外层电⼦受激发产⽣的,紫外线是原⼦的内层电⼦受激发产⽣的,这三种频率的⼤⼩关系是f1<f2<f3,X光是原⼦核受激发产⽣的,A,"answer: wrong (C)
token: 175, 174, 1
time: 0.2s",,,"answer: wrong (C)
token: 180, 179, 1
time: 0.6s",,,,"answer: right
token: 545, 236, 309
time: 2.8s",,"answer: right
token: 2453, 344, 1
time: 15.9s",
93,⼀艘轮船以速度15m/s匀速运动，它所受到的阻⼒为1.2×107N，发动机的实际功率是,1.8×10^5 kW,9.0×10^4 kW,8.0×10^4 kW,8.0×10^3 kW,A,"answer: right
token: 135, 134, 1
time: 0.2s",,,"answer: wrong (B)
token: 133, 132, 1
time: 0.5s",,,,"answer: right
token: 368, 156, 212
time: 1.9s",,"answer: right
token: 603, 281, 1
time: 2.5s",
94,有两个共点⼒，⼤⼩分别是30 N和40 N. 如果它们之间的夹⻆是90°，那么这两个⼒合⼒的⼤⼩是,0,80N,110N,50N,D,"answer: right
token: 116, 110, 6
time: 0.2s",,,"answer: right
token: 113, 112, 1
time: 0.7s",,,,"answer: right
token: 300, 138, 162
time: 2.0s",,"answer: right
token: 501, 266, 1
time: 2.6s",
95,下列关于质点的说法中，正确的是,体积很⼩的物体都可看成质点,不论物体的质量多⼤，只要物体的尺⼨对所研究的问题没有影响或影响可以不略不计，就可以看成质点,质量很⼩的物体都可看成质点,只有低速运动的物体才可看成质点，⾼速运动的物体不可看作质点,B,"answer: right
token: 152, 151, 1
time: 0.2s",,,"answer: right
token: 152, 151, 1
time: 0.6s",,,,"answer: wrong (A)
token: 513, 194, 319
time: 2.5s",,"answer: right
token: 665, 305, 1
time: 3.1s",
96,A物体的质量是B物体质量的5倍，A从h⾼处、B从2h⾼处同时⾃由落下，在落地之前，以下说法正确的,各⾃下落1m时，它们速度不同,下落1s末，它们的速度相同,A加速度⼤于B加速度,下落过程中同⼀时刻A速度⼤于B速度,B,"answer: right
token: 134, 133, 1
time: 0.2s",,,"answer: wrong (A)
token: 130, 129, 1
time: 0.6s",,,,"answer: wrong (A)
token: 533, 184, 349
time: 2.7s",,"answer: right
token: 1119, 294, 1
time: 6.1s",
97,亚⾥⼠多德对“⼒到底如何决定运动”这个问题的回答是：⼒决定物体的运动速度。他认为，要⻢⻋跑得更快，就要⽤更多的⻢去拉，或更强的⻢去拉。所以，⼒越⼤速度越⼤，⼒越⼩速度越⼩，没有⼒时，速度就为零（静⽌不动）。对亚⾥⼠多德的观点有以下⼏种看法，其中正确的是,亚⾥⼠多德的观点完全正确，⼒决定物体的运动速度,物体速度⼤⼩不是由⼒来决定，没有⼒物体照样运动,物体受到的⼒和物体的质量是决定物体速度⼤⼩的两个因素,没有⼒物体不会运动，但运动物体的速度⼤⼩不是由⼒来决定的,B,"answer: right
token: 233, 232, 1
time: 0.2s",,,"answer: right
token: 257, 256, 1
time: 0.7s",,,,"answer: wrong (A)
token: 804, 368, 436
time: 4.1s",,"answer: right
token: 1393, 433, 1
time: 8.1s",
98,下列⼏种表述中，涉及到的计时数据，指时间的是,2011年9⽉29⽇21时16分03秒，“天宫⼀号”在酒泉卫星发射中⼼发射升空,1997年7⽉1⽇零时中国对⾹港恢复⾏使主权,中央电视台新闻联播节⽬⽤时30分钟,北京奥运会开幕式于2008年8⽉8⽇晚8时开始,B,"answer: wrong (C)
token: 165, 164, 1
time: 0.4s",,,"answer: wrong (D)
token: 175, 174, 1
time: 0.8s",,,,"answer: wrong (A)
token: 529, 218, 311
time: 3.4s",,"answer: wrong (C)
token: 4208, 325, 1
time: 32.6s",
99,质量10g、以0.70km/s⻜⾏的⼦弹与质量60kg、以10m/s奔跑的运动员相⽐,⼦弹的动能较⼤,⼆者的动能⼀样⼤,⽆法⽐较它们的动能,运动员的动能较⼤,D,"answer: wrong (A)
token: 128, 127, 1
time: 0.2s",,,"answer: wrong (A)
token: 134, 133, 1
time: 0.6s",,,,"answer: wrong (A)
token: 429, 164, 265
time: 1.9s",,"answer: right
token: 689, 283, 1
time: 3.5s",
100,下列事例中属于静电应⽤的有,⻜机机轮⽤导电橡胶制成,织地毯时夹⼀些不锈钢丝,油罐⻋拖⼀条铁链,静电复印,D,"answer: right
token: 106, 105, 1
time: 0.2s",,,"answer: right
token: 104, 103, 1
time: 0.6s",,,,"answer: right
token: 347, 138, 209
time: 2.6s",,"answer: right
token: 597, 262, 1
time: 3.4s",
101,甲、⼄两个溜冰者质量分别为48 kg和50 kg，甲⼿⾥拿着质量为2 kg的球，两⼈均以2 m/s的速率在光滑的冰⾯上沿同⼀直线相向滑⾏，甲将球传给⼄，⼄再将球传给甲，这样抛接⼏次后，球⼜回到甲的⼿⾥，⼄的速度为零，则甲的速度的⼤⼩为,4m/s,0,2m/s,⽆法确定,B,"answer: wrong (C)
token: 181, 175, 6
time: 0.3s",,,"answer: right
token: 191, 190, 1
time: 0.6s",,,,"answer: right
token: 531, 241, 290
time: 3.5s",,"answer: right
token: 971, 345, 3
time: 5.1s",
102,将⼀段⻓L＝0.2m、通有电流I＝2.5A的直导线放⼊磁感应强度为B的磁场中，则关于其所受安培⼒F的说法正确的是,当F为最⼤值时，通电导线⼀定与B平⾏,若B＝4T，则F⼀定为2N,若B＝2T，则F可能为1N,若F＝0，则B也⼀定为零,C,"answer: right
token: 158, 157, 1
time: 0.2s",,,"answer: right
token: 163, 162, 1
time: 0.9s",,,,"answer: wrong (A)
token: 672, 210, 462
time: 3.7s",,"answer: right
token: 796, 323, 1
time: 4.5s",
103,跳远时，跳在沙坑⾥⽐跳在⽔泥地上安全，这是由于,⼈跳在沙坑受到的冲⼒⽐跳在⽔泥地上的⼩,⼈跳在沙坑的动量⽐跳在⽔泥地上的⼩,⼈跳在沙坑受到的冲量⽐跳在⽔泥地上的⼩,⼈跳在沙坑的动量变化⽐跳在⽔泥地上的⼩,A,"answer: right
token: 156, 155, 1
time: 0.2s",,,"answer: right
token: 176, 175, 1
time: 0.5s",,,,"answer: right
token: 553, 233, 320
time: 3.6s",,"answer: right
token: 748, 327, 1
time: 3.4s",
104,“CCTV”焦点访谈节⽬报道，2007年5⽉24⽇，重庆市开县某⼩学的四⼗多名学⽣遭受雷击，造成重⼤伤亡事故。这⼀事件告诫我们，防雷⼗分重要，在野外遇到电闪雷呜时，应当,躲进⼩⼭洞,撑着钢柄⾬伞,躲在⼤树下,站在避雷针旁边,A,"answer: right
token: 158, 157, 1
time: 0.2s",,,"answer: right
token: 169, 168, 1
time: 0.7s",,,,"answer: right
token: 463, 219, 244
time: 2.5s",,"answer: right
token: 1159, 322, 1
time: 7.2s",
105,处于激发状态的原⼦，如果在⼊射光的电磁场的影响下，引起⾼能态向低能态跃迁，同时两个状态之间的能量差以辐射光⼦的形式发射出去，这种辐射叫做受激辐射．原⼦发⽣受激辐射时发出的光⼦的频率、发射⽅向等，都跟⼊射光⼦完全⼀样，这样使光得到加强，这就是激光产⽣的机理．在受激辐射时，产⽣激光的原⼦的总能量En、系统的电势能Ep、电⼦的动能Ek的变化情况是,En增⼤、Ep增⼤、Ek增⼤,En减⼩、Ep增⼤、Ek减⼩,En不变、Ep减⼩、Ek增⼤,En减⼩、Ep减⼩、Ek增⼤,D,"answer: right
token: 229, 228, 1
time: 0.2s",,,"answer: right
token: 238, 237, 1
time: 0.6s",,,,"answer: wrong (B)
token: 860, 353, 507
time: 5.0s",,"answer: right
token: 1067, 419, 1
time: 5.2s",
106,⻜机降落后还要在跑道上滑⾏⼀段距离，机舱内的乘客透过窗户看到跑道旁的树⽊以⼀定的速度向后退，乘客选择的参照系是,停在机场的⻜机,候机⼤楼,乘客乘坐的⻜机,⻜机跑道,C,"answer: right
token: 128, 127, 1
time: 0.3s",,,"answer: right
token: 133, 132, 1
time: 0.5s",,,,"answer: right
token: 428, 176, 252
time: 2.6s",,"answer: right
token: 607, 286, 1
time: 2.9s",
107,关于波速，下列说法正确的是,波速与波源的频率成正⽐,波速由介质和波源共同决定,反映了振动在介质中传播的快慢,反映了质点振动的快慢,C,"answer: right
token: 111, 110, 1
time: 0.2s",,,"answer: right
token: 108, 107, 1
time: 0.8s",,,,"answer: wrong (A)
token: 411, 132, 279
time: 2.7s",,"answer: right
token: 701, 258, 1
time: 3.7s",
108,有⼀电学元件，上⾯标有“35V 2200μF”字样，由此可知该电学元件是,电感器,电阻器,电容器,电源,C,"answer: right
token: 103, 102, 1
time: 0.3s",,,"answer: right
token: 98, 97, 1
time: 0.6s",,,,"answer: right
token: 184, 117, 67
time: 3.1s",,"answer: right
token: 478, 251, 1
time: 2.0s",
109,质量为m的钢球⾃⾼处落下，以速度v1碰地，碰后竖直向上弹回，弹回时的速度为v2，碰撞时间很短，则在碰撞过程中，地⾯对钢球的冲量的⽅向和⼤⼩是,向上，m(vl+v2),向上，m(v1-v2),向下，m(v1-v2),向下，m(vl+v2),B,"answer: wrong (A)
token: 156, 155, 1
time: 0.2s",,,"answer: wrong (A)
token: 159, 158, 1
time: 0.7s",,,,"answer: wrong (A)
token: 456, 206, 250
time: 2.8s",,"answer: wrong (A)
token: 705, 307, 1
time: 3.9s",
